24Mar2010,Y:\Documents\Engineering\Data\LOR\CSX_OhioRsub\24Mar2010,
UTM,17 North,(WGS 84),GEOID03 (Conus)
coord units ft, elevation units ft, distance units ft
PointID,FeatureCode,LatitudeDecimalDeg,LongitudeDecimalDeg,EllipsoidHeight,Northing,Easting,Elevation,AntennaHeight,StartTime,covXX,covYY,covZZ,HorizontalPrecision,VerticalPrecision,RMS,MaxPDOP,MaxHDOP,MaxVDOP,NbrGPSpos,MinSatellites
2034,rcl,+38.431365661,-82.370078702,447.106,13958523.604,1248081.992,555.939,7.435,12:27:23 24 Mar 2010,0.000,0.000,0.000,0.026,0.052,0.003,,,,1,11
2035,rcl,+38.431371043,-82.370059202,447.094,13958525.481,1248087.605,555.927,7.435,12:27:23 24 Mar 2010,0.000,0.000,0.000,0.029,0.059,0.003,,,,1,11
2036,rcl,+38.431376201,-82.370040221,447.101,13958527.277,1248093.069,555.934,7.435,12:27:25 24 Mar 2010,0.000,0.000,0.000,0.026,0.052,0.003,,,,1,11
2037,rcl,+38.431381259,-82.370021657,447.071,13958529.040,1248098.413,555.904,7.435,12:27:26 24 Mar 2010,0.000,0.000,0.000,0.026,0.052,0.003,,,,1,11
2038,rcl,+38.431386202,-82.370003344,447.119,13958530.762,1248103.683,555.952,7.435,12:27:27 24 Mar 2010,0.000,0.000,0.000,0.026,0.053,0.003,,,,1,11
2039,rcl,+38.431391059,-82.369985377,447.091,13958532.453,1248108.855,555.924,7.435,12:27:28 24 Mar 2010,0.000,0.000,0.000,0.030,0.059,0.003,,,,1,11
2040,rcl,+38.431395735,-82.369967596,447.134,13958534.080,1248113.972,555.967,7.435,12:27:29 24 Mar 2010,0.000,0.000,0.000,0.023,0.046,0.002,,,,1,11
2041,rcl,+38.431400414,-82.369950108,447.126,13958535.709,1248119.006,555.960,7.435,12:27:30 24 Mar 2010,0.000,0.000,0.000,0.026,0.053,0.003,,,,1,11
2042,rcl,+38.431404923,-82.369932692,447.177,13958537.276,1248124.018,556.010,7.435,12:27:31 24 Mar 2010,0.000,0.000,0.000,0.029,0.059,0.003,,,,1,11
2043,rcl,+38.431409352,-82.369915499,447.177,13958538.816,1248128.965,556.010,7.435,12:27:32 24 Mar 2010,0.000,0.000,0.000,0.023,0.046,0.002,,,,1,11
2044,rcl,+38.431413786,-82.369898487,447.147,13958540.358,1248133.861,555.981,7.435,12:27:33 24 Mar 2010,0.000,0.000,0.000,0.026,0.053,0.003,,,,1,11
2045,rcl,+38.431418088,-82.369881580,447.186,13958541.852,1248138.726,556.019,7.435,12:27:34 24 Mar 2010,0.000,0.000,0.000,0.023,0.046,0.002,,,,1,11
2046,rcl,+38.431422370,-82.369864732,447.218,13958543.339,1248143.574,556.052,7.435,12:27:35 24 Mar 2010,0.000,0.000,0.000,0.029,0.059,0.003,,,,1,11
2047,rcl,+38.431426664,-82.369847851,447.194,13958544.831,1248148.431,556.028,7.435,12:27:36 24 Mar 2010,0.000,0.000,0.000,0.026,0.052,0.003,,,,1,11
2048,rcl,+38.431430955,-82.369831048,447.227,13958546.321,1248153.266,556.061,7.435,12:27:37 24 Mar 2010,0.000,0.000,0.000,0.026,0.053,0.003,,,,1,11
2049,rcl,+38.431435235,-82.369814063,447.219,13958547.807,1248158.154,556.053,7.435,12:27:38 24 Mar 2010,0.000,0.000,0.000,0.026,0.052,0.003,,,,1,11
2050,rcl,+38.431439466,-82.369797130,447.237,13958549.275,1248163.026,556.070,7.435,12:27:39 24 Mar 2010,0.000,0.000,0.000,0.029,0.059,0.003,,,,1,11
2051,rcl,+38.431443690,-82.369780108,447.213,13958550.741,1248167.923,556.046,7.435,12:27:40 24 Mar 2010,0.000,0.000,0.000,0.029,0.059,0.003,,,,1,11
2052,rcl,+38.431447850,-82.369763136,447.249,13958552.183,1248172.806,556.083,7.435,12:27:41 24 Mar 2010,0.000,0.000,0.000,0.023,0.046,0.002,,,,1,11
2053,rcl,+38.431452012,-82.369746131,447.240,13958553.626,1248177.698,556.074,7.435,12:27:42 24 Mar 2010,0.000,0.000,0.000,0.030,0.060,0.003,,,,1,11
2054,rcl,+38.431456164,-82.369729272,447.250,13958555.066,1248182.549,556.083,7.435,12:27:43 24 Mar 2010,0.000,0.000,0.000,0.027,0.053,0.003,,,,1,11
2055,rcl,+38.431460216,-82.369712451,447.317,13958556.469,1248187.388,556.151,7.435,12:27:44 24 Mar 2010,0.000,0.000,0.000,0.027,0.054,0.003,,,,1,11
2056,rcl,+38.431464634,-82.369694412,447.259,13958558.001,1248192.577,556.093,7.435,12:27:45 24 Mar 2010,0.000,0.000,0.000,0.023,0.047,0.002,,,,1,11
2057,rcl,+38.431468835,-82.369677249,447.269,13958559.457,1248197.515,556.103,7.435,12:27:56 24 Mar 2010,0.000,0.000,0.000,0.031,0.052,0.004,,,,1,12
2058,rcl,+38.431473275,-82.369658911,447.238,13958560.996,1248202.790,556.072,7.435,12:27:58 24 Mar 2010,0.000,0.000,0.000,0.026,0.043,0.003,,,,1,12
2059,rcl,+38.431477300,-82.369642081,447.204,13958562.390,1248207.632,556.038,7.435,12:27:59 24 Mar 2010,0.000,0.000,0.000,0.029,0.049,0.003,,,,1,12
2060,rcl,+38.431481244,-82.369625247,447.259,13958563.754,1248212.474,556.093,7.435,12:28:01 24 Mar 2010,0.000,0.000,0.000,0.026,0.052,0.003,,,,1,11
2061,rcl,+38.431485553,-82.369607052,447.266,13958565.245,1248217.708,556.101,7.435,12:28:02 24 Mar 2010,0.000,0.000,0.000,0.027,0.044,0.003,,,,1,12
2062,rcl,+38.431490098,-82.369587674,447.289,13958566.817,1248223.282,556.123,7.435,12:28:04 24 Mar 2010,0.000,0.000,0.000,0.027,0.044,0.003,,,,1,12
2063,rcl,+38.431494242,-82.369570545,447.276,13958568.253,1248228.210,556.111,7.435,12:28:05 24 Mar 2010,0.000,0.000,0.000,0.027,0.044,0.003,,,,1,12
2064,rcl,+38.431498355,-82.369552752,447.312,13958569.675,1248233.327,556.147,7.435,12:28:06 24 Mar 2010,0.000,0.000,0.000,0.029,0.049,0.003,,,,1,12
2065,rcl,+38.431502573,-82.369534502,447.280,13958571.133,1248238.576,556.115,7.435,12:28:07 24 Mar 2010,0.000,0.000,0.000,0.026,0.044,0.003,,,,1,12
2066,rcl,+38.431506924,-82.369515966,447.265,13958572.638,1248243.908,556.099,7.435,12:28:08 24 Mar 2010,0.000,0.000,0.000,0.026,0.044,0.003,,,,1,12
2067,rcl,+38.431511257,-82.369497080,447.291,13958574.135,1248249.340,556.126,7.435,12:28:10 24 Mar 2010,0.000,0.000,0.000,0.029,0.048,0.003,,,,1,12
2068,rcl,+38.431515687,-82.369477839,447.272,13958575.666,1248254.874,556.107,7.435,12:28:11 24 Mar 2010,0.000,0.000,0.000,0.029,0.048,0.003,,,,1,12
2069,rcl,+38.431520261,-82.369458208,447.266,13958577.248,1248260.520,556.101,7.435,12:28:12 24 Mar 2010,0.000,0.000,0.000,0.032,0.053,0.004,,,,1,12
2070,rcl,+38.431524805,-82.369438302,447.292,13958578.817,1248266.245,556.126,7.435,12:28:13 24 Mar 2010,0.000,0.000,0.000,0.027,0.044,0.003,,,,1,12
2071,rcl,+38.431528672,-82.369421326,447.297,13958580.153,1248271.128,556.132,7.435,12:28:14 24 Mar 2010,0.000,0.000,0.000,0.029,0.058,0.003,,,,1,11
2072,rcl,+38.431532549,-82.369404167,447.327,13958581.491,1248276.062,556.161,7.435,12:28:15 24 Mar 2010,0.000,0.000,0.000,0.029,0.058,0.003,,,,1,11
2073,rcl,+38.431536563,-82.369386756,447.288,13958582.879,1248281.070,556.123,7.435,12:28:16 24 Mar 2010,0.000,0.000,0.000,0.026,0.044,0.003,,,,1,12
2074,rcl,+38.431540527,-82.369369198,447.280,13958584.247,1248286.120,556.115,7.435,12:28:17 24 Mar 2010,0.000,0.000,0.000,0.032,0.053,0.004,,,,1,12
2075,rcl,+38.431544525,-82.369351493,447.265,13958585.627,1248291.212,556.100,7.435,12:28:18 24 Mar 2010,0.000,0.000,0.000,0.029,0.048,0.003,,,,1,12
2076,rcl,+38.431548607,-82.369333661,447.238,13958587.038,1248296.340,556.073,7.435,12:28:19 24 Mar 2010,0.000,0.000,0.000,0.032,0.053,0.004,,,,1,12
2077,rcl,+38.431552638,-82.369315599,447.238,13958588.428,1248301.534,556.073,7.435,12:28:20 24 Mar 2010,0.000,0.000,0.000,0.026,0.044,0.003,,,,1,12
2078,rcl,+38.431556791,-82.369297311,447.244,13958589.862,1248306.794,556.079,7.435,12:28:21 24 Mar 2010,0.000,0.000,0.000,0.029,0.049,0.003,,,,1,12
2079,rcl,+38.431560972,-82.369278911,447.219,13958591.306,1248312.086,556.054,7.435,12:28:22 24 Mar 2010,0.000,0.000,0.000,0.026,0.044,0.003,,,,1,12
2080,rcl,+38.431565107,-82.369260352,447.195,13958592.733,1248317.423,556.030,7.435,12:28:23 24 Mar 2010,0.000,0.000,0.000,0.029,0.049,0.003,,,,1,12
2081,rcl,+38.431569294,-82.369241858,447.184,13958594.178,1248322.742,556.019,7.435,12:28:24 24 Mar 2010,0.000,0.000,0.000,0.026,0.044,0.003,,,,1,12
2082,rcl,+38.431573399,-82.369223287,447.235,13958595.594,1248328.082,556.070,7.435,12:28:25 24 Mar 2010,0.000,0.000,0.000,0.029,0.049,0.003,,,,1,12
2083,rcl,+38.431577664,-82.369204775,447.183,13958597.068,1248333.407,556.019,7.435,12:28:26 24 Mar 2010,0.000,0.000,0.000,0.027,0.044,0.003,,,,1,12
2084,rcl,+38.431581811,-82.369186248,447.204,13958598.499,1248338.735,556.039,7.435,12:28:27 24 Mar 2010,0.000,0.000,0.000,0.032,0.054,0.004,,,,1,12
2085,rcl,+38.431585976,-82.369167587,447.179,13958599.936,1248344.101,556.015,7.435,12:28:28 24 Mar 2010,0.000,0.000,0.000,0.032,0.054,0.004,,,,1,12
2086,rcl,+38.431590206,-82.369148725,447.190,13958601.396,1248349.526,556.025,7.435,12:28:29 24 Mar 2010,0.000,0.000,0.000,0.027,0.044,0.003,,,,1,12
2087,rcl,+38.431594325,-82.369129843,447.176,13958602.815,1248354.955,556.012,7.435,12:28:30 24 Mar 2010,0.000,0.000,0.000,0.033,0.054,0.004,,,,1,12
2088,rcl,+38.431598619,-82.369110804,447.159,13958604.297,1248360.431,555.995,7.435,12:28:31 24 Mar 2010,0.000,0.000,0.000,0.030,0.049,0.003,,,,1,12
2089,rcl,+38.431602967,-82.369091626,447.112,13958605.798,1248365.946,555.947,7.435,12:28:32 24 Mar 2010,0.000,0.000,0.000,0.027,0.045,0.003,,,,1,12
2090,rcl,+38.431607254,-82.369072455,447.140,13958607.278,1248371.459,555.975,7.435,12:28:33 24 Mar 2010,0.000,0.000,0.000,0.033,0.054,0.004,,,,1,12
2091,rcl,+38.431611528,-82.369053255,447.124,13958608.752,1248376.981,555.960,7.435,12:28:34 24 Mar 2010,0.000,0.000,0.000,0.030,0.049,0.004,,,,1,12
2092,rcl,+38.431615876,-82.369034046,447.106,13958610.253,1248382.505,555.941,7.435,12:28:35 24 Mar 2010,0.000,0.000,0.000,0.027,0.045,0.003,,,,1,12
2093,rcl,+38.431620216,-82.369014702,447.114,13958611.751,1248388.068,555.950,7.435,12:28:36 24 Mar 2010,0.000,0.000,0.000,0.027,0.045,0.003,,,,1,12
2094,rcl,+38.431624531,-82.368995382,447.092,13958613.240,1248393.624,555.928,7.435,12:28:37 24 Mar 2010,0.000,0.000,0.000,0.033,0.054,0.004,,,,1,12
2095,rcl,+38.431628820,-82.368975995,447.089,13958614.718,1248399.199,555.925,7.435,12:28:38 24 Mar 2010,0.000,0.000,0.000,0.033,0.054,0.004,,,,1,12
2096,rcl,+38.431633153,-82.368956700,447.071,13958616.214,1248404.748,555.907,7.435,12:28:39 24 Mar 2010,0.000,0.000,0.000,0.033,0.055,0.004,,,,1,12
2097,rcl,+38.431637511,-82.368937549,447.040,13958617.719,1248410.256,555.876,7.435,12:28:40 24 Mar 2010,0.000,0.000,0.000,0.030,0.050,0.004,,,,1,12
2098,rcl,+38.431641793,-82.368918341,447.084,13958619.196,1248415.780,555.920,7.435,12:28:41 24 Mar 2010,0.000,0.000,0.000,0.033,0.055,0.004,,,,1,12
2099,rcl,+38.431646046,-82.368899273,447.027,13958620.664,1248421.263,555.863,7.435,12:28:42 24 Mar 2010,0.000,0.000,0.000,0.033,0.055,0.004,,,,1,12
2100,rcl,+38.431650374,-82.368880108,447.063,13958622.158,1248426.775,555.899,7.435,12:28:43 24 Mar 2010,0.000,0.000,0.000,0.030,0.059,0.003,,,,1,11
2101,rcl,+38.431654596,-82.368861057,447.041,13958623.614,1248432.254,555.877,7.435,12:28:44 24 Mar 2010,0.000,0.000,0.000,0.023,0.047,0.002,,,,1,11
2102,rcl,+38.431658863,-82.368841923,447.063,13958625.086,1248437.756,555.899,7.435,12:28:45 24 Mar 2010,0.000,0.000,0.000,0.030,0.060,0.003,,,,1,11
2103,rcl,+38.431663147,-82.368822818,447.044,13958626.564,1248443.250,555.880,7.435,12:28:46 24 Mar 2010,0.000,0.000,0.000,0.023,0.046,0.002,,,,1,11
2104,rcl,+38.431667414,-82.368803682,447.076,13958628.036,1248448.753,555.913,7.435,12:28:47 24 Mar 2010,0.000,0.000,0.000,0.029,0.059,0.003,,,,1,11
2105,rcl,+38.431671698,-82.368784623,446.993,13958629.515,1248454.234,555.829,7.435,12:28:48 24 Mar 2010,0.000,0.000,0.000,0.030,0.049,0.004,,,,1,12
2106,rcl,+38.431675935,-82.368765596,447.043,13958630.977,1248459.706,555.879,7.435,12:28:49 24 Mar 2010,0.000,0.000,0.000,0.033,0.054,0.004,,,,1,12
2107,rcl,+38.431680189,-82.368746477,447.022,13958632.444,1248465.204,555.858,7.435,12:28:50 24 Mar 2010,0.000,0.000,0.000,0.033,0.055,0.004,,,,1,12
2108,rcl,+38.431684473,-82.368727374,447.011,13958633.922,1248470.698,555.847,7.435,12:28:51 24 Mar 2010,0.000,0.000,0.000,0.027,0.045,0.003,,,,1,12
2109,rcl,+38.431688726,-82.368708304,446.996,13958635.390,1248476.182,555.833,7.435,12:28:52 24 Mar 2010,0.000,0.000,0.000,0.030,0.049,0.004,,,,1,12
2110,rcl,+38.431693024,-82.368689185,446.987,13958636.873,1248481.681,555.824,7.435,12:28:53 24 Mar 2010,0.000,0.000,0.000,0.031,0.051,0.004,,,,1,12
2111,rcl,+38.431697254,-82.368670198,446.983,13958638.332,1248487.140,555.820,7.435,12:28:54 24 Mar 2010,0.000,0.000,0.000,0.027,0.045,0.003,,,,1,12
2112,rcl,+38.431701630,-82.368651194,446.942,13958639.845,1248492.606,555.779,7.435,12:28:55 24 Mar 2010,0.000,0.000,0.000,0.027,0.045,0.003,,,,1,12
2113,rcl,+38.431705687,-82.368632353,446.986,13958641.242,1248498.024,555.823,7.435,12:28:56 24 Mar 2010,0.000,0.000,0.000,0.028,0.045,0.003,,,,1,11
2114,rcl,+38.431709985,-82.368613475,446.968,13958642.726,1248503.453,555.805,7.435,12:28:57 24 Mar 2010,0.000,0.000,0.000,0.029,0.046,0.003,,,,1,11
2115,rcl,+38.431714167,-82.368594715,446.935,13958644.169,1248508.848,555.772,7.435,12:28:58 24 Mar 2010,0.000,0.000,0.000,0.034,0.054,0.004,,,,1,11
2116,rcl,+38.431718364,-82.368576070,446.951,13958645.617,1248514.210,555.788,7.435,12:28:59 24 Mar 2010,0.000,0.000,0.000,0.028,0.044,0.003,,,,1,11
2117,rcl,+38.431722443,-82.368557587,446.941,13958647.024,1248519.525,555.777,7.435,12:29:00 24 Mar 2010,0.000,0.000,0.000,0.031,0.049,0.003,,,,1,11
2118,rcl,+38.431726543,-82.368539210,447.010,13958648.438,1248524.810,555.847,7.435,12:29:01 24 Mar 2010,0.000,0.000,0.000,0.030,0.050,0.004,,,,1,12
2119,rcl,+38.431730609,-82.368520911,446.998,13958649.841,1248530.072,555.835,7.435,12:29:02 24 Mar 2010,0.000,0.000,0.000,0.033,0.054,0.004,,,,1,12
2120,rcl,+38.431734655,-82.368502815,446.986,13958651.237,1248535.276,555.823,7.435,12:29:03 24 Mar 2010,0.000,0.000,0.000,0.034,0.056,0.004,,,,1,12
2121,rcl,+38.431738670,-82.368484892,446.992,13958652.623,1248540.431,555.829,7.435,12:29:04 24 Mar 2010,0.000,0.000,0.000,0.033,0.055,0.004,,,,1,12
2122,rcl,+38.431742659,-82.368466976,447.026,13958653.999,1248545.583,555.863,7.435,12:29:05 24 Mar 2010,0.000,0.000,0.000,0.027,0.045,0.003,,,,1,12
2123,rcl,+38.431746696,-82.368449122,447.015,13958655.392,1248550.717,555.852,7.435,12:29:06 24 Mar 2010,0.000,0.000,0.000,0.027,0.046,0.003,,,,1,12
2124,rcl,+38.431750665,-82.368431249,447.002,13958656.761,1248555.857,555.839,7.435,12:29:07 24 Mar 2010,0.000,0.000,0.000,0.033,0.055,0.004,,,,1,12
2125,rcl,+38.431754679,-82.368413404,447.014,13958658.147,1248560.989,555.851,7.435,12:29:08 24 Mar 2010,0.000,0.000,0.000,0.034,0.054,0.004,,,,1,11
2126,rcl,+38.431758724,-82.368395515,446.970,13958659.544,1248566.134,555.807,7.435,12:29:09 24 Mar 2010,0.000,0.000,0.000,0.028,0.045,0.003,,,,1,11
2127,rcl,+38.431762650,-82.368377614,447.012,13958660.897,1248571.282,555.849,7.435,12:29:10 24 Mar 2010,0.000,0.000,0.000,0.031,0.050,0.003,,,,1,11
2128,rcl,+38.431766663,-82.368359665,447.019,13958662.282,1248576.443,555.856,7.435,12:29:11 24 Mar 2010,0.000,0.000,0.000,0.031,0.050,0.003,,,,1,11
2129,rcl,+38.431770707,-82.368341667,447.013,13958663.677,1248581.619,555.850,7.435,12:29:12 24 Mar 2010,0.000,0.000,0.000,0.032,0.050,0.004,,,,1,11
2130,rcl,+38.431774703,-82.368323714,446.982,13958665.055,1248586.782,555.819,7.435,12:29:13 24 Mar 2010,0.000,0.000,0.000,0.032,0.050,0.004,,,,1,11
2131,rcl,+38.431779059,-82.368304346,447.020,13958666.559,1248592.352,555.858,7.435,12:29:14 24 Mar 2010,0.000,0.000,0.000,0.028,0.046,0.003,,,,1,12
2132,rcl,+38.431782875,-82.368287104,446.991,13958667.875,1248597.310,555.829,7.435,12:29:15 24 Mar 2010,0.000,0.000,0.000,0.029,0.047,0.003,,,,1,12
2133,rcl,+38.431786626,-82.368270031,447.038,13958669.168,1248602.220,555.876,7.435,12:29:17 24 Mar 2010,0.000,0.000,0.000,0.033,0.055,0.004,,,,1,12
2134,rcl,+38.431790638,-82.368252021,447.030,13958670.552,1248607.399,555.868,7.435,12:29:18 24 Mar 2010,0.000,0.000,0.000,0.028,0.046,0.003,,,,1,12
2135,rcl,+38.431794909,-82.368233114,447.018,13958672.027,1248612.836,555.856,7.435,12:29:19 24 Mar 2010,0.000,0.000,0.000,0.031,0.051,0.004,,,,1,12
2136,rcl,+38.431799126,-82.368213972,447.082,13958673.481,1248618.341,555.919,7.435,12:29:20 24 Mar 2010,0.000,0.000,0.000,0.034,0.056,0.004,,,,1,12
2137,rcl,+38.431803510,-82.368194328,447.089,13958674.993,1248623.990,555.927,7.435,12:29:21 24 Mar 2010,0.000,0.000,0.000,0.034,0.056,0.004,,,,1,12
2138,rcl,+38.431807303,-82.368177443,447.054,13958676.302,1248628.846,555.892,7.435,12:29:22 24 Mar 2010,0.000,0.000,0.000,0.034,0.056,0.004,,,,1,12
2139,rcl,+38.431811230,-82.368159909,447.066,13958677.657,1248633.888,555.904,7.435,12:29:24 24 Mar 2010,0.000,0.000,0.000,0.031,0.051,0.004,,,,1,12
2140,rcl,+38.431815208,-82.368141919,447.035,13958679.029,1248639.061,555.873,7.435,12:29:24 24 Mar 2010,0.000,0.000,0.000,0.031,0.051,0.004,,,,1,12
2141,rcl,+38.431819214,-82.368123703,447.028,13958680.410,1248644.300,555.866,7.435,12:29:25 24 Mar 2010,0.000,0.000,0.000,0.031,0.051,0.004,,,,1,12
2142,rcl,+38.431823352,-82.368105349,447.018,13958681.839,1248649.578,555.856,7.435,12:29:26 24 Mar 2010,0.000,0.000,0.000,0.028,0.046,0.003,,,,1,12
2143,rcl,+38.431827508,-82.368086654,446.988,13958683.272,1248654.954,555.826,7.435,12:29:27 24 Mar 2010,0.000,0.000,0.000,0.028,0.046,0.003,,,,1,12
2144,rcl,+38.431831672,-82.368067920,447.011,13958684.709,1248660.341,555.849,7.435,12:29:28 24 Mar 2010,0.000,0.000,0.000,0.033,0.055,0.004,,,,1,12
2145,rcl,+38.431835881,-82.368049049,446.970,13958686.161,1248665.768,555.808,7.435,12:29:29 24 Mar 2010,0.000,0.000,0.000,0.028,0.046,0.003,,,,1,12
2146,rcl,+38.431840109,-82.368029921,446.963,13958687.619,1248671.269,555.801,7.435,12:29:30 24 Mar 2010,0.000,0.000,0.000,0.028,0.046,0.003,,,,1,12
2147,rcl,+38.431844386,-82.368010696,446.940,13958689.094,1248676.797,555.778,7.435,12:29:32 24 Mar 2010,0.000,0.000,0.000,0.028,0.046,0.003,,,,1,12
