211,-1,3010,5018,210.40016,-0.059,1.464,NaN,NaN,-0.063
211,-1,3011,5018,210.39996,-0.051,1.413,NaN,NaN,-0.125
211,-1,3012,5018,210.39976,-0.043,1.370,NaN,NaN,0.000
211,-1,3013,5018,210.39956,0.051,1.421,NaN,NaN,0.035
211,-1,3014,5018,210.39936,0.055,1.476,NaN,NaN,-0.082
211,-1,3015,5018,210.39916,0.090,1.566,NaN,NaN,-0.059
211,-1,3016,5018,210.39896,0.078,1.644,NaN,NaN,-0.004
211,-1,3017,5018,210.39876,0.137,1.781,NaN,NaN,0.031
211,-1,3018,5018,210.39857,0.113,1.894,NaN,NaN,-0.055
211,-1,3019,5018,210.39837,0.074,1.968,NaN,NaN,-0.133
211,-1,3020,5018,210.39817,0.113,2.081,NaN,NaN,-0.082
211,-1,3021,5018,210.39797,0.047,2.128,NaN,NaN,-0.102
211,-1,3022,5018,210.39777,0.152,2.280,NaN,NaN,-0.039
211,-1,3023,5018,210.39757,0.094,2.374,NaN,NaN,-0.090
211,-1,3024,5018,210.39737,0.129,2.503,NaN,NaN,-0.102
211,-1,3025,5018,210.39717,0.145,2.648,NaN,NaN,-0.082
211,-1,3026,5018,210.39697,0.152,2.800,NaN,NaN,-0.152
211,-1,3027,5018,210.39677,0.160,2.960,NaN,NaN,-0.129
211,-1,3028,5018,210.39657,0.195,3.155,NaN,NaN,-0.094
211,-1,3029,5018,210.39637,0.156,3.311,NaN,NaN,-0.090
211,-1,3030,5018,210.39617,0.188,3.499,NaN,NaN,-0.063
211,-1,3031,5018,210.39597,0.199,3.698,NaN,NaN,0.004
211,-1,3032,5018,210.39578,0.152,3.850,NaN,NaN,0.027
211,-1,3033,5018,210.39558,0.297,4.147,NaN,NaN,-0.039
211,-1,3034,5018,210.39538,0.223,4.370,NaN,NaN,-0.109
211,-1,3035,5018,210.39518,0.242,4.612,NaN,NaN,-0.063
211,-1,3036,5018,210.39498,0.219,4.831,NaN,NaN,-0.031
211,-1,3037,5018,210.39478,0.188,5.019,NaN,NaN,0.082
211,-1,3038,5018,210.39458,0.184,5.203,NaN,NaN,-0.043
211,-1,3039,5018,210.39438,0.188,5.391,NaN,NaN,-0.004
211,-1,3040,5018,210.39418,0.168,5.559,NaN,NaN,0.023
211,-1,3041,5018,210.39398,0.117,5.676,NaN,NaN,0.035
211,-1,3042,5018,210.39378,0.141,5.817,NaN,NaN,0.063
211,-1,3043,5018,210.39358,0.090,5.907,NaN,NaN,-0.039
211,-1,3044,5018,210.39338,0.016,5.923,NaN,NaN,0.043
211,-1,3045,5018,210.39318,0.078,6.001,NaN,NaN,0.082
211,-1,3046,5018,210.39299,0.043,6.044,NaN,NaN,0.082
211,-1,3047,5018,210.39279,-0.023,6.021,NaN,NaN,0.109
211,-1,3048,5018,210.39259,0.051,6.072,NaN,NaN,0.035
211,-1,3049,5018,210.39239,0.059,6.131,NaN,NaN,0.027
211,-1,3050,5018,210.39219,-0.020,6.111,NaN,NaN,0.035
211,-1,3051,5018,210.39199,0.012,6.123,NaN,NaN,0.055
211,-1,3052,5018,210.39179,-0.043,6.080,NaN,NaN,0.043
211,-1,3053,5018,210.39159,-0.027,6.053,NaN,NaN,0.020
211,-1,3054,5018,210.39139,-0.004,6.049,NaN,NaN,-0.031
211,-1,3055,5018,210.39119,0.000,6.049,NaN,NaN,0.023
211,-1,3056,5018,210.39099,-0.047,6.002,NaN,NaN,0.008
211,-1,3057,5018,210.39079,-0.152,5.850,NaN,NaN,-0.016
211,-1,3058,5018,210.39059,-0.133,5.717,NaN,NaN,-0.004
211,-1,3059,5018,210.39039,-0.105,5.612,NaN,NaN,-0.031
211,-1,3060,5018,210.39020,-0.074,5.538,NaN,NaN,-0.023
211,-1,3061,5018,210.39000,-0.078,5.460,NaN,NaN,-0.035
211,-1,3062,5018,210.38980,-0.102,5.358,NaN,NaN,-0.020
211,-1,3063,5018,210.38960,-0.094,5.264,NaN,NaN,-0.188
211,-1,3064,5018,210.38940,-0.039,5.225,NaN,NaN,-0.176
211,-1,3065,5018,210.38920,-0.117,5.108,NaN,NaN,-0.172
211,-1,3066,5018,210.38900,-0.156,4.952,NaN,NaN,-0.129
211,-1,3067,5018,210.38880,-0.090,4.862,NaN,NaN,-0.199
211,-1,3068,5018,210.38860,-0.094,4.768,NaN,NaN,-0.234
211,-1,3069,5018,210.38840,-0.063,4.705,NaN,NaN,-0.230
211,-1,3070,5018,210.38820,-0.086,4.619,NaN,NaN,-0.164
211,-1,3071,5018,210.38800,-0.098,4.521,NaN,NaN,-0.254
211,-1,3072,5018,210.38780,-0.238,4.283,NaN,NaN,-0.211
211,-1,3073,5018,210.38760,-0.156,4.127,NaN,NaN,-0.168
211,-1,3074,5018,210.38741,-0.148,3.979,NaN,NaN,-0.199
211,-1,3075,5018,210.38721,-0.102,3.877,NaN,NaN,-0.199
211,-1,3076,5018,210.38701,-0.070,3.807,NaN,NaN,-0.219
211,-1,3077,5018,210.38681,-0.129,3.678,NaN,NaN,-0.109
211,-1,3078,5018,210.38661,-0.027,3.651,NaN,NaN,-0.246
211,-1,3079,5018,210.38641,0.016,3.667,NaN,NaN,-0.328
211,-1,3080,5018,210.38621,-0.016,3.651,NaN,NaN,-0.238
211,-1,3081,5018,210.38601,-0.055,3.596,NaN,NaN,-0.242
211,-1,3082,5018,210.38581,-0.031,3.565,NaN,NaN,-0.172
211,-1,3083,5018,210.38561,-0.016,3.549,NaN,NaN,-0.277
211,-1,3084,5018,210.38541,-0.020,3.529,NaN,NaN,-0.156
211,-1,3085,5018,210.38521,-0.008,3.521,NaN,NaN,-0.160
211,-1,3086,5018,210.38501,-0.063,3.458,NaN,NaN,-0.113
211,-1,3087,5018,210.38481,-0.098,3.360,NaN,NaN,-0.102
211,-1,3088,5018,210.38462,-0.094,3.266,NaN,NaN,-0.016
211,-1,3089,5018,210.38442,-0.086,3.180,NaN,NaN,0.000
211,-1,3090,5018,210.38422,-0.008,3.172,NaN,NaN,0.000
211,-1,3091,5018,210.38402,-0.074,3.098,NaN,NaN,-0.043
211,-1,3092,5018,210.38382,-0.051,3.047,NaN,NaN,0.059
211,-1,3093,5018,210.38362,-0.031,3.016,NaN,NaN,0.016
211,-1,3094,5018,210.38342,-0.027,2.989,NaN,NaN,-0.043
211,-1,3095,5018,210.38322,0.055,3.044,NaN,NaN,0.074
211,-1,3096,5018,210.38302,-0.055,2.989,NaN,NaN,0.000
211,-1,3097,5018,210.38282,-0.059,2.930,NaN,NaN,0.109
211,-1,3098,5018,210.38262,0.012,2.942,NaN,NaN,0.055
211,-1,3099,5018,210.38242,-0.055,2.887,NaN,NaN,0.094
211,-1,3100,5018,210.38222,-0.074,2.813,NaN,NaN,0.094
