mp,dir,offset,length,mpRef,profLft62ft,profRt62ft,alignLeft,alignRight,dc
 520,+1, 1100, 5431,520.20835,    NaN,548.78994,    NaN,    NaN, 0.22694
 520,+1, 1116, 5431,520.21120,    NaN,548.77303,    NaN,    NaN, 0.25368
 520,+1, 1131, 5431,520.21406,    NaN,548.80283,    NaN,    NaN, 0.05056
 520,+1, 1147, 5431,520.21691,    NaN,548.83737,    NaN,    NaN, 0.18901
 520,+1, 1162, 5431,520.21977,    NaN,548.80825,    NaN,    NaN, 0.00053
 520,+1, 1178, 5431,520.22262,    NaN,548.77997,    NaN,    NaN,-0.06115
 520,+1, 1193, 5431,520.22547,    NaN,548.81832,    NaN,    NaN, 0.01008
 520,+1, 1209, 5431,520.22833,    NaN,548.84178,    NaN,    NaN, 0.05108
 520,+1, 1224, 5431,520.23118,    NaN,548.84346,    NaN,    NaN, 0.07256
 520,+1, 1240, 5431,520.23404,    NaN,548.92873,    NaN,    NaN, 0.09539
 520,+1, 1255, 5431,520.23689,    NaN,548.92047,    NaN,    NaN, 0.09024
 520,+1, 1271, 5431,520.23974,    NaN,548.93071,    NaN,    NaN,-0.29658
 520,+1, 1286, 5431,520.24260,    NaN,548.95205,    NaN,    NaN,-0.30231
 520,+1, 1302, 5431,520.24545,    NaN,548.95048,    NaN,    NaN, 0.35185
 520,+1, 1317, 5431,520.24831,    NaN,548.94341,    NaN,    NaN, 0.21220
 520,+1, 1333, 5431,520.25116,    NaN,548.94379,    NaN,    NaN,-0.15255
 520,+1, 1348, 5431,520.25401,    NaN,548.93548,    NaN,    NaN,-0.12067
 520,+1, 1364, 5431,520.25687,    NaN,549.00188,    NaN,    NaN, 0.30182
 520,+1, 1379, 5431,520.25972,    NaN,549.00904,    NaN,    NaN, 0.14594
 520,+1, 1395, 5431,520.26258,    NaN,549.08169,    NaN,    NaN,-0.53295
 520,+1, 1410, 5431,520.26543,    NaN,549.12149,    NaN,    NaN, 0.02515
 520,+1, 1426, 5431,520.26828,    NaN,549.14824,    NaN,    NaN,-0.00066
 520,+1, 1441, 5431,520.27114,    NaN,549.18898,    NaN,    NaN,-0.19398
 520,+1, 1457, 5431,520.27399,    NaN,549.22308,    NaN,    NaN, 0.17039
 520,+1, 1472, 5431,520.27685,    NaN,549.26818,    NaN,    NaN, 0.04946
 520,+1, 1488, 5431,520.27970,    NaN,549.25334,    NaN,    NaN,-0.09239
