mp,dir,offset,length,mpRef,profLft62ft,profRt62ft,alignLeft,alignRight,doc
 511,+1, 4743, 5319,511.89809,    NaN,563.74077,    NaN,    NaN,-0.43458
 511,+1, 4758, 5319,511.90101,    NaN,563.77658,    NaN,    NaN,-0.10015
 511,+1, 4774, 5319,511.90392,    NaN,563.80446,    NaN,    NaN, 0.09110
 511,+1, 4789, 5319,511.90684,    NaN,563.85748,    NaN,    NaN, 0.25549
 511,+1, 4805, 5319,511.90975,    NaN,563.90944,    NaN,    NaN, 0.23116
 511,+1, 4820, 5319,511.91267,    NaN,563.94675,    NaN,    NaN, 0.08201
 511,+1, 4836, 5319,511.91558,    NaN,563.95582,    NaN,    NaN, 0.06839
 511,+1, 4851, 5319,511.91849,    NaN,564.02275,    NaN,    NaN,-0.06193
 511,+1, 4867, 5319,511.92141,    NaN,564.00244,    NaN,    NaN, 0.25534
 511,+1, 4882, 5319,511.92432,    NaN,564.01050,    NaN,    NaN, 0.03360
 511,+1, 4898, 5319,511.92724,    NaN,564.07359,    NaN,    NaN,-0.20534
 511,+1, 4913, 5319,511.93015,    NaN,564.10573,    NaN,    NaN, 0.10864
 511,+1, 4929, 5319,511.93307,    NaN,564.14075,    NaN,    NaN, 0.29018
 511,+1, 4944, 5319,511.93598,    NaN,564.22353,    NaN,    NaN, 0.02601
 511,+1, 4960, 5319,511.93889,    NaN,564.21422,    NaN,    NaN,-0.23869
 511,+1, 4975, 5319,511.94181,    NaN,564.27800,    NaN,    NaN,-0.11859
 511,+1, 4991, 5319,511.94472,    NaN,564.31842,    NaN,    NaN, 0.00234
 511,+1, 5006, 5319,511.94764,    NaN,564.31044,    NaN,    NaN,-0.05829
 511,+1, 5022, 5319,511.95055,    NaN,564.32560,    NaN,    NaN, 0.22921
 511,+1, 5037, 5319,511.95347,    NaN,564.38470,    NaN,    NaN, 0.17093
 511,+1, 5053, 5319,511.95638,    NaN,564.43653,    NaN,    NaN, 0.13368
 511,+1, 5068, 5319,511.95929,    NaN,564.47776,    NaN,    NaN, 0.08210
 511,+1, 5084, 5319,511.96221,    NaN,564.48657,    NaN,    NaN,-0.26167
 511,+1, 5099, 5319,511.96512,    NaN,564.43504,    NaN,    NaN,-0.02223
 511,+1, 5115, 5319,511.96804,    NaN,564.48925,    NaN,    NaN, 0.24977
 511,+1, 5130, 5319,511.97095,    NaN,564.52041,    NaN,    NaN, 0.05386
 511,+1, 5146, 5319,511.97387,    NaN,564.53796,    NaN,    NaN,-0.19287
 511,+1, 5161, 5319,511.97678,    NaN,564.52665,    NaN,    NaN, 0.22262
 511,+1, 5177, 5319,511.97969,    NaN,564.58354,    NaN,    NaN,-0.01194
 511,+1, 5192, 5319,511.98261,    NaN,564.60283,    NaN,    NaN,-0.35359
 511,+1, 5208, 5319,511.98552,    NaN,564.60859,    NaN,    NaN,-0.07838
 511,+1, 5223, 5319,511.98844,    NaN,564.59650,    NaN,    NaN, 0.48779
 512,+1,    0, 5859,512.00529,    NaN,564.66291,    NaN,    NaN,-0.04692
 512,+1,   15, 5859,512.00794,    NaN,564.66897,    NaN,    NaN,-0.23780
 512,+1,   31, 5859,512.01058,    NaN,564.69175,    NaN,    NaN, 0.07782
 512,+1,   46, 5859,512.01323,    NaN,564.69538,    NaN,    NaN,-0.08912
 512,+1,   62, 5859,512.01587,    NaN,564.69662,    NaN,    NaN,-0.07174
 512,+1,   77, 5859,512.01852,    NaN,564.72887,    NaN,    NaN, 0.06936
 512,+1,   93, 5859,512.02117,    NaN,564.77578,    NaN,    NaN, 0.00172
 512,+1,  108, 5859,512.02381,    NaN,564.77723,    NaN,    NaN,-0.19431
 512,+1,  124, 5859,512.02646,    NaN,564.82439,    NaN,    NaN,-0.02775
 512,+1,  139, 5859,512.02910,    NaN,564.83340,    NaN,    NaN, 0.11414
 512,+1,  155, 5859,512.03175,    NaN,564.87691,    NaN,    NaN,-0.16411
 512,+1,  170, 5859,512.03439,    NaN,564.87528,    NaN,    NaN,-0.43129
 512,+1,  186, 5859,512.03704,    NaN,564.90443,    NaN,    NaN, 0.05448
 512,+1,  201, 5859,512.03968,    NaN,564.91052,    NaN,    NaN, 0.34416
 512,+1,  217, 5859,512.04233,    NaN,564.94376,    NaN,    NaN,-0.06362
 512,+1,  232, 5859,512.04498,    NaN,564.92407,    NaN,    NaN,-0.00713
 512,+1,  248, 5859,512.04762,    NaN,564.93633,    NaN,    NaN, 0.06731
 512,+1,  263, 5859,512.05027,    NaN,564.93214,    NaN,    NaN, 0.11610
 512,+1,  279, 5859,512.05291,    NaN,564.96313,    NaN,    NaN, 0.16487
 512,+1,  294, 5859,512.05556,    NaN,564.95042,    NaN,    NaN,-0.09909
 512,+1,  310, 5859,512.05820,    NaN,564.95991,    NaN,    NaN, 0.03919
 512,+1,  325, 5859,512.06085,    NaN,564.98831,    NaN,    NaN,-0.05036
 512,+1,  341, 5859,512.06350,    NaN,564.98500,    NaN,    NaN, 0.31116
 512,+1,  356, 5859,512.06614,    NaN,565.00200,    NaN,    NaN, 0.38466
 512,+1,  372, 5859,512.06879,    NaN,564.99732,    NaN,    NaN,-0.09449
 512,+1,  387, 5859,512.07143,    NaN,565.00202,    NaN,    NaN,-0.44447
 512,+1,  403, 5859,512.07408,    NaN,565.00627,    NaN,    NaN,-0.27601
 512,+1,  418, 5859,512.07672,    NaN,565.00466,    NaN,    NaN, 0.31595
 512,+1,  434, 5859,512.07937,    NaN,565.02537,    NaN,    NaN, 0.26428
 512,+1,  449, 5859,512.08201,    NaN,565.05522,    NaN,    NaN,-0.27059
 512,+1,  465, 5859,512.08466,    NaN,565.05222,    NaN,    NaN,-0.21276
 512,+1,  480, 5859,512.08731,    NaN,565.08095,    NaN,    NaN, 0.10920
 512,+1,  496, 5859,512.08995,    NaN,565.15750,    NaN,    NaN, 0.18120
 512,+1,  511, 5859,512.09260,    NaN,565.20965,    NaN,    NaN,-0.10442
 512,+1,  527, 5859,512.09524,    NaN,565.22040,    NaN,    NaN, 0.01259
 512,+1,  542, 5859,512.09789,    NaN,565.25916,    NaN,    NaN, 0.04727
 512,+1,  558, 5859,512.10053,    NaN,565.30312,    NaN,    NaN,-0.00875
 512,+1,  573, 5859,512.10318,    NaN,565.28310,    NaN,    NaN, 0.19678
 512,+1,  589, 5859,512.10583,    NaN,565.35514,    NaN,    NaN, 0.22930
 512,+1,  604, 5859,512.10847,    NaN,565.40476,    NaN,    NaN, 0.02773
 512,+1,  620, 5859,512.11112,    NaN,565.43827,    NaN,    NaN, 0.00778
 512,+1,  635, 5859,512.11376,    NaN,565.48501,    NaN,    NaN, 0.11327
 512,+1,  651, 5859,512.11641,    NaN,565.50438,    NaN,    NaN,-0.19389
 512,+1,  666, 5859,512.11905,    NaN,565.51667,    NaN,    NaN,-0.15156
 512,+1,  682, 5859,512.12170,    NaN,565.55975,    NaN,    NaN,-0.33897
 512,+1,  697, 5859,512.12434,    NaN,565.55578,    NaN,    NaN,-0.21161
 512,+1,  713, 5859,512.12699,    NaN,565.51637,    NaN,    NaN, 0.19061
 512,+1,  728, 5859,512.12964,    NaN,565.55472,    NaN,    NaN, 0.25309
 512,+1,  744, 5859,512.13228,    NaN,565.54648,    NaN,    NaN,-0.04066
 512,+1,  759, 5859,512.13493,    NaN,565.54902,    NaN,    NaN,-0.17049
 512,+1,  775, 5859,512.13757,    NaN,565.55712,    NaN,    NaN, 0.11118
 512,+1,  790, 5859,512.14022,    NaN,565.51663,    NaN,    NaN, 0.28508
 512,+1,  806, 5859,512.14286,    NaN,565.58201,    NaN,    NaN,-0.46911
 512,+1,  821, 5859,512.14551,    NaN,565.52361,    NaN,    NaN,-0.20861
 512,+1,  837, 5859,512.14816,    NaN,565.56521,    NaN,    NaN, 0.43299
 512,+1,  852, 5859,512.15080,    NaN,565.58633,    NaN,    NaN,-0.01947
 512,+1,  868, 5859,512.15345,    NaN,565.60333,    NaN,    NaN,-0.08775
 512,+1,  883, 5859,512.15609,    NaN,565.64294,    NaN,    NaN,-0.11245
 512,+1,  899, 5859,512.15874,    NaN,565.64979,    NaN,    NaN, 0.26327
 512,+1,  914, 5859,512.16138,    NaN,565.60023,    NaN,    NaN, 0.21905
 512,+1,  930, 5859,512.16403,    NaN,565.59644,    NaN,    NaN,-0.39667
 512,+1,  945, 5859,512.16667,    NaN,565.65454,    NaN,    NaN,-0.00880
 512,+1,  961, 5859,512.16932,    NaN,565.66247,    NaN,    NaN, 0.40553
 512,+1,  976, 5859,512.17197,    NaN,565.65942,    NaN,    NaN, 0.04423
 512,+1,  992, 5859,512.17461,    NaN,565.66478,    NaN,    NaN,-0.27420
 512,+1, 1007, 5859,512.17726,    NaN,565.68142,    NaN,    NaN,-0.15238
 512,+1, 1023, 5859,512.17990,    NaN,565.66745,    NaN,    NaN,-0.21746
 512,+1, 1038, 5859,512.18255,    NaN,565.65597,    NaN,    NaN,-0.15086
 512,+1, 1054, 5859,512.18519,    NaN,565.68445,    NaN,    NaN,-0.16424
 512,+1, 1069, 5859,512.18784,    NaN,565.69612,    NaN,    NaN, 0.12314
 512,+1, 1085, 5859,512.19049,    NaN,565.77670,    NaN,    NaN, 0.15470
 512,+1, 1100, 5859,512.19313,    NaN,565.79086,    NaN,    NaN,-0.10395
 512,+1, 1116, 5859,512.19578,    NaN,565.84115,    NaN,    NaN, 0.15294
 512,+1, 1131, 5859,512.19842,    NaN,565.84970,    NaN,    NaN, 0.00727
 512,+1, 1147, 5859,512.20107,    NaN,565.85897,    NaN,    NaN,-0.13427
 512,+1, 1162, 5859,512.20371,    NaN,565.87898,    NaN,    NaN, 0.06567
 512,+1, 1178, 5859,512.20636,    NaN,565.89435,    NaN,    NaN, 0.17964
 512,+1, 1193, 5859,512.20900,    NaN,565.90601,    NaN,    NaN, 0.14728
 512,+1, 1209, 5859,512.21165,    NaN,565.90115,    NaN,    NaN,-0.23883
 512,+1, 1224, 5859,512.21430,    NaN,565.89251,    NaN,    NaN,-0.28913
 512,+1, 1240, 5859,512.21694,    NaN,565.87049,    NaN,    NaN, 0.18003
 512,+1, 1255, 5859,512.21959,    NaN,565.92514,    NaN,    NaN, 0.27208
 512,+1, 1271, 5859,512.22223,    NaN,565.88333,    NaN,    NaN,-0.08929
 512,+1, 1286, 5859,512.22488,    NaN,565.88800,    NaN,    NaN,-0.35890
 512,+1, 1302, 5859,512.22752,    NaN,565.89538,    NaN,    NaN,-0.01547
 512,+1, 1317, 5859,512.23017,    NaN,565.90106,    NaN,    NaN, 0.21496
 512,+1, 1333, 5859,512.23282,    NaN,565.88916,    NaN,    NaN,-0.20015
 512,+1, 1348, 5859,512.23546,    NaN,565.87400,    NaN,    NaN,-0.02184
 512,+1, 1364, 5859,512.23811,    NaN,565.86310,    NaN,    NaN, 0.37460
 512,+1, 1379, 5859,512.24075,    NaN,565.83441,    NaN,    NaN, 0.05491
 512,+1, 1395, 5859,512.24340,    NaN,565.83841,    NaN,    NaN,-0.14408
 512,+1, 1410, 5859,512.24604,    NaN,565.83385,    NaN,    NaN, 0.01856
 512,+1, 1426, 5859,512.24869,    NaN,565.83932,    NaN,    NaN, 0.22847
 512,+1, 1441, 5859,512.25133,    NaN,565.78328,    NaN,    NaN, 0.41359
 512,+1, 1457, 5859,512.25398,    NaN,565.75990,    NaN,    NaN,-0.10341
 512,+1, 1472, 5859,512.25663,    NaN,565.77907,    NaN,    NaN,-0.54768
 512,+1, 1488, 5859,512.25927,    NaN,565.77205,    NaN,    NaN,-0.28081
 512,+1, 1503, 5859,512.26192,    NaN,565.73339,    NaN,    NaN, 0.18926
 512,+1, 1519, 5859,512.26456,    NaN,565.76251,    NaN,    NaN, 0.09515
 512,+1, 1534, 5859,512.26721,    NaN,565.80371,    NaN,    NaN,-0.34078
 512,+1, 1550, 5859,512.26985,    NaN,565.86864,    NaN,    NaN,-0.64984
 512,+1, 1565, 5859,512.27250,    NaN,565.87764,    NaN,    NaN, 0.04985
 512,+1, 1581, 5859,512.27515,    NaN,565.85678,    NaN,    NaN, 0.82013
 512,+1, 1596, 5859,512.27779,    NaN,565.90595,    NaN,    NaN, 0.24979
 512,+1, 1612, 5859,512.28044,    NaN,565.93121,    NaN,    NaN,-0.26942
 512,+1, 1627, 5859,512.28308,    NaN,565.95895,    NaN,    NaN,-0.05440
 512,+1, 1643, 5859,512.28573,    NaN,565.96522,    NaN,    NaN, 0.31307
 512,+1, 1658, 5859,512.28837,    NaN,565.96097,    NaN,    NaN,-0.13812
 512,+1, 1674, 5859,512.29102,    NaN,565.93195,    NaN,    NaN,-0.16175
 512,+1, 1689, 5859,512.29366,    NaN,565.90790,    NaN,    NaN, 0.15626
 512,+1, 1705, 5859,512.29631,    NaN,565.94241,    NaN,    NaN, 0.25787
 512,+1, 1720, 5859,512.29896,    NaN,565.92703,    NaN,    NaN,-0.00361
 512,+1, 1736, 5859,512.30160,    NaN,565.94616,    NaN,    NaN,-0.16236
 512,+1, 1751, 5859,512.30425,    NaN,565.98844,    NaN,    NaN,-0.12241
 512,+1, 1767, 5859,512.30689,    NaN,565.96775,    NaN,    NaN,-0.22224
 512,+1, 1782, 5859,512.30954,    NaN,566.02284,    NaN,    NaN, 0.02468
 512,+1, 1798, 5859,512.31218,    NaN,566.07070,    NaN,    NaN, 0.22580
 512,+1, 1813, 5859,512.31483,    NaN,566.09307,    NaN,    NaN, 0.12044
 512,+1, 1829, 5859,512.31748,    NaN,566.14217,    NaN,    NaN,-0.35192
 512,+1, 1844, 5859,512.32012,    NaN,566.15944,    NaN,    NaN,-0.16167
 512,+1, 1860, 5859,512.32277,    NaN,566.15526,    NaN,    NaN, 0.11960
 512,+1, 1875, 5859,512.32541,    NaN,566.16096,    NaN,    NaN, 0.03881
 512,+1, 1891, 5859,512.32806,    NaN,566.17471,    NaN,    NaN,-0.18127
 512,+1, 1906, 5859,512.33070,    NaN,566.20335,    NaN,    NaN, 0.11605
 512,+1, 1922, 5859,512.33335,    NaN,566.18613,    NaN,    NaN, 0.14136
 512,+1, 1937, 5859,512.33599,    NaN,566.18613,    NaN,    NaN, 0.37445
 512,+1, 1953, 5859,512.33864,    NaN,566.21121,    NaN,    NaN, 0.08491
 512,+1, 1968, 5859,512.34129,    NaN,566.21312,    NaN,    NaN,-0.16185
 512,+1, 1984, 5859,512.34393,    NaN,566.22967,    NaN,    NaN,-0.01749
 512,+1, 1999, 5859,512.34658,    NaN,566.23905,    NaN,    NaN, 0.36035
 512,+1, 2015, 5859,512.34922,    NaN,566.28258,    NaN,    NaN, 0.40140
 512,+1, 2030, 5859,512.35187,    NaN,566.34385,    NaN,    NaN,-0.05767
 512,+1, 2046, 5859,512.35451,    NaN,566.35644,    NaN,    NaN,-0.12596
 512,+1, 2061, 5859,512.35716,    NaN,566.39593,    NaN,    NaN, 0.11993
 512,+1, 2077, 5859,512.35981,    NaN,566.43123,    NaN,    NaN,-0.24298
 512,+1, 2092, 5859,512.36245,    NaN,566.43974,    NaN,    NaN,-0.05156
 512,+1, 2108, 5859,512.36510,    NaN,566.49460,    NaN,    NaN, 0.13103
 512,+1, 2123, 5859,512.36774,    NaN,566.53013,    NaN,    NaN,-0.10040
 512,+1, 2139, 5859,512.37039,    NaN,566.54065,    NaN,    NaN, 0.11064
 512,+1, 2154, 5859,512.37303,    NaN,566.58043,    NaN,    NaN,-0.09193
 512,+1, 2170, 5859,512.37568,    NaN,566.65336,    NaN,    NaN, 0.16028
 512,+1, 2185, 5859,512.37832,    NaN,566.65388,    NaN,    NaN, 0.35345
 512,+1, 2201, 5859,512.38097,    NaN,566.68800,    NaN,    NaN,-0.11147
 512,+1, 2216, 5859,512.38362,    NaN,566.74978,    NaN,    NaN,-0.44372
 512,+1, 2232, 5859,512.38626,    NaN,566.76325,    NaN,    NaN,-0.03714
 512,+1, 2247, 5859,512.38891,    NaN,566.79993,    NaN,    NaN, 0.06384
 512,+1, 2263, 5859,512.39155,    NaN,566.81600,    NaN,    NaN,-0.17601
 512,+1, 2278, 5859,512.39420,    NaN,566.81237,    NaN,    NaN,-0.06392
 512,+1, 2294, 5859,512.39684,    NaN,566.81277,    NaN,    NaN, 0.17105
 512,+1, 2309, 5859,512.39949,    NaN,566.81399,    NaN,    NaN, 0.18264
 512,+1, 2325, 5859,512.40214,    NaN,566.82421,    NaN,    NaN,-0.12804
 512,+1, 2340, 5859,512.40478,    NaN,566.84204,    NaN,    NaN,-0.32275
 512,+1, 2356, 5859,512.40743,    NaN,566.83450,    NaN,    NaN, 0.21559
 512,+1, 2371, 5859,512.41007,    NaN,566.83302,    NaN,    NaN, 0.27618
 512,+1, 2387, 5859,512.41272,    NaN,566.86029,    NaN,    NaN, 0.02733
 512,+1, 2402, 5859,512.41536,    NaN,566.85981,    NaN,    NaN, 0.14744
 512,+1, 2418, 5859,512.41801,    NaN,566.91752,    NaN,    NaN, 0.19665
 512,+1, 2433, 5859,512.42065,    NaN,566.96087,    NaN,    NaN,-0.36394
 512,+1, 2449, 5859,512.42330,    NaN,566.99973,    NaN,    NaN,-0.47032
 512,+1, 2464, 5859,512.42595,    NaN,566.98326,    NaN,    NaN, 0.05770
 512,+1, 2480, 5859,512.42859,    NaN,566.97393,    NaN,    NaN,-0.01716
 512,+1, 2495, 5859,512.43124,    NaN,567.06075,    NaN,    NaN, 0.16863
 512,+1, 2511, 5859,512.43388,    NaN,567.08287,    NaN,    NaN, 0.07316
 512,+1, 2526, 5859,512.43653,    NaN,567.10519,    NaN,    NaN,-0.42837
 512,+1, 2542, 5859,512.43917,    NaN,567.20295,    NaN,    NaN,-0.35972
 512,+1, 2557, 5859,512.44182,    NaN,567.19530,    NaN,    NaN, 0.20767
 512,+1, 2573, 5859,512.44447,    NaN,567.27073,    NaN,    NaN, 0.43789
 512,+1, 2588, 5859,512.44711,    NaN,567.32410,    NaN,    NaN, 0.05106
 512,+1, 2604, 5859,512.44976,    NaN,567.37097,    NaN,    NaN,-0.38460
 512,+1, 2619, 5859,512.45240,    NaN,567.44251,    NaN,    NaN,-0.26530
 512,+1, 2635, 5859,512.45505,    NaN,567.44575,    NaN,    NaN, 0.11793
 512,+1, 2650, 5859,512.45769,    NaN,567.49596,    NaN,    NaN, 0.16085
 512,+1, 2666, 5859,512.46034,    NaN,567.50083,    NaN,    NaN, 0.00825
 512,+1, 2681, 5859,512.46298,    NaN,567.55086,    NaN,    NaN, 0.00916
 512,+1, 2697, 5859,512.46563,    NaN,567.58845,    NaN,    NaN, 0.23002
 512,+1, 2712, 5859,512.46828,    NaN,567.61519,    NaN,    NaN,-0.20322
 512,+1, 2728, 5859,512.47092,    NaN,567.64672,    NaN,    NaN,-0.26918
 512,+1, 2743, 5859,512.47357,    NaN,567.68914,    NaN,    NaN, 0.08712
 512,+1, 2759, 5859,512.47621,    NaN,567.68763,    NaN,    NaN,-0.01303
 512,+1, 2774, 5859,512.47886,    NaN,567.72087,    NaN,    NaN,-0.25209
 512,+1, 2790, 5859,512.48150,    NaN,567.75207,    NaN,    NaN, 0.10584
 512,+1, 2805, 5859,512.48415,    NaN,567.80283,    NaN,    NaN, 0.39091
 512,+1, 2821, 5859,512.48680,    NaN,567.81976,    NaN,    NaN,-0.10883
 512,+1, 2836, 5859,512.48944,    NaN,567.87823,    NaN,    NaN,-0.42789
 512,+1, 2852, 5859,512.49209,    NaN,567.90871,    NaN,    NaN, 0.11173
 512,+1, 2867, 5859,512.49473,    NaN,567.95083,    NaN,    NaN, 0.35506
 512,+1, 2883, 5859,512.49738,    NaN,567.94683,    NaN,    NaN,-0.06443
 512,+1, 2898, 5859,512.50002,    NaN,567.98781,    NaN,    NaN,-0.17814
 512,+1, 2914, 5859,512.50267,    NaN,568.01987,    NaN,    NaN,-0.14951
 512,+1, 2929, 5859,512.50531,    NaN,568.04132,    NaN,    NaN,-0.15976
 512,+1, 2945, 5859,512.50796,    NaN,568.09363,    NaN,    NaN,-0.00899
 512,+1, 2960, 5859,512.51061,    NaN,568.11729,    NaN,    NaN, 0.06048
 512,+1, 2976, 5859,512.51325,    NaN,568.11500,    NaN,    NaN,-0.00324
 512,+1, 2991, 5859,512.51590,    NaN,568.12855,    NaN,    NaN, 0.00988
 512,+1, 3007, 5859,512.51854,    NaN,568.12680,    NaN,    NaN, 0.13031
 512,+1, 3022, 5859,512.52119,    NaN,568.17290,    NaN,    NaN, 0.32434
 512,+1, 3038, 5859,512.52383,    NaN,568.28340,    NaN,    NaN, 0.11034
 512,+1, 3053, 5859,512.52648,    NaN,568.26084,    NaN,    NaN,-0.17904
 512,+1, 3069, 5859,512.52913,    NaN,568.25380,    NaN,    NaN, 0.09759
 512,+1, 3084, 5859,512.53177,    NaN,568.29674,    NaN,    NaN,-0.24703
 512,+1, 3100, 5859,512.53442,    NaN,568.29221,    NaN,    NaN,-0.17595
 512,+1, 3115, 5859,512.53706,    NaN,568.39016,    NaN,    NaN, 0.22771
 512,+1, 3131, 5859,512.53971,    NaN,568.44821,    NaN,    NaN, 0.06357
 512,+1, 3146, 5859,512.54235,    NaN,568.45551,    NaN,    NaN, 0.08636
 512,+1, 3162, 5859,512.54500,    NaN,568.55068,    NaN,    NaN, 0.50578
 512,+1, 3177, 5859,512.54764,    NaN,568.63163,    NaN,    NaN,-0.27278
 512,+1, 3193, 5859,512.55029,    NaN,568.73505,    NaN,    NaN,-0.64966
 512,+1, 3208, 5859,512.55294,    NaN,568.75104,    NaN,    NaN,-0.12099
 512,+1, 3224, 5859,512.55558,    NaN,568.78534,    NaN,    NaN, 0.04286
 512,+1, 3239, 5859,512.55823,    NaN,568.80666,    NaN,    NaN,-0.18842
 512,+1, 3255, 5859,512.56087,    NaN,568.77224,    NaN,    NaN,-0.17547
 512,+1, 3270, 5859,512.56352,    NaN,568.87880,    NaN,    NaN, 0.04455
 512,+1, 3286, 5859,512.56616,    NaN,568.90742,    NaN,    NaN,-0.10803
 512,+1, 3301, 5859,512.56881,    NaN,568.97523,    NaN,    NaN,-0.02945
 512,+1, 3317, 5859,512.57146,    NaN,569.02572,    NaN,    NaN,-0.00464
 512,+1, 3332, 5859,512.57410,    NaN,569.05883,    NaN,    NaN,-0.03201
 512,+1, 3348, 5859,512.57675,    NaN,569.09801,    NaN,    NaN, 0.09302
 512,+1, 3363, 5859,512.57939,    NaN,569.16206,    NaN,    NaN, 0.24796
 512,+1, 3379, 5859,512.58204,    NaN,569.22906,    NaN,    NaN, 0.16968
 512,+1, 3394, 5859,512.58468,    NaN,569.23490,    NaN,    NaN, 0.10012
 512,+1, 3410, 5859,512.58733,    NaN,569.27782,    NaN,    NaN,-0.08535
 512,+1, 3425, 5859,512.58997,    NaN,569.29330,    NaN,    NaN,-0.02323
 512,+1, 3441, 5859,512.59262,    NaN,569.39807,    NaN,    NaN, 0.22322
 512,+1, 3456, 5859,512.59527,    NaN,569.46396,    NaN,    NaN,-0.22079
 512,+1, 3472, 5859,512.59791,    NaN,569.55643,    NaN,    NaN, 0.17059
 512,+1, 3487, 5859,512.60056,    NaN,569.54710,    NaN,    NaN, 0.44960
 512,+1, 3503, 5859,512.60320,    NaN,569.66208,    NaN,    NaN,-0.16114
 512,+1, 3518, 5859,512.60585,    NaN,569.68119,    NaN,    NaN,-0.16647
 512,+1, 3534, 5859,512.60849,    NaN,569.64683,    NaN,    NaN,-0.18984
 512,+1, 3549, 5859,512.61114,    NaN,569.74382,    NaN,    NaN, 0.84023
 512,+1, 3565, 5859,512.61379,    NaN,569.81196,    NaN,    NaN, 0.55243
 512,+1, 3580, 5859,512.61643,    NaN,569.88720,    NaN,    NaN,-0.81559
 512,+1, 3596, 5859,512.61908,    NaN,570.00321,    NaN,    NaN,-0.61467
 512,+1, 3611, 5859,512.62172,    NaN,570.07377,    NaN,    NaN,-0.19769
 512,+1, 3627, 5859,512.62437,    NaN,570.13294,    NaN,    NaN, 0.04620
 512,+1, 3642, 5859,512.62701,    NaN,570.20380,    NaN,    NaN, 0.03577
 512,+1, 3658, 5859,512.62966,    NaN,570.19259,    NaN,    NaN, 0.02269
 512,+1, 3673, 5859,512.63230,    NaN,570.23974,    NaN,    NaN, 0.18105
 512,+1, 3689, 5859,512.63495,    NaN,570.38056,    NaN,    NaN, 0.76769
 512,+1, 3704, 5859,512.63760,    NaN,570.38471,    NaN,    NaN, 0.74167
 512,+1, 3720, 5859,512.64024,    NaN,570.39003,    NaN,    NaN,-0.28518
 512,+1, 3735, 5859,512.64289,    NaN,570.43543,    NaN,    NaN,-1.07462
 512,+1, 3751, 5859,512.64553,    NaN,570.44467,    NaN,    NaN,-0.49884
 512,+1, 3766, 5859,512.64818,    NaN,570.42165,    NaN,    NaN, 0.12447
 512,+1, 3782, 5859,512.65082,    NaN,570.45641,    NaN,    NaN, 0.05369
 512,+1, 3797, 5859,512.65347,    NaN,570.49350,    NaN,    NaN, 0.64908
 512,+1, 3813, 5859,512.65611,    NaN,570.43227,    NaN,    NaN, 5.99445
 512,+1, 3828, 5859,512.65876,    NaN,570.65661,    NaN,    NaN, 4.97722
 512,+1, 3844, 5859,512.66141,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 3859, 5859,512.66406,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 3875, 5859,512.66670,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 3890, 5859,512.66935,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 3906, 5859,512.67200,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 3921, 5859,512.67465,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 3937, 5859,512.67730,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 3952, 5859,512.67995,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 3968, 5859,512.68260,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 3983, 5859,512.68525,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 3999, 5859,512.68790,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4014, 5859,512.69055,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4030, 5859,512.69320,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4045, 5859,512.69585,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4061, 5859,512.69850,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4076, 5859,512.70116,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4092, 5859,512.70381,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4107, 5859,512.70646,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4123, 5859,512.70911,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4138, 5859,512.71176,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4154, 5859,512.71441,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4169, 5859,512.71706,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4185, 5859,512.71971,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4200, 5859,512.72236,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4216, 5859,512.72501,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4231, 5859,512.72766,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4247, 5859,512.73031,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4262, 5859,512.73296,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4278, 5859,512.73561,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4293, 5859,512.73826,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4309, 5859,512.74430,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4324, 5859,512.74695,    NaN,      NaN,    NaN,    NaN,     NaN
