brb2rusABCD,Y:\Documents\Engineering\Data\LOR\CSX_KanawhaSub\brb2rusABCD,
UTM,17 North,NAD 1983 (Conus) CORS96,GEOID03 (Conus)
coord units ft, elevation units ft, distance units ft
PointID,FeatureCode,LatitudeDecimalDeg,LongitudeDecimalDeg,EllipsoidHeight,Northing,Easting,Elevation,AntennaHeight,StartTime,covXX,covYY,covZZ,HorizontalPrecision,VerticalPrecision,RMS,MaxPDOP,MaxHDOP,MaxVDOP,NbrGPSpos,MinSatellites
1017_C,RCL,+38.411357963,-82.262927690,480.072,13950798.503,1278668.139,581.786,6.995,08:49:16 14 Feb 2010,0.000,0.001,0.000,0.043,0.069,0.003,,,,1,7
1018_C,RCL,+38.411347198,-82.262942425,480.059,13950794.642,1278663.865,581.773,6.995,08:49:16 14 Feb 2010,0.000,0.001,0.000,0.043,0.069,0.003,,,,1,7
1019_C,RCL,+38.411336855,-82.262956342,480.035,13950790.931,1278659.826,581.749,6.995,08:49:17 14 Feb 2010,0.000,0.001,0.000,0.048,0.079,0.003,,,,1,7
1020_C,RCL,+38.411327231,-82.262969394,480.086,13950787.479,1278656.040,581.800,6.995,08:49:17 14 Feb 2010,0.000,0.001,0.000,0.048,0.079,0.003,,,,1,7
1021_C,RCL,+38.411315164,-82.262985804,480.149,13950783.150,1278651.279,581.863,6.995,08:49:18 14 Feb 2010,0.000,0.001,0.000,0.044,0.071,0.003,,,,1,7
1022_C,RCL,+38.411302236,-82.263002853,480.064,13950778.510,1278646.331,581.778,6.995,08:49:18 14 Feb 2010,0.000,0.001,0.000,0.044,0.071,0.003,,,,1,7
1023_C,RCL,+38.411291722,-82.263017090,479.979,13950774.738,1278642.200,581.692,6.995,08:49:19 14 Feb 2010,0.000,0.001,0.000,0.049,0.080,0.003,,,,1,7
1024_C,RCL,+38.411281022,-82.263031747,480.096,13950770.900,1278637.948,581.810,6.995,08:49:20 14 Feb 2010,0.000,0.001,0.000,0.045,0.074,0.003,,,,1,7
1025_C,RCL,+38.411269228,-82.263047491,480.054,13950766.668,1278633.380,581.768,6.995,08:49:20 14 Feb 2010,0.000,0.001,0.000,0.045,0.074,0.003,,,,1,7
1026_C,RCL,+38.411259382,-82.263061006,479.933,13950763.137,1278629.459,581.647,6.995,08:49:21 14 Feb 2010,0.000,0.001,0.000,0.026,0.084,0.002,,,,1,6
1027_C,RCL,+38.411249921,-82.263074239,480.067,13950759.744,1278625.621,581.781,6.995,08:49:23 14 Feb 2010,0.000,0.001,0.001,0.056,0.089,0.005,,,,1,7
1028_C,RCL,+38.411239808,-82.263087343,480.199,13950756.114,1278621.818,581.913,6.995,08:49:35 14 Feb 2010,0.000,0.001,0.000,0.043,0.063,0.005,,,,1,10
1029_C,RCL,+38.411230233,-82.263100233,480.125,13950752.678,1278618.077,581.839,6.995,08:49:37 14 Feb 2010,0.000,0.001,0.000,0.040,0.065,0.004,,,,1,9
1030_C,RCL,+38.411219944,-82.263114127,480.004,13950748.987,1278614.046,581.717,6.995,08:49:38 14 Feb 2010,0.000,0.001,0.000,0.042,0.074,0.004,,,,1,8
1031_C,RCL,+38.411209026,-82.263128666,480.054,13950745.069,1278609.827,581.767,6.995,08:49:38 14 Feb 2010,0.000,0.001,0.000,0.042,0.074,0.004,,,,1,8
1032_C,RCL,+38.411197092,-82.263144590,480.009,13950740.788,1278605.206,581.722,6.995,08:49:39 14 Feb 2010,0.000,0.001,0.000,0.048,0.062,0.005,,,,1,8
1033_C,RCL,+38.411187041,-82.263157991,480.028,13950737.181,1278601.317,581.741,6.995,08:49:40 14 Feb 2010,0.000,0.001,0.000,0.051,0.065,0.005,,,,1,8
1034_C,RCL,+38.411176631,-82.263172014,479.980,13950733.446,1278597.249,581.694,6.995,08:49:40 14 Feb 2010,0.000,0.001,0.000,0.051,0.065,0.005,,,,1,8
1035_C,RCL,+38.411165669,-82.263186797,480.065,13950729.513,1278592.959,581.779,6.995,08:49:41 14 Feb 2010,0.000,0.001,0.000,0.052,0.066,0.005,,,,1,8
1036_C,RCL,+38.411154643,-82.263201438,479.986,13950725.556,1278588.710,581.699,6.995,08:49:41 14 Feb 2010,0.000,0.001,0.000,0.052,0.066,0.005,,,,1,8
1037_C,RCL,+38.411143690,-82.263216071,480.122,13950721.626,1278584.464,581.836,6.995,08:49:42 14 Feb 2010,0.000,0.001,0.000,0.047,0.074,0.004,,,,1,7
1038_C,RCL,+38.411133109,-82.263230590,480.103,13950717.831,1278580.253,581.816,6.995,08:49:43 14 Feb 2010,0.000,0.001,0.000,0.048,0.075,0.004,,,,1,7
1039_C,RCL,+38.411122766,-82.263244368,480.038,13950714.120,1278576.254,581.751,6.995,08:49:43 14 Feb 2010,0.000,0.001,0.000,0.048,0.075,0.004,,,,1,7
1040_C,RCL,+38.411110981,-82.263260277,480.024,13950709.892,1278571.638,581.737,6.995,08:49:44 14 Feb 2010,0.000,0.001,0.000,0.048,0.076,0.004,,,,1,7
1041_C,RCL,+38.411100529,-82.263274204,480.110,13950706.141,1278567.597,581.823,6.995,08:49:45 14 Feb 2010,0.000,0.001,0.000,0.036,0.064,0.003,,,,1,8
1042_C,RCL,+38.411091019,-82.263286924,480.069,13950702.729,1278563.906,581.782,6.995,08:51:07 14 Feb 2010,0.000,0.000,0.000,0.035,0.052,0.004,,,,1,12
1043_C,RCL,+38.411081602,-82.263299677,480.109,13950699.351,1278560.206,581.822,6.995,08:51:14 14 Feb 2010,0.000,0.000,0.000,0.040,0.060,0.005,,,,1,12
1044_C,RCL,+38.411071490,-82.263313144,480.018,13950695.722,1278556.298,581.731,6.995,08:51:17 14 Feb 2010,0.000,0.000,0.000,0.035,0.052,0.004,,,,1,12
1045_C,RCL,+38.411061643,-82.263326338,480.043,13950692.189,1278552.469,581.756,6.995,08:51:19 14 Feb 2010,0.000,0.000,0.000,0.034,0.052,0.004,,,,1,11
1046_C,RCL,+38.411051427,-82.263340124,480.043,13950688.524,1278548.469,581.756,6.995,08:51:19 14 Feb 2010,0.000,0.000,0.000,0.034,0.052,0.004,,,,1,11
1047_C,RCL,+38.411041426,-82.263353467,480.057,13950684.935,1278544.597,581.769,6.995,08:51:22 14 Feb 2010,0.000,0.001,0.000,0.044,0.065,0.006,,,,1,12
1048_C,RCL,+38.411030479,-82.263367959,480.137,13950681.007,1278540.391,581.849,6.995,08:51:23 14 Feb 2010,0.000,0.001,0.000,0.042,0.056,0.005,,,,1,11
1049_C,RCL,+38.411020616,-82.263381367,479.959,13950677.469,1278536.501,581.672,6.995,08:51:24 14 Feb 2010,0.000,0.001,0.000,0.035,0.053,0.004,,,,1,11
1050_C,RCL,+38.411010230,-82.263395255,479.981,13950673.742,1278532.471,581.694,6.995,08:51:25 14 Feb 2010,0.000,0.001,0.000,0.035,0.053,0.004,,,,1,10
1051_C,RCL,+38.410999564,-82.263409586,479.915,13950669.915,1278528.313,581.628,6.995,08:51:27 14 Feb 2010,0.000,0.000,0.000,0.033,0.052,0.003,,,,1,10
1052_C,RCL,+38.410988247,-82.263424733,480.020,13950665.854,1278523.918,581.733,6.995,08:51:28 14 Feb 2010,0.000,0.000,0.000,0.037,0.057,0.004,,,,1,10
1053_C,RCL,+38.410977660,-82.263439126,479.945,13950662.057,1278519.742,581.658,6.995,08:51:29 14 Feb 2010,0.000,0.000,0.000,0.040,0.060,0.005,,,,1,12
1054_C,RCL,+38.410965821,-82.263454884,479.986,13950657.808,1278515.169,581.699,6.995,08:51:30 14 Feb 2010,0.000,0.000,0.000,0.040,0.060,0.005,,,,1,12
1055_C,RCL,+38.410956305,-82.263467853,479.902,13950654.395,1278511.407,581.615,6.995,08:51:31 14 Feb 2010,0.000,0.000,0.000,0.035,0.052,0.005,,,,1,12
1056_C,RCL,+38.410946457,-82.263480855,479.918,13950650.861,1278507.633,581.630,6.995,08:51:31 14 Feb 2010,0.000,0.000,0.000,0.035,0.052,0.005,,,,1,12
1057_C,RCL,+38.410936582,-82.263494161,479.886,13950647.318,1278503.772,581.598,6.995,08:51:32 14 Feb 2010,0.000,0.000,0.000,0.040,0.060,0.005,,,,1,12
1058_C,RCL,+38.410926214,-82.263508162,479.956,13950643.598,1278499.710,581.668,6.995,08:51:33 14 Feb 2010,0.000,0.000,0.000,0.041,0.055,0.005,,,,1,11
1059_C,RCL,+38.410915468,-82.263522435,479.916,13950639.742,1278495.568,581.628,6.995,08:51:34 14 Feb 2010,0.000,0.000,0.000,0.041,0.060,0.005,,,,1,12
1060_C,RCL,+38.410905759,-82.263535458,479.939,13950636.259,1278491.789,581.652,6.995,08:51:35 14 Feb 2010,0.000,0.000,0.000,0.035,0.052,0.005,,,,1,12
1061_C,RCL,+38.410895797,-82.263548744,479.869,13950632.684,1278487.934,581.581,6.995,08:51:35 14 Feb 2010,0.000,0.000,0.000,0.035,0.052,0.005,,,,1,12
1062_C,RCL,+38.410884116,-82.263564440,479.927,13950628.493,1278483.379,581.639,6.995,08:51:36 14 Feb 2010,0.000,0.000,0.000,0.038,0.051,0.004,,,,1,11
1063_C,RCL,+38.410872376,-82.263580370,479.930,13950624.281,1278478.758,581.642,6.995,08:51:37 14 Feb 2010,0.000,0.000,0.000,0.041,0.062,0.004,,,,1,11
1064_C,RCL,+38.410861941,-82.263594290,479.901,13950620.537,1278474.718,581.613,6.995,08:51:38 14 Feb 2010,0.000,0.001,0.000,0.042,0.063,0.004,,,,1,11
1065_C,RCL,+38.410851432,-82.263608500,479.898,13950616.767,1278470.595,581.610,6.995,08:51:38 14 Feb 2010,0.000,0.001,0.000,0.042,0.063,0.004,,,,1,11
1066_C,RCL,+38.410839201,-82.263624840,479.907,13950612.378,1278465.854,581.619,6.995,08:51:39 14 Feb 2010,0.000,0.001,0.000,0.043,0.065,0.005,,,,1,11
1067_C,RCL,+38.410826818,-82.263641492,479.869,13950607.935,1278461.022,581.581,6.995,08:51:40 14 Feb 2010,0.000,0.001,0.000,0.039,0.058,0.004,,,,1,11
1068_C,RCL,+38.410815905,-82.263656170,479.887,13950604.020,1278456.763,581.598,6.995,08:51:41 14 Feb 2010,0.000,0.000,0.000,0.035,0.053,0.004,,,,1,11
1069_C,RCL,+38.410804818,-82.263671175,479.837,13950600.043,1278452.409,581.549,6.995,08:51:41 14 Feb 2010,0.000,0.000,0.000,0.035,0.053,0.004,,,,1,11
1070_C,RCL,+38.410795156,-82.263684208,479.855,13950596.576,1278448.628,581.567,6.995,08:51:42 14 Feb 2010,0.000,0.000,0.000,0.035,0.053,0.004,,,,1,11
1071_C,RCL,+38.410785378,-82.263697508,479.814,13950593.069,1278444.769,581.526,6.995,08:51:42 14 Feb 2010,0.000,0.000,0.000,0.035,0.053,0.004,,,,1,11
1072_C,RCL,+38.410775410,-82.263710923,479.845,13950589.492,1278440.877,581.557,6.995,08:51:43 14 Feb 2010,0.000,0.000,0.000,0.041,0.062,0.004,,,,1,11
1073_C,RCL,+38.410765352,-82.263724587,479.873,13950585.884,1278436.913,581.585,6.995,08:51:44 14 Feb 2010,0.000,0.000,0.000,0.041,0.062,0.004,,,,1,11
1074_C,RCL,+38.410755037,-82.263738574,479.819,13950582.184,1278432.855,581.530,6.995,08:51:44 14 Feb 2010,0.000,0.000,0.000,0.041,0.062,0.004,,,,1,11
1075_C,RCL,+38.410744435,-82.263752868,479.831,13950578.380,1278428.707,581.542,6.995,08:51:45 14 Feb 2010,0.000,0.000,0.000,0.038,0.057,0.005,,,,1,12
1076_C,RCL,+38.410733693,-82.263767463,479.794,13950574.527,1278424.473,581.505,6.995,08:51:45 14 Feb 2010,0.000,0.000,0.000,0.038,0.057,0.005,,,,1,12
1077_C,RCL,+38.410722766,-82.263782389,479.773,13950570.607,1278420.143,581.485,6.995,08:51:46 14 Feb 2010,0.000,0.001,0.000,0.039,0.058,0.005,,,,1,12
1078_C,RCL,+38.410711686,-82.263797542,479.815,13950566.633,1278415.747,581.527,6.995,08:51:47 14 Feb 2010,0.000,0.001,0.000,0.039,0.058,0.005,,,,1,12
1079_C,RCL,+38.410700376,-82.263813009,479.804,13950562.576,1278411.260,581.515,6.995,08:51:47 14 Feb 2010,0.000,0.001,0.000,0.039,0.058,0.005,,,,1,12
1080_C,RCL,+38.410688958,-82.263828616,479.788,13950558.481,1278406.732,581.499,6.995,08:51:48 14 Feb 2010,0.000,0.000,0.000,0.038,0.057,0.005,,,,1,12
1081_C,RCL,+38.410677427,-82.263844437,479.769,13950554.345,1278402.143,581.480,6.995,08:51:48 14 Feb 2010,0.000,0.000,0.000,0.038,0.057,0.005,,,,1,12
1082_C,RCL,+38.410665644,-82.263860528,479.795,13950550.118,1278397.475,581.506,6.995,08:51:49 14 Feb 2010,0.000,0.000,0.000,0.035,0.053,0.005,,,,1,12
1083_C,RCL,+38.410655806,-82.263874178,479.812,13950546.590,1278393.516,581.523,6.995,08:51:50 14 Feb 2010,0.000,0.000,0.000,0.038,0.057,0.005,,,,1,12
1084_C,RCL,+38.410645767,-82.263888013,479.784,13950542.990,1278389.502,581.495,6.995,08:51:50 14 Feb 2010,0.000,0.000,0.000,0.038,0.057,0.005,,,,1,12
1085_C,RCL,+38.410635470,-82.263902082,479.738,13950539.296,1278385.421,581.449,6.995,08:51:51 14 Feb 2010,0.000,0.000,0.000,0.036,0.052,0.005,,,,1,11
1086_C,RCL,+38.410625162,-82.263916465,479.753,13950535.600,1278381.250,581.464,6.995,08:51:51 14 Feb 2010,0.000,0.000,0.000,0.036,0.052,0.004,,,,1,11
1087_C,RCL,+38.410614613,-82.263931072,479.745,13950531.817,1278377.013,581.456,6.995,08:51:52 14 Feb 2010,0.000,0.000,0.000,0.041,0.061,0.004,,,,1,11
1088_C,RCL,+38.410603953,-82.263945955,479.720,13950527.994,1278372.696,581.430,6.995,08:51:52 14 Feb 2010,0.000,0.000,0.000,0.041,0.061,0.005,,,,1,11
1089_C,RCL,+38.410593182,-82.263960978,479.654,13950524.132,1278368.339,581.365,6.995,08:51:53 14 Feb 2010,0.000,0.000,0.000,0.039,0.057,0.005,,,,1,11
1090_C,RCL,+38.410582226,-82.263976232,479.653,13950520.203,1278363.915,581.364,6.995,08:51:53 14 Feb 2010,0.000,0.000,0.000,0.039,0.057,0.005,,,,1,11
1091_C,RCL,+38.410571076,-82.263991878,479.719,13950516.205,1278359.378,581.430,6.995,08:51:54 14 Feb 2010,0.000,0.000,0.000,0.041,0.061,0.005,,,,1,11
1092_C,RCL,+38.410559750,-82.264007757,479.725,13950512.144,1278354.772,581.436,6.995,08:51:54 14 Feb 2010,0.000,0.000,0.000,0.041,0.061,0.005,,,,1,11
1093_C,RCL,+38.410548272,-82.264023909,479.729,13950508.029,1278350.088,581.439,6.995,08:51:55 14 Feb 2010,0.000,0.001,0.000,0.042,0.062,0.005,,,,1,11
1094_C,RCL,+38.410536636,-82.264040352,479.705,13950503.857,1278345.320,581.416,6.995,08:51:55 14 Feb 2010,0.000,0.001,0.000,0.042,0.062,0.005,,,,1,11
1095_C,RCL,+38.410527251,-82.264053704,479.697,13950500.493,1278341.448,581.408,6.995,08:51:55 14 Feb 2010,0.000,0.001,0.000,0.042,0.062,0.005,,,,1,11
1096_C,RCL,+38.410517713,-82.264067212,479.684,13950497.074,1278337.532,581.394,6.995,08:51:56 14 Feb 2010,0.000,0.001,0.000,0.044,0.064,0.005,,,,1,11
1097_C,RCL,+38.410508150,-82.264080881,479.693,13950493.646,1278333.568,581.403,6.995,08:51:56 14 Feb 2010,0.000,0.001,0.000,0.044,0.064,0.005,,,,1,11
1098_C,RCL,+38.410498506,-82.264094777,479.674,13950490.189,1278329.540,581.385,6.995,08:51:57 14 Feb 2010,0.000,0.001,0.000,0.043,0.064,0.006,,,,1,12
1099_C,RCL,+38.410488814,-82.264108744,479.677,13950486.716,1278325.490,581.387,6.995,08:51:57 14 Feb 2010,0.000,0.001,0.000,0.043,0.064,0.006,,,,1,12
1100_C,RCL,+38.410479052,-82.264122925,479.602,13950483.218,1278321.380,581.313,6.995,08:51:57 14 Feb 2010,0.000,0.001,0.000,0.043,0.064,0.006,,,,1,12
1101_C,RCL,+38.410469162,-82.264137207,479.674,13950479.673,1278317.239,581.384,6.995,08:51:58 14 Feb 2010,0.000,0.001,0.000,0.040,0.058,0.005,,,,1,11
1102_C,RCL,+38.410459300,-82.264151494,479.652,13950476.139,1278313.097,581.363,6.995,08:51:58 14 Feb 2010,0.000,0.001,0.000,0.040,0.058,0.005,,,,1,11
1103_C,RCL,+38.410449335,-82.264165908,479.688,13950472.568,1278308.919,581.398,6.995,08:51:59 14 Feb 2010,0.000,0.000,0.000,0.036,0.053,0.005,,,,1,12
1104_C,RCL,+38.410439328,-82.264180506,479.717,13950468.982,1278304.687,581.427,6.995,08:51:59 14 Feb 2010,0.000,0.000,0.000,0.036,0.053,0.005,,,,1,12
1105_C,RCL,+38.410429442,-82.264195148,479.617,13950465.440,1278300.444,581.327,6.995,08:51:59 14 Feb 2010,0.000,0.000,0.000,0.036,0.053,0.005,,,,1,12
1106_C,RCL,+38.410419321,-82.264209941,479.656,13950461.814,1278296.156,581.366,6.995,08:52:00 14 Feb 2010,0.000,0.000,0.000,0.038,0.056,0.005,,,,1,12
1107_C,RCL,+38.410409277,-82.264224814,479.652,13950458.215,1278291.845,581.362,6.995,08:52:00 14 Feb 2010,0.000,0.000,0.000,0.038,0.056,0.005,,,,1,12
1108_C,RCL,+38.410399253,-82.264239759,479.638,13950454.625,1278287.514,581.348,6.995,08:52:01 14 Feb 2010,0.000,0.000,0.000,0.041,0.060,0.005,,,,1,12
1109_C,RCL,+38.410389181,-82.264254798,479.615,13950451.017,1278283.156,581.325,6.995,08:52:01 14 Feb 2010,0.000,0.000,0.000,0.041,0.060,0.005,,,,1,12
1110_C,RCL,+38.410379055,-82.264269940,479.674,13950447.390,1278278.768,581.384,6.995,08:52:01 14 Feb 2010,0.000,0.000,0.000,0.041,0.060,0.005,,,,1,12
1111_C,RCL,+38.410368970,-82.264285193,479.645,13950443.778,1278274.348,581.355,6.995,08:52:02 14 Feb 2010,0.000,0.001,0.000,0.042,0.062,0.005,,,,1,12
1112_C,RCL,+38.410358740,-82.264300666,479.680,13950440.115,1278269.865,581.390,6.995,08:52:02 14 Feb 2010,0.000,0.001,0.000,0.042,0.062,0.005,,,,1,12
1113_C,RCL,+38.410349676,-82.264314448,479.652,13950436.869,1278265.872,581.361,6.995,08:52:03 14 Feb 2010,0.000,0.000,0.000,0.037,0.057,0.005,,,,1,11
1114_C,RCL,+38.410338004,-82.264332377,479.674,13950432.690,1278260.678,581.384,6.995,08:52:03 14 Feb 2010,0.000,0.000,0.000,0.037,0.057,0.004,,,,1,11
1115_C,RCL,+38.410327435,-82.264348496,479.679,13950428.906,1278256.008,581.388,6.995,08:52:03 14 Feb 2010,0.000,0.000,0.000,0.037,0.057,0.004,,,,1,11
1116_C,RCL,+38.410316730,-82.264364956,479.619,13950425.073,1278251.239,581.328,6.995,08:52:04 14 Feb 2010,0.000,0.000,0.000,0.037,0.057,0.004,,,,1,11
1117_C,RCL,+38.410305985,-82.264381580,479.655,13950421.226,1278246.423,581.364,6.995,08:52:04 14 Feb 2010,0.000,0.000,0.000,0.037,0.057,0.004,,,,1,11
1118_C,RCL,+38.410296537,-82.264396341,479.635,13950417.845,1278242.148,581.345,6.995,08:52:05 14 Feb 2010,0.000,0.000,0.000,0.040,0.062,0.004,,,,1,11
1119_C,RCL,+38.410284235,-82.264415590,479.598,13950413.442,1278236.573,581.307,6.995,08:52:05 14 Feb 2010,0.000,0.000,0.000,0.040,0.062,0.005,,,,1,11
1120_C,RCL,+38.410273288,-82.264432956,479.608,13950409.524,1278231.544,581.317,6.995,08:52:05 14 Feb 2010,0.000,0.000,0.000,0.040,0.062,0.005,,,,1,11
1121_C,RCL,+38.410262192,-82.264450503,479.609,13950405.554,1278226.462,581.318,6.995,08:52:06 14 Feb 2010,0.000,0.000,0.000,0.040,0.062,0.005,,,,1,11
1122_C,RCL,+38.410251037,-82.264468338,479.597,13950401.563,1278221.297,581.306,6.995,08:52:06 14 Feb 2010,0.000,0.000,0.000,0.040,0.062,0.005,,,,1,11
1123_C,RCL,+38.410239935,-82.264486272,479.635,13950397.592,1278216.104,581.344,6.995,08:52:07 14 Feb 2010,0.000,0.000,0.000,0.037,0.057,0.005,,,,1,11
1124_C,RCL,+38.410228663,-82.264504561,479.671,13950393.560,1278210.809,581.380,6.995,08:52:07 14 Feb 2010,0.000,0.000,0.000,0.037,0.057,0.004,,,,1,11
1125_C,RCL,+38.410217136,-82.264523246,479.660,13950389.437,1278205.399,581.369,6.995,08:52:07 14 Feb 2010,0.000,0.000,0.000,0.037,0.057,0.004,,,,1,11
1126_C,RCL,+38.410205580,-82.264542279,479.645,13950385.304,1278199.890,581.354,6.995,08:52:08 14 Feb 2010,0.000,0.000,0.000,0.040,0.061,0.005,,,,1,11
1127_C,RCL,+38.410193911,-82.264561621,479.642,13950381.132,1278194.291,581.351,6.995,08:52:08 14 Feb 2010,0.000,0.000,0.000,0.040,0.061,0.005,,,,1,11
1128_C,RCL,+38.410182014,-82.264581430,479.705,13950376.878,1278188.557,581.414,6.995,08:52:08 14 Feb 2010,0.000,0.000,0.000,0.040,0.061,0.005,,,,1,11
1129_C,RCL,+38.410170056,-82.264601486,479.675,13950372.604,1278182.752,581.384,6.995,08:52:09 14 Feb 2010,0.000,0.000,0.000,0.040,0.061,0.005,,,,1,11
1130_C,RCL,+38.410157982,-82.264621895,479.693,13950368.288,1278176.846,581.402,6.995,08:52:09 14 Feb 2010,0.000,0.000,0.000,0.040,0.061,0.005,,,,1,11
1131_C,RCL,+38.410145821,-82.264642612,479.680,13950363.943,1278170.851,581.388,6.995,08:52:10 14 Feb 2010,0.000,0.000,0.000,0.037,0.057,0.004,,,,1,11
1132_C,RCL,+38.410133562,-82.264663766,479.665,13950359.562,1278164.730,581.374,6.995,08:52:10 14 Feb 2010,0.000,0.000,0.000,0.037,0.057,0.004,,,,1,11
1133_C,RCL,+38.410121181,-82.264685241,479.725,13950355.140,1278158.516,581.434,6.995,08:52:10 14 Feb 2010,0.000,0.000,0.000,0.037,0.057,0.004,,,,1,11
1134_C,RCL,+38.410108687,-82.264707032,479.735,13950350.676,1278152.212,581.444,6.995,08:52:11 14 Feb 2010,0.000,0.000,0.000,0.040,0.061,0.005,,,,1,11
1135_C,RCL,+38.410096249,-82.264728910,479.677,13950346.234,1278145.883,581.385,6.995,08:52:11 14 Feb 2010,0.000,0.000,0.000,0.040,0.061,0.005,,,,1,11
1136_C,RCL,+38.410083613,-82.264751291,479.738,13950341.722,1278139.409,581.447,6.995,08:52:12 14 Feb 2010,0.000,0.001,0.000,0.041,0.063,0.005,,,,1,11
1137_C,RCL,+38.410070987,-82.264773908,479.715,13950337.214,1278132.867,581.424,6.995,08:52:12 14 Feb 2010,0.000,0.001,0.000,0.041,0.063,0.005,,,,1,11
1138_C,RCL,+38.410058332,-82.264796814,479.708,13950332.697,1278126.242,581.416,6.995,08:52:12 14 Feb 2010,0.000,0.001,0.000,0.041,0.063,0.005,,,,1,11
1139_C,RCL,+38.410045632,-82.264819939,479.718,13950328.164,1278119.554,581.426,6.995,08:52:13 14 Feb 2010,0.000,0.001,0.000,0.042,0.064,0.005,,,,1,11
1140_C,RCL,+38.410032906,-82.264843464,479.711,13950323.624,1278112.752,581.419,6.995,08:52:13 14 Feb 2010,0.000,0.001,0.000,0.042,0.064,0.005,,,,1,11
1141_C,RCL,+38.410020116,-82.264867115,479.735,13950319.060,1278105.913,581.443,6.995,08:52:14 14 Feb 2010,0.000,0.000,0.000,0.040,0.063,0.004,,,,1,10
1142_C,RCL,+38.410007281,-82.264891097,479.701,13950314.482,1278098.980,581.409,6.995,08:52:14 14 Feb 2010,0.000,0.000,0.000,0.040,0.063,0.004,,,,1,10
1143_C,RCL,+38.409994491,-82.264915342,479.702,13950309.921,1278091.971,581.410,6.995,08:52:14 14 Feb 2010,0.000,0.000,0.000,0.040,0.063,0.004,,,,1,10
1144_C,RCL,+38.409981647,-82.264939824,479.708,13950305.341,1278084.893,581.416,6.995,08:52:15 14 Feb 2010,0.000,0.000,0.000,0.040,0.063,0.004,,,,1,10
