Htn2PksFeb09,Y:\Documents\Engineering\Data\LOR\CSX_OhioRsub\Htn2PksFeb09,
UTM,17 North,NAD 1983 (Conus),Geoid03CONUS
coord units ft, elevation units ft, distance units ft
PointID,FeatureCode,LatitudeDecimalDeg,LongitudeDecimalDeg,EllipsoidHeight,Northing,Easting,Elevation,AntennaHeight,StartTime,covXX,covYY,covZZ,HorizontalPrecision,VerticalPrecision,RMS,MaxPDOP,MaxHDOP,MaxVDOP,NbrGPSpos,MinSatellites
181_A,LRdot,+38.430789623,-82.371775211,444.572,13958321.115,1247593.038,553.400,7.461,10:00:45 18 Feb 2009,,,,0.018,0.029,0.002,,,,1,6
182_A,LRdot,+38.430810378,-82.371717674,444.661,13958328.426,1247609.628,553.490,7.461,10:00:46 18 Feb 2009,,,,0.020,0.031,0.002,,,,1,6
183_A,LRdot,+38.430834469,-82.371650793,444.781,13958336.912,1247628.911,553.610,7.461,10:00:47 18 Feb 2009,,,,0.029,0.045,0.002,,,,1,6
184_A,LRdot,+38.430862028,-82.371574057,444.898,13958346.618,1247651.036,553.727,7.461,10:00:48 18 Feb 2009,,,,0.029,0.045,0.003,,,,1,6
185_A,LRdot,+38.430890691,-82.371494030,445.007,13958356.712,1247674.109,553.836,7.461,10:00:49 18 Feb 2009,,,,0.026,0.041,0.003,,,,1,6
186_A,LRdot,+38.430914590,-82.371427129,445.113,13958365.128,1247693.397,553.942,7.461,10:00:50 18 Feb 2009,,,,0.027,0.042,0.002,,,,1,6
187_A,LRdot,+38.430941622,-82.371351650,445.193,13958374.648,1247715.159,554.022,7.461,10:00:51 18 Feb 2009,,,,0.021,0.033,0.002,,,,1,6
188_A,LRdot,+38.430969094,-82.371274600,445.327,13958384.321,1247737.372,554.157,7.461,10:00:52 18 Feb 2009,,,,0.022,0.034,0.002,,,,1,6
189_A,LRdot,+38.430997093,-82.371196057,445.470,13958394.180,1247760.017,554.300,7.461,10:00:53 18 Feb 2009,,,,0.023,0.036,0.002,,,,1,6
190_A,LRdot,+38.431025432,-82.371116585,445.545,13958404.158,1247782.929,554.375,7.461,10:00:54 18 Feb 2009,,,,0.034,0.054,0.002,,,,1,6
191_A,LRdot,+38.431053520,-82.371037392,445.661,13958414.047,1247805.760,554.491,7.461,10:00:55 18 Feb 2009,,,,0.029,0.045,0.003,,,,1,6
192_A,LRdot,+38.431081429,-82.370958889,445.781,13958423.873,1247828.392,554.612,7.461,10:00:56 18 Feb 2009,,,,0.027,0.042,0.003,,,,1,6
193_A,LRdot,+38.431109027,-82.370880686,445.867,13958433.588,1247850.937,554.698,7.461,10:00:57 18 Feb 2009,,,,0.024,0.038,0.002,,,,1,6
194_A,LRdot,+38.431137313,-82.370799496,445.977,13958443.540,1247874.341,554.808,7.461,10:00:58 18 Feb 2009,,,,0.025,0.040,0.002,,,,1,6
195_A,LRdot,+38.431158313,-82.370738957,446.020,13958450.927,1247891.791,554.851,7.461,10:00:59 18 Feb 2009,,,,0.043,0.067,0.002,,,,1,6
196_A,LRdot,+38.431179125,-82.370678242,446.106,13958458.246,1247909.291,554.938,7.461,10:01:00 18 Feb 2009,,,,0.027,0.042,0.004,,,,1,6
197_A,LRdot,+38.431197257,-82.370624903,446.191,13958464.619,1247924.664,555.023,7.461,10:01:01 18 Feb 2009,,,,0.027,0.042,0.002,,,,1,6
198_A,LRdot,+38.431212829,-82.370578425,446.314,13958470.091,1247938.058,555.146,7.461,10:01:02 18 Feb 2009,,,,0.039,0.061,0.002,,,,1,6
199_A,LRdot,+38.431225373,-82.370540799,446.376,13958474.497,1247948.901,555.208,7.461,10:01:03 18 Feb 2009,,,,0.037,0.057,0.004,,,,1,6
200_A,LRdot,+38.431233721,-82.370515546,446.305,13958477.429,1247956.178,555.137,7.461,10:01:04 18 Feb 2009,,,,0.047,0.074,0.003,,,,1,6
201_A,LRdot,+38.431240645,-82.370494451,446.365,13958479.860,1247962.257,555.197,7.461,10:01:05 18 Feb 2009,,,,0.032,0.050,0.004,,,,1,6
