PointID,LatitudeDecimalDeg,LongitudeDecimalDeg,EllipsoidHeight,Northing,Easting,Elevation
5325_E,38.41877866,-82.35307211,455.645,13953869.16,1252884.925,560.346
5326_E,38.41877582,-82.35310246,455.635,13953868.26,1252876.219,560.336
5327_E,38.41877321,-82.35313173,455.57,13953867.43,1252867.823,560.271
5328_E,38.41877062,-82.35315958,455.619,13953866.6,1252859.832,560.32
5329_E,38.41876821,-82.35318618,455.623,13953865.84,1252852.198,560.324
5330_E,38.41876562,-82.35321179,455.675,13953865.01,1252844.85,560.375
5331_E,38.41876316,-82.35323634,455.82,13953864.21,1252837.805,560.521
5332_E,38.41876094,-82.35326027,455.824,13953863.51,1252830.938,560.525
5333_E,38.41875906,-82.3532841,455.625,13953862.92,1252824.104,560.326
5334_E,38.41875638,-82.35330708,455.938,13953862.04,1252817.506,560.639
5335_E,38.41875443,-82.3533304,455.801,13953861.43,1252810.818,560.502
5336_E,38.41875264,-82.35335366,455.692,13953860.88,1252804.147,560.393
5337_E,38.41875033,-82.3533767,455.768,13953860.13,1252797.536,560.468
5338_E,38.41874827,-82.3533999,455.8,13953859.48,1252790.878,560.501
5339_E,38.41874637,-82.35342348,455.681,13953858.89,1252784.114,560.381
5340_E,38.41874385,-82.35344692,455.78,13953858.07,1252777.386,560.481
5341_E,38.41874316,-82.35347138,454.609,13953857.92,1252770.377,559.309
5342_E,38.41874101,-82.35349503,454.722,13953857.24,1252763.593,559.422
5343_E,38.41873852,-82.35351261,455.286,13953856.4,1252758.543,559.986
5344_E,38.4187365,-82.35353086,455.55,13953855.74,1252753.306,560.25
5345_E,38.41873415,-82.35355607,455.617,13953855,1252746.072,560.317
5346_E,38.4187331,-82.35357556,455.187,13953854.7,1252740.484,559.887
5347_E,38.41873085,-82.35359496,455.45,13953853.96,1252734.917,560.15
5348_E,38.41872843,-82.35362176,455.423,13953853.19,1252727.228,560.123
5349_E,38.41872617,-82.35364172,455.738,13953852.45,1252721.498,560.438
5350_E,38.41872424,-82.35366252,455.76,13953851.83,1252715.531,560.46
5351_E,38.4187216,-82.3536908,455.778,13953850.99,1252707.416,560.478
5352_E,38.41871965,-82.3537123,455.775,13953850.37,1252701.247,560.474
5353_E,38.41871771,-82.35373428,455.765,13953849.76,1252694.942,560.464
5354_E,38.41871491,-82.3537642,455.793,13953848.87,1252686.357,560.492
5355_E,38.41871277,-82.35378727,455.798,13953848.18,1252679.737,560.498
5356_E,38.41871059,-82.35381098,455.805,13953847.49,1252672.935,560.504
5357_E,38.41870757,-82.35384344,455.821,13953846.53,1252663.621,560.52
5358_E,38.41870528,-82.3538685,455.791,13953845.8,1252656.432,560.49
5359_E,38.41870298,-82.3538942,455.766,13953845.07,1252649.057,560.466
5360_E,38.41870131,-82.35391165,455.835,13953844.53,1252644.052,560.534
5361_E,38.41869975,-82.35392932,455.775,13953844.04,1252638.983,560.474
5362_E,38.41869812,-82.3539472,455.76,13953843.52,1252633.853,560.459
5363_E,38.41869647,-82.35396529,455.777,13953843,1252628.661,560.476
5364_E,38.41869481,-82.35398367,455.711,13953842.47,1252623.387,560.41
5365_E,38.41869299,-82.35400228,455.801,13953841.89,1252618.049,560.5
5366_E,38.41869134,-82.35402103,455.747,13953841.37,1252612.67,560.446
5367_E,38.41868956,-82.35404,455.791,13953840.8,1252607.225,560.49
5368_E,38.4186878,-82.35405922,455.832,13953840.24,1252601.711,560.53
5369_E,38.41868605,-82.35407859,455.81,13953839.68,1252596.155,560.509
5370_E,38.41868428,-82.35409805,455.788,13953839.12,1252590.571,560.487
5371_E,38.41868247,-82.35411787,455.79,13953838.54,1252584.883,560.488
5372_E,38.41868061,-82.35413776,455.806,13953837.95,1252579.179,560.505
5373_E,38.41867876,-82.35415784,455.823,13953837.36,1252573.418,560.522
5374_E,38.41867695,-82.35417814,455.777,13953836.79,1252567.593,560.475
5375_E,38.41867507,-82.35419863,455.831,13953836.19,1252561.715,560.529
5376_E,38.41867315,-82.35421922,455.82,13953835.58,1252555.805,560.518
5377_E,38.41867122,-82.35424006,455.864,13953834.96,1252549.826,560.562
5378_E,38.41866925,-82.35426101,455.863,13953834.33,1252543.815,560.562
5379_E,38.41866734,-82.35428206,455.875,13953833.73,1252537.777,560.574
5380_E,38.4186654,-82.35430308,455.895,13953833.11,1252531.745,560.593
5381_E,38.41866345,-82.35432395,455.9,13953832.49,1252525.757,560.598
5382_E,38.41866158,-82.35434466,455.91,13953831.89,1252519.814,560.608
5383_E,38.41865965,-82.35436508,455.934,13953831.28,1252513.958,560.632
5384_E,38.41865782,-82.35438512,455.895,13953830.7,1252508.205,560.593
5385_E,38.41865601,-82.35440489,455.911,13953830.12,1252502.536,560.609
5386_E,38.41865422,-82.35442431,455.929,13953829.55,1252496.963,560.627
5387_E,38.4186525,-82.35444339,455.921,13953829,1252491.489,560.619
5388_E,38.4186508,-82.35446222,455.894,13953828.46,1252486.087,560.592
5389_E,38.41864905,-82.35448079,455.913,13953827.9,1252480.757,560.611
5390_E,38.41864733,-82.35449902,455.928,13953827.35,1252475.527,560.626
5391_E,38.41864567,-82.35451713,455.933,13953826.83,1252470.333,560.631
5392_E,38.41864399,-82.35453524,455.96,13953826.29,1252465.136,560.658
5393_E,38.41864235,-82.35455322,455.938,13953825.77,1252459.977,560.635
5394_E,38.41864065,-82.35457114,455.97,13953825.23,1252454.836,560.668
5395_E,38.418639,-82.35458906,455.988,13953824.7,1252449.693,560.685
5396_E,38.41863732,-82.35460689,455.994,13953824.16,1252444.579,560.692
5397_E,38.41863567,-82.35462462,455.979,13953823.64,1252439.49,560.676
5398_E,38.41863414,-82.3546423,455.953,13953823.16,1252434.417,560.65
5399_E,38.41863249,-82.35465997,455.947,13953822.63,1252429.347,560.644
5400_E,38.41863084,-82.35467761,455.983,13953822.1,1252424.287,560.68
5401_E,38.41862916,-82.35469532,456.011,13953821.57,1252419.205,560.708
5402_E,38.41862755,-82.35471307,455.972,13953821.05,1252414.114,560.669
5403_E,38.41862591,-82.35473091,455.976,13953820.53,1252408.995,560.673
5404_E,38.41862423,-82.35474887,456.019,13953820,1252403.841,560.716
5405_E,38.41862254,-82.35476695,456.009,13953819.46,1252398.654,560.706
5406_E,38.41862092,-82.35478522,455.986,13953818.94,1252393.413,560.683
5407_E,38.41861924,-82.35480359,455.973,13953818.41,1252388.14,560.67
5408_E,38.41861747,-82.35482212,456.002,13953817.84,1252382.824,560.699
5409_E,38.41861577,-82.35484075,455.97,13953817.3,1252377.48,560.667
5410_E,38.418614,-82.35485947,455.982,13953816.74,1252372.108,560.679
5411_E,38.41861227,-82.35487837,455.98,13953816.19,1252366.687,560.677
5412_E,38.4186105,-82.35489729,455.993,13953815.62,1252361.256,560.69
5413_E,38.41860885,-82.35491636,455.95,13953815.1,1252355.787,560.647
5414_E,38.41860711,-82.35493544,455.939,13953814.55,1252350.311,560.636
5415_E,38.41860527,-82.35495469,455.975,13953813.96,1252344.788,560.671
5416_E,38.41860349,-82.35497404,455.962,13953813.39,1252339.238,560.658
5417_E,38.41860153,-82.35499342,456.04,13953812.76,1252333.677,560.736
5418_E,38.41859977,-82.35501289,456.024,13953812.2,1252328.09,560.721
5419_E,38.41859794,-82.35503248,456.01,13953811.62,1252322.468,560.706
5420_E,38.41859608,-82.35505213,456.079,13953811.03,1252316.832,560.775
5421_E,38.41859435,-82.35507185,456.058,13953810.48,1252311.172,560.754
5422_E,38.41859249,-82.35509168,456.062,13953809.88,1252305.483,560.758
5423_E,38.41859071,-82.35511156,456.027,13953809.32,1252299.778,560.723
5424_E,38.41858892,-82.35513147,456.028,13953808.75,1252294.068,560.725
5425_E,38.418587,-82.3551515,456.05,13953808.14,1252288.32,560.746
5426_E,38.41858517,-82.35517156,456.064,13953807.55,1252282.565,560.76
5427_E,38.41858327,-82.35519171,456.102,13953806.95,1252276.784,560.798
5428_E,38.4185815,-82.35521187,456.1,13953806.39,1252270.998,560.796
5429_E,38.41857956,-82.35523213,456.142,13953805.77,1252265.185,560.838
5430_E,38.41857769,-82.3552524,456.157,13953805.17,1252259.37,560.853
5431_E,38.41857585,-82.35527277,456.179,13953804.59,1252253.525,560.875
5432_E,38.41857397,-82.35529324,456.158,13953803.99,1252247.653,560.854
5433_E,38.41857206,-82.3553137,456.163,13953803.38,1252241.782,560.859
5434_E,38.4185702,-82.35533421,456.167,13953802.79,1252235.898,560.863
5435_E,38.41856831,-82.35535484,456.207,13953802.19,1252229.98,560.903
5436_E,38.4185664,-82.35537547,456.196,13953801.58,1252224.059,560.892
5437_E,38.4185645,-82.3553962,456.21,13953800.98,1252218.113,560.905
5438_E,38.41856259,-82.35541696,456.234,13953800.37,1252212.156,560.93
5439_E,38.41856064,-82.35543779,456.256,13953799.75,1252206.179,560.952
5440_E,38.41855873,-82.35545869,456.252,13953799.14,1252200.182,560.947
5441_E,38.41855685,-82.35547954,456.251,13953798.54,1252194.202,560.946
5442_E,38.41855486,-82.3555004,456.272,13953797.9,1252188.216,560.968
5443_E,38.41855296,-82.35552122,456.285,13953797.3,1252182.242,560.98
5444_E,38.41855109,-82.35554193,456.269,13953796.71,1252176.299,560.964
5445_E,38.41854915,-82.3555626,456.309,13953796.09,1252170.369,561.004
5446_E,38.41854726,-82.35558315,456.324,13953795.49,1252164.472,561.019
5447_E,38.41854534,-82.35560373,456.358,13953794.87,1252158.569,561.053
5448_E,38.41854346,-82.35562417,456.362,13953794.28,1252152.703,561.057
5449_E,38.41854159,-82.35564454,456.349,13953793.68,1252146.86,561.044
5450_E,38.41853971,-82.35566483,456.356,13953793.08,1252141.038,561.051
5451_E,38.41853789,-82.3556851,456.351,13953792.5,1252135.223,561.046
5452_E,38.41853595,-82.35570533,456.378,13953791.88,1252129.419,561.073
5453_E,38.41853415,-82.35572544,456.382,13953791.31,1252123.649,561.077
5454_E,38.41853231,-82.35574546,456.384,13953790.73,1252117.905,561.078
5455_E,38.41853051,-82.35576545,456.382,13953790.16,1252112.168,561.077
5456_E,38.41852867,-82.35578534,456.401,13953789.57,1252106.462,561.096
5457_E,38.4185268,-82.35580518,456.38,13953788.97,1252100.768,561.074
5458_E,38.41852499,-82.35582495,456.398,13953788.4,1252095.098,561.092
5459_E,38.41852321,-82.35584464,456.383,13953787.83,1252089.448,561.078
5460_E,38.41852137,-82.35586432,456.412,13953787.25,1252083.803,561.106
5461_E,38.41851961,-82.3558839,456.418,13953786.69,1252078.183,561.112
5462_E,38.41851779,-82.35590352,456.383,13953786.11,1252072.554,561.078
5463_E,38.41851597,-82.35592318,456.417,13953785.53,1252066.912,561.111
5464_E,38.41851416,-82.35594276,456.426,13953784.95,1252061.295,561.12
5465_E,38.41851232,-82.35596243,456.423,13953784.36,1252055.653,561.117
5466_E,38.41851056,-82.35598217,456.414,13953783.81,1252049.99,561.108
5467_E,38.41850878,-82.35600204,456.406,13953783.24,1252044.287,561.1
5468_E,38.41850688,-82.356022,456.398,13953782.64,1252038.562,561.092
5469_E,38.41850509,-82.35604199,456.435,13953782.07,1252032.827,561.129
5470_E,38.41850322,-82.35606203,456.432,13953781.47,1252027.076,561.126
5471_E,38.41850133,-82.35608219,456.425,13953780.87,1252021.291,561.119
5472_E,38.41849948,-82.35610241,456.448,13953780.28,1252015.489,561.142
5473_E,38.41849758,-82.35612263,456.438,13953779.67,1252009.687,561.131
5474_E,38.41849571,-82.35614297,456.422,13953779.08,1252003.853,561.116
5475_E,38.41849384,-82.35616334,456.431,13953778.48,1251998.008,561.125
5476_E,38.41849196,-82.35618373,456.435,13953777.88,1251992.159,561.128
5477_E,38.41849005,-82.35620422,456.464,13953777.28,1251986.279,561.157
5478_E,38.41848817,-82.35622473,456.461,13953776.68,1251980.394,561.154
5479_E,38.4184863,-82.35624525,456.468,13953776.08,1251974.508,561.161
5480_E,38.41848443,-82.35626574,456.454,13953775.49,1251968.629,561.148
5481_E,38.41848255,-82.35628625,456.46,13953774.89,1251962.743,561.154
5482_E,38.41848066,-82.3563069,456.429,13953774.29,1251956.819,561.122
5483_E,38.41847881,-82.35632747,456.428,13953773.7,1251950.916,561.121
5484_E,38.41847691,-82.35634806,456.41,13953773.1,1251945.01,561.104
5485_E,38.41847495,-82.35636873,456.452,13953772.47,1251939.08,561.146
5486_E,38.41847313,-82.3563894,456.446,13953771.89,1251933.149,561.139
5487_E,38.41847122,-82.35641012,456.49,13953771.29,1251927.204,561.183
5488_E,38.41846921,-82.35643078,456.51,13953770.64,1251921.276,561.203
5489_E,38.41846739,-82.35645152,456.505,13953770.07,1251915.326,561.198
5490_E,38.4184655,-82.35647231,456.475,13953769.47,1251909.36,561.168
5491_E,38.41846361,-82.35649306,456.477,13953768.87,1251903.408,561.17
5492_E,38.4184617,-82.35651385,456.488,13953768.26,1251897.443,561.181
5493_E,38.41845983,-82.35653463,456.462,13953767.67,1251891.48,561.155
5494_E,38.41845786,-82.3565555,456.522,13953767.04,1251885.492,561.215
5495_E,38.41845602,-82.35657636,456.494,13953766.45,1251879.506,561.187
5496_E,38.41845405,-82.35659724,456.51,13953765.83,1251873.515,561.202
5497_E,38.4184521,-82.35661815,456.504,13953765.2,1251867.516,561.196
5498_E,38.41845017,-82.35663905,456.512,13953764.59,1251861.519,561.205
5499_E,38.41844824,-82.35665996,456.536,13953763.98,1251855.52,561.229
5500_E,38.4184463,-82.3566809,456.535,13953763.36,1251849.512,561.227
5501_E,38.41844441,-82.35670188,456.517,13953762.75,1251843.495,561.21
5502_E,38.41844242,-82.35672288,456.53,13953762.12,1251837.468,561.223
5503_E,38.41844053,-82.35674399,456.544,13953761.52,1251831.412,561.236
5504_E,38.41843855,-82.35676516,456.562,13953760.89,1251825.336,561.254
5505_E,38.41843658,-82.35678636,456.563,13953760.26,1251819.254,561.255
5506_E,38.41843463,-82.35680767,456.55,13953759.64,1251813.141,561.242
5507_E,38.41843269,-82.35682897,456.572,13953759.03,1251807.029,561.264
5508_E,38.41843066,-82.35685037,456.55,13953758.38,1251800.887,561.242
5509_E,38.41842875,-82.35687182,456.558,13953757.77,1251794.736,561.25
5510_E,38.41842679,-82.35689329,456.578,13953757.15,1251788.576,561.269
5511_E,38.41842478,-82.35691482,456.594,13953756.51,1251782.397,561.285
5512_E,38.41842279,-82.35693643,456.603,13953755.88,1251776.197,561.294
5513_E,38.41842081,-82.35695809,456.593,13953755.24,1251769.982,561.285
5514_E,38.41841879,-82.35697978,456.599,13953754.6,1251763.76,561.29
5515_E,38.41841679,-82.35700147,456.599,13953753.96,1251757.535,561.291
5516_E,38.41841489,-82.35702328,456.585,13953753.37,1251751.279,561.277
5517_E,38.41841285,-82.35704508,456.599,13953752.71,1251745.024,561.29
5518_E,38.41841086,-82.35706702,456.601,13953752.08,1251738.73,561.292
5519_E,38.41840894,-82.3570889,456.59,13953751.47,1251732.453,561.282
5520_E,38.41840685,-82.35711083,456.608,13953750.8,1251726.158,561.299
5521_E,38.41840489,-82.35713279,456.581,13953750.19,1251719.859,561.273
5522_E,38.41840287,-82.35715466,456.586,13953749.54,1251713.584,561.277
5523_E,38.41840085,-82.35717646,456.569,13953748.9,1251707.33,561.26
5524_E,38.41839882,-82.35719818,456.612,13953748.25,1251701.098,561.303
5525_E,38.41839691,-82.35721989,456.563,13953747.65,1251694.87,561.254
5526_E,38.41839489,-82.35724153,456.602,13953747,1251688.659,561.293
5527_E,38.41839297,-82.35726302,456.536,13953746.4,1251682.495,561.227
5528_E,38.41839099,-82.35728448,456.541,13953745.76,1251676.338,561.232
5529_E,38.41838905,-82.35730589,456.568,13953745.15,1251670.196,561.259
5530_E,38.41838706,-82.35732723,456.565,13953744.51,1251664.07,561.256
5531_E,38.41838513,-82.35734847,456.565,13953743.9,1251657.977,561.256
5532_E,38.41838315,-82.35736963,456.594,13953743.27,1251651.905,561.285
5533_E,38.41838122,-82.35739077,456.587,13953742.66,1251645.84,561.278
5534_E,38.41837926,-82.35741181,456.568,13953742.03,1251639.805,561.259
5535_E,38.41837736,-82.35743276,456.566,13953741.43,1251633.792,561.257
5536_E,38.41837545,-82.35745367,456.583,13953740.82,1251627.795,561.274
5537_E,38.41837354,-82.35747444,456.589,13953740.21,1251621.836,561.279
5538_E,38.41837163,-82.35749522,456.564,13953739.61,1251615.873,561.255
5539_E,38.41836975,-82.35751589,456.595,13953739.01,1251609.941,561.285
5540_E,38.41836783,-82.35753647,456.593,13953738.39,1251604.037,561.283
5541_E,38.41836598,-82.35755704,456.613,13953737.81,1251598.135,561.303
5542_E,38.41836404,-82.35757767,456.605,13953737.19,1251592.216,561.295
5543_E,38.41836216,-82.35759836,456.61,13953736.59,1251586.281,561.3
5544_E,38.41836023,-82.35761919,456.618,13953735.98,1251580.305,561.308
5545_E,38.41835834,-82.35764013,456.609,13953735.38,1251574.295,561.299
5546_E,38.41835642,-82.35766131,456.6,13953734.77,1251568.22,561.29
5547_E,38.41835446,-82.3576826,456.608,13953734.14,1251562.111,561.298
5548_E,38.41835246,-82.3577041,456.616,13953733.51,1251555.942,561.305
5549_E,38.41835055,-82.35772577,456.594,13953732.9,1251549.726,561.284
5550_E,38.41834847,-82.3577476,456.614,13953732.24,1251543.461,561.304
5551_E,38.41834649,-82.35776959,456.602,13953731.61,1251537.153,561.292
5552_E,38.41834444,-82.35779172,456.631,13953730.96,1251530.802,561.321
5553_E,38.41834231,-82.35781407,456.618,13953730.27,1251524.389,561.307
5554_E,38.41834029,-82.35783652,456.613,13953729.64,1251517.949,561.302
5555_E,38.41833822,-82.35785905,456.625,13953728.98,1251511.485,561.315
5556_E,38.41833613,-82.35788175,456.636,13953728.31,1251504.97,561.326
5557_E,38.41833408,-82.35790454,456.631,13953727.66,1251498.434,561.321
5558_E,38.41833198,-82.35792743,456.641,13953726.99,1251491.864,561.33
5559_E,38.4183298,-82.3579504,456.659,13953726.3,1251485.276,561.348
5560_E,38.41832776,-82.35797341,456.616,13953725.65,1251478.674,561.305
5561_E,38.4183256,-82.35799647,456.634,13953724.96,1251472.055,561.324
5562_E,38.41832344,-82.35801955,456.641,13953724.27,1251465.434,561.33
5563_E,38.41832132,-82.35804261,456.661,13953723.6,1251458.819,561.35
5564_E,38.41831921,-82.35806568,456.667,13953722.93,1251452.198,561.356
5565_E,38.41831708,-82.3580888,456.653,13953722.25,1251445.565,561.342
5566_E,38.41831494,-82.35811179,456.671,13953721.57,1251438.969,561.36
5567_E,38.41831284,-82.35813479,456.691,13953720.9,1251432.371,561.38
5568_E,38.41831067,-82.35815768,456.713,13953720.21,1251425.801,561.402
5569_E,38.41830861,-82.35818054,456.675,13953719.55,1251419.244,561.364
5570_E,38.41830654,-82.35820331,456.682,13953718.89,1251412.71,561.371
5571_E,38.41830442,-82.35822598,456.705,13953718.22,1251406.205,561.394
5572_E,38.41830234,-82.35824861,456.7,13953717.56,1251399.713,561.389
5573_E,38.41830027,-82.35827117,456.702,13953716.9,1251393.24,561.391
5574_E,38.41829816,-82.35829367,456.7,13953716.23,1251386.784,561.389
5575_E,38.41829611,-82.35831608,456.728,13953715.57,1251380.354,561.417
5576_E,38.41829411,-82.35833845,456.691,13953714.94,1251373.935,561.378
5577_E,38.41829203,-82.35836071,456.694,13953714.28,1251367.55,561.382
5578_E,38.41829,-82.35838288,456.7,13953713.63,1251361.189,561.387
5579_E,38.41828799,-82.35840505,456.714,13953712.99,1251354.827,561.402
5580_E,38.4182859,-82.35842716,456.714,13953712.33,1251348.485,561.402
5581_E,38.41828388,-82.35844914,456.733,13953711.68,1251342.178,561.421
5582_E,38.41828188,-82.3584711,456.698,13953711.05,1251335.877,561.385
5583_E,38.41827984,-82.35849295,456.744,13953710.4,1251329.608,561.432
5584_E,38.41827784,-82.35851478,456.704,13953709.76,1251323.344,561.392
5585_E,38.41827586,-82.35853647,456.705,13953709.13,1251317.12,561.393
5586_E,38.41827387,-82.35855817,456.713,13953708.5,1251310.896,561.4
5587_E,38.41827188,-82.35857979,456.72,13953707.87,1251304.692,561.407
5588_E,38.41826989,-82.3586013,456.724,13953707.23,1251298.52,561.411
5589_E,38.41826789,-82.35862279,456.725,13953706.59,1251292.353,561.412
5590_E,38.41826591,-82.3586442,456.719,13953705.96,1251286.211,561.406
5591_E,38.418264,-82.35866552,456.72,13953705.36,1251280.095,561.407
5592_E,38.41826209,-82.35868684,456.697,13953704.75,1251273.979,561.384
5593_E,38.41826003,-82.35870802,456.749,13953704.09,1251267.901,561.436
5594_E,38.41825819,-82.35872917,456.709,13953703.51,1251261.834,561.396
5595_E,38.41825625,-82.35875016,456.716,13953702.89,1251255.81,561.403
5596_E,38.41825427,-82.35877123,456.723,13953702.26,1251249.764,561.41
5597_E,38.41825226,-82.35879216,456.765,13953701.62,1251243.76,561.452
5598_E,38.41825043,-82.35881302,456.754,13953701.04,1251237.774,561.441
5599_E,38.41824846,-82.3588338,456.76,13953700.41,1251231.811,561.447
5600_E,38.41824661,-82.35885456,456.77,13953699.83,1251225.855,561.456
5601_E,38.4182447,-82.35887531,456.776,13953699.22,1251219.902,561.462
5602_E,38.41824274,-82.35889599,456.77,13953698.59,1251213.969,561.456
5603_E,38.41824084,-82.35891659,456.785,13953697.99,1251208.059,561.472
5604_E,38.41823894,-82.35893712,456.807,13953697.38,1251202.167,561.493
5605_E,38.41823704,-82.35895769,456.808,13953696.78,1251196.265,561.494
5606_E,38.41823513,-82.35897803,456.803,13953696.17,1251190.43,561.489
5607_E,38.41823329,-82.3589984,456.79,13953695.58,1251184.585,561.477
5608_E,38.41823142,-82.35901872,456.784,13953694.99,1251178.755,561.47
5609_E,38.41822957,-82.35903894,456.799,13953694.4,1251172.954,561.485
5610_E,38.41822772,-82.35905909,456.839,13953693.81,1251167.173,561.525
5611_E,38.41822583,-82.35907923,456.811,13953693.21,1251161.394,561.497
5612_E,38.41822401,-82.35909929,456.819,13953692.63,1251155.637,561.505
5613_E,38.41822218,-82.35911926,456.837,13953692.05,1251149.908,561.523
5614_E,38.41822032,-82.35913918,456.819,13953691.46,1251144.193,561.505
5615_E,38.41821848,-82.35915905,456.836,13953690.87,1251138.492,561.522
5616_E,38.41821671,-82.35917889,456.815,13953690.31,1251132.798,561.501
5617_E,38.41821484,-82.35919876,456.822,13953689.71,1251127.099,561.508
5618_E,38.41821304,-82.35921855,456.816,13953689.14,1251121.42,561.501
5619_E,38.4182112,-82.35923826,456.807,13953688.55,1251115.764,561.492
5620_E,38.41820937,-82.35925801,456.806,13953687.97,1251110.098,561.492
5621_E,38.41820759,-82.35927776,456.807,13953687.41,1251104.432,561.493
5622_E,38.4182057,-82.35929744,456.836,13953686.8,1251098.785,561.521
5623_E,38.4182039,-82.35931711,456.85,13953686.23,1251093.141,561.536
5624_E,38.41820212,-82.35933676,456.826,13953685.66,1251087.504,561.512
5625_E,38.41820021,-82.35935639,456.868,13953685.05,1251081.87,561.553
5626_E,38.41819847,-82.35937605,456.836,13953684.5,1251076.231,561.521
5627_E,38.41819657,-82.35939576,456.863,13953683.89,1251070.575,561.548
