PointID,LatitudeDecimalDeg,LongitudeDecimalDeg,EllipsoidHeight,Northing,Easting,Elevation
4304_D,38.41841726,-82.35619727,456.258,13953750.74,1251987.881,560.952
4305_D,38.4184155,-82.35621624,456.24,13953750.18,1251982.436,560.933
4306_D,38.41841376,-82.35623522,456.23,13953749.63,1251976.99,560.924
4307_D,38.41841201,-82.35625429,456.28,13953749.07,1251971.521,560.973
4308_D,38.41841018,-82.3562733,456.236,13953748.49,1251966.065,560.929
4309_D,38.4184085,-82.35629252,456.284,13953747.96,1251960.552,560.977
4310_D,38.41840673,-82.3563117,456.28,13953747.39,1251955.048,560.973
4311_D,38.41840491,-82.35633094,456.278,13953746.81,1251949.528,560.971
4312_D,38.41840314,-82.35635026,456.277,13953746.25,1251943.984,560.97
4313_D,38.41840135,-82.3563696,456.285,13953745.68,1251938.435,560.978
4314_D,38.41839959,-82.35638904,456.319,13953745.12,1251932.856,561.012
4315_D,38.41839773,-82.35640848,456.295,13953744.52,1251927.279,560.988
4316_D,38.41839598,-82.35642803,456.297,13953743.97,1251921.672,560.99
4317_D,38.41839412,-82.35644758,456.27,13953743.38,1251916.062,560.963
4318_D,38.41839231,-82.35646723,456.303,13953742.8,1251910.424,560.996
4319_D,38.41839051,-82.35648688,456.306,13953742.23,1251904.784,560.998
4320_D,38.41838868,-82.35650656,456.327,13953741.64,1251899.14,561.019
4321_D,38.41838693,-82.35652626,456.328,13953741.09,1251893.488,561.021
4322_D,38.41838504,-82.35654594,456.325,13953740.48,1251887.841,561.018
4323_D,38.41838323,-82.35656565,456.332,13953739.91,1251882.185,561.024
4324_D,38.41838144,-82.35658536,456.339,13953739.34,1251876.53,561.032
4325_D,38.41837965,-82.3566051,456.332,13953738.77,1251870.866,561.024
4326_D,38.41837779,-82.35662479,456.342,13953738.18,1251865.217,561.034
4327_D,38.41837596,-82.35664446,456.359,13953737.59,1251859.572,561.052
4328_D,38.41837415,-82.3566642,456.336,13953737.02,1251853.91,561.028
4329_D,38.41837229,-82.35668389,456.348,13953736.43,1251848.259,561.04
4330_D,38.41837052,-82.35670354,456.355,13953735.86,1251842.623,561.047
4331_D,38.41836864,-82.35672317,456.354,13953735.26,1251836.99,561.046
4332_D,38.41836684,-82.35674282,456.35,13953734.69,1251831.352,561.042
4333_D,38.41836505,-82.35676243,456.318,13953734.12,1251825.724,561.01
4334_D,38.41836323,-82.35678205,456.381,13953733.54,1251820.096,561.073
4335_D,38.41836149,-82.35680164,456.369,13953732.99,1251814.475,561.061
4336_D,38.41835972,-82.35682122,456.393,13953732.43,1251808.857,561.085
4337_D,38.41835792,-82.35684073,456.387,13953731.85,1251803.26,561.079
4338_D,38.41835608,-82.35686022,456.374,13953731.27,1251797.667,561.066
4339_D,38.4183543,-82.35687975,456.368,13953730.7,1251792.064,561.06
4340_D,38.41835252,-82.3568993,456.369,13953730.13,1251786.455,561.061
4341_D,38.41835067,-82.3569188,456.383,13953729.55,1251780.861,561.075
4342_D,38.41834891,-82.35693837,456.393,13953728.99,1251775.244,561.085
4343_D,38.41834702,-82.35695797,456.395,13953728.38,1251769.622,561.086
4344_D,38.41834525,-82.35697763,456.422,13953727.82,1251763.981,561.113
4345_D,38.41834339,-82.35699725,456.399,13953727.22,1251758.351,561.09
4346_D,38.41834157,-82.35701699,456.399,13953726.64,1251752.689,561.09
4347_D,38.41833974,-82.35703673,456.414,13953726.06,1251747.025,561.106
4348_D,38.41833794,-82.35705648,456.401,13953725.49,1251741.357,561.093
4349_D,38.41833613,-82.35707637,456.432,13953724.91,1251735.651,561.123
4350_D,38.41833426,-82.35709626,456.424,13953724.32,1251729.943,561.115
4351_D,38.41833244,-82.35711614,456.445,13953723.74,1251724.239,561.136
4352_D,38.41833061,-82.35713609,456.43,13953723.16,1251718.517,561.121
4353_D,38.41832878,-82.35715609,456.46,13953722.57,1251712.777,561.151
4354_D,38.41832691,-82.3571761,456.44,13953721.98,1251707.037,561.131
4355_D,38.41832509,-82.35719619,456.446,13953721.4,1251701.272,561.137
4356_D,38.41832319,-82.35721623,456.456,13953720.79,1251695.523,561.147
4357_D,38.41832131,-82.35723638,456.476,13953720.19,1251689.74,561.167
4358_D,38.41831946,-82.35725658,456.482,13953719.61,1251683.946,561.173
4359_D,38.41831763,-82.35727676,456.454,13953719.02,1251678.156,561.145
4360_D,38.41831578,-82.35729693,456.443,13953718.43,1251672.367,561.134
4361_D,38.41831387,-82.35731719,456.451,13953717.82,1251666.555,561.141
4362_D,38.41831207,-82.35733747,456.448,13953717.26,1251660.736,561.139
4363_D,38.41831016,-82.35735768,456.477,13953716.65,1251654.938,561.168
4364_D,38.41830837,-82.35737795,456.473,13953716.08,1251649.123,561.163
4365_D,38.41830647,-82.35739819,456.48,13953715.47,1251643.314,561.17
4366_D,38.41830462,-82.35741841,456.493,13953714.88,1251637.513,561.184
4367_D,38.41830271,-82.35743867,456.483,13953714.28,1251631.701,561.173
4368_D,38.41830089,-82.35745886,456.497,13953713.7,1251625.906,561.187
4369_D,38.41829908,-82.35747904,456.499,13953713.12,1251620.117,561.189
4370_D,38.41829715,-82.35749918,456.498,13953712.51,1251614.339,561.188
4371_D,38.41829539,-82.3575194,456.489,13953711.95,1251608.538,561.179
4372_D,38.41829346,-82.35753944,456.503,13953711.33,1251602.789,561.193
4373_D,38.41829168,-82.3575595,456.506,13953710.77,1251597.034,561.197
4374_D,38.41828986,-82.35757951,456.5,13953710.19,1251591.291,561.19
4375_D,38.41828801,-82.35759946,456.506,13953709.6,1251585.569,561.196
4376_D,38.41828619,-82.35761936,456.504,13953709.02,1251579.859,561.194
4377_D,38.41828437,-82.35763923,456.5,13953708.45,1251574.157,561.19
4378_D,38.41828253,-82.35765905,456.523,13953707.86,1251568.47,561.212
4379_D,38.41828074,-82.35767879,456.535,13953707.29,1251562.807,561.224
4380_D,38.41827893,-82.35769847,456.548,13953706.71,1251557.159,561.238
4381_D,38.41827706,-82.35771812,456.554,13953706.12,1251551.523,561.243
4382_D,38.41827525,-82.35773771,456.575,13953705.54,1251545.902,561.265
4383_D,38.41827351,-82.35775724,456.571,13953704.99,1251540.299,561.26
4384_D,38.41827169,-82.35777667,456.594,13953704.41,1251534.723,561.284
4385_D,38.41826993,-82.35779602,456.548,13953703.85,1251529.171,561.237
4386_D,38.41826823,-82.35781534,456.533,13953703.31,1251523.629,561.223
4387_D,38.41826642,-82.35783459,456.583,13953702.73,1251518.105,561.272
4388_D,38.41826468,-82.35785378,456.566,13953702.18,1251512.599,561.256
4389_D,38.41826293,-82.35787295,456.544,13953701.63,1251507.099,561.233
4390_D,38.4182612,-82.35789196,456.567,13953701.07,1251501.646,561.256
4391_D,38.41825944,-82.35791101,456.56,13953700.52,1251496.178,561.25
4392_D,38.4182577,-82.35792996,456.537,13953699.96,1251490.743,561.227
4393_D,38.41825602,-82.35794882,456.559,13953699.43,1251485.331,561.248
4394_D,38.41825427,-82.35796765,456.571,13953698.87,1251479.929,561.26
4395_D,38.41825247,-82.35798641,456.581,13953698.29,1251474.546,561.27
4396_D,38.41825079,-82.35800511,456.588,13953697.76,1251469.18,561.277
4397_D,38.41824903,-82.35802373,456.608,13953697.2,1251463.837,561.297
4398_D,38.41824735,-82.35804228,456.603,13953696.67,1251458.515,561.291
4399_D,38.41824567,-82.35806073,456.6,13953696.13,1251453.223,561.289
4400_D,38.41824394,-82.35807909,456.606,13953695.58,1251447.954,561.295
4401_D,38.41824225,-82.35809737,456.607,13953695.04,1251442.71,561.295
4402_D,38.4182406,-82.35811561,456.603,13953694.52,1251437.476,561.291
4403_D,38.41823888,-82.35813369,456.587,13953693.97,1251432.288,561.276
4404_D,38.41823726,-82.35815172,456.595,13953693.46,1251427.115,561.284
4405_D,38.41823559,-82.35816971,456.583,13953692.92,1251421.955,561.272
4406_D,38.41823398,-82.35818755,456.589,13953692.41,1251416.836,561.278
4407_D,38.41823232,-82.35820533,456.588,13953691.88,1251411.735,561.277
4408_D,38.41823065,-82.358223,456.599,13953691.35,1251406.663,561.287
4409_D,38.41822905,-82.35824062,456.598,13953690.84,1251401.607,561.287
4410_D,38.41822742,-82.35825812,456.628,13953690.32,1251396.588,561.317
4411_D,38.41822583,-82.35827554,456.607,13953689.82,1251391.59,561.295
4412_D,38.41822421,-82.35829288,456.639,13953689.3,1251386.614,561.327
4413_D,38.4182223,-82.35831446,456.606,13953688.7,1251380.423,561.294
4414_D,38.41821949,-82.35834446,456.609,13953687.8,1251371.815,561.297
4415_D,38.41821632,-82.35837839,456.607,13953686.79,1251362.08,561.295
4416_D,38.41821433,-82.3583995,456.619,13953686.15,1251356.023,561.306
4417_D,38.41821163,-82.35842892,456.631,13953685.29,1251347.58,561.318
4418_D,38.41820855,-82.35846226,456.648,13953684.31,1251338.016,561.336
4419_D,38.41820589,-82.35849132,456.619,13953683.47,1251329.679,561.306
4420_D,38.41820399,-82.35851194,456.642,13953682.86,1251323.762,561.329
4421_D,38.418201,-82.35854464,456.62,13953681.91,1251314.38,561.307
4422_D,38.41819905,-82.35856505,456.642,13953681.29,1251308.524,561.329
4423_D,38.41819639,-82.35859342,456.634,13953680.44,1251300.382,561.321
4424_D,38.41819344,-82.35862564,456.627,13953679.5,1251291.139,561.313
4425_D,38.41819117,-82.35864964,456.608,13953678.78,1251284.252,561.295
4426_D,38.41818897,-82.35867352,456.622,13953678.08,1251277.4,561.309
4427_D,38.41818605,-82.35870521,456.602,13953677.15,1251268.309,561.289
4428_D,38.41818426,-82.35872478,456.614,13953676.58,1251262.693,561.301
4429_D,38.41818176,-82.35875214,456.623,13953675.78,1251254.842,561.309
4430_D,38.41817887,-82.35878315,456.622,13953674.86,1251245.946,561.309
4431_D,38.41817671,-82.35880628,456.634,13953674.17,1251239.308,561.321
4432_D,38.4181746,-82.35882925,456.606,13953673.5,1251232.718,561.292
4433_D,38.41817177,-82.35885967,456.625,13953672.6,1251223.992,561.312
4434_D,38.41817001,-82.35887857,456.644,13953672.04,1251218.568,561.33
4435_D,38.41816753,-82.35890493,456.655,13953671.25,1251211.004,561.341
4436_D,38.41816483,-82.35893478,456.656,13953670.39,1251202.441,561.342
4437_D,38.41816276,-82.358957,456.654,13953669.73,1251196.065,561.34
4438_D,38.41816064,-82.35897912,456.676,13953669.05,1251189.719,561.362
4439_D,38.41815797,-82.35900839,456.673,13953668.2,1251181.319,561.359
4440_D,38.41815594,-82.35903021,456.686,13953667.56,1251175.059,561.372
4441_D,38.41815397,-82.35905182,456.664,13953666.93,1251168.859,561.35
4442_D,38.41815135,-82.35908085,456.663,13953666.1,1251160.53,561.349
4443_D,38.41814927,-82.35910283,456.662,13953665.44,1251154.224,561.348
4444_D,38.41814724,-82.35912497,456.681,13953664.79,1251147.87,561.367
4445_D,38.4181445,-82.35915479,456.691,13953663.92,1251139.314,561.376
4446_D,38.4181425,-82.35917744,456.726,13953663.29,1251132.815,561.412
4447_D,38.4181403,-82.35920017,456.7,13953662.58,1251126.295,561.386
4448_D,38.41813743,-82.35923085,456.688,13953661.67,1251117.491,561.373
4449_D,38.41813518,-82.35925399,456.739,13953660.95,1251110.853,561.424
4450_D,38.41813308,-82.35927721,456.739,13953660.28,1251104.189,561.425
4451_D,38.41813026,-82.35930822,456.708,13953659.38,1251095.292,561.393
4452_D,38.41812773,-82.35933536,456.679,13953658.58,1251087.505,561.364
4453_D,38.41812605,-82.3593548,456.69,13953658.05,1251081.929,561.375
4454_D,38.41812318,-82.35938587,456.703,13953657.13,1251073.014,561.388
4455_D,38.418121,-82.35940915,456.717,13953656.44,1251066.333,561.402
4456_D,38.41811887,-82.35943227,456.7,13953655.76,1251059.7,561.385
4457_D,38.41811596,-82.35946293,456.719,13953654.83,1251050.902,561.404
4458_D,38.41811351,-82.35948955,456.708,13953654.05,1251043.264,561.393
4459_D,38.41811174,-82.35950848,456.684,13953653.49,1251037.835,561.369
4460_D,38.41810897,-82.35953858,456.708,13953652.6,1251029.199,561.393
4461_D,38.41810656,-82.35956474,456.698,13953651.84,1251021.693,561.382
4462_D,38.41810479,-82.3595833,456.702,13953651.27,1251016.366,561.386
4463_D,38.41810213,-82.35961284,456.705,13953650.43,1251007.892,561.39
4464_D,38.41809973,-82.35963853,456.704,13953649.66,1251000.519,561.389
4465_D,38.41809807,-82.35965682,456.701,13953649.14,1250995.273,561.385
4466_D,38.41809536,-82.3596858,456.692,13953648.27,1250986.957,561.376
4467_D,38.418093,-82.35971098,456.708,13953647.52,1250979.732,561.392
4468_D,38.41809136,-82.35972896,456.714,13953647,1250974.575,561.398
4469_D,38.41808876,-82.35975726,456.729,13953646.17,1250966.455,561.414
4470_D,38.41808649,-82.35978173,456.723,13953645.45,1250959.434,561.407
4471_D,38.4180837,-82.35981269,456.681,13953644.56,1250950.551,561.365
