PointID,LatitudeDecimalDeg,LongitudeDecimalDeg,EllipsoidHeight,Northing,Easting,Elevation
5576_C,38.41871995,-82.35379197,459.262,13953848.08,1252679.504,560.833
5577_C,38.4187184,-82.35381132,458.967,13953847.6,1252673.955,560.538
5578_C,38.41871661,-82.35383073,458.965,13953847.03,1252668.385,560.536
5579_C,38.41871483,-82.35385043,458.951,13953846.46,1252662.731,560.522
5580_C,38.41871297,-82.35387044,458.918,13953845.87,1252656.991,560.489
5581_C,38.41871109,-82.35389077,458.97,13953845.27,1252651.157,560.54
5582_C,38.41870927,-82.35391133,458.916,13953844.69,1252645.259,560.487
5583_C,38.41870737,-82.3539322,458.938,13953844.09,1252639.272,560.509
5584_C,38.41870545,-82.35395328,458.924,13953843.48,1252633.223,560.494
5585_C,38.41870352,-82.35397463,458.906,13953842.87,1252627.098,560.477
5586_C,38.4187015,-82.35399633,458.922,13953842.22,1252620.873,560.492
5587_C,38.41869952,-82.35401818,458.87,13953841.59,1252614.603,560.44
5588_C,38.41869744,-82.35404035,458.866,13953840.93,1252608.242,560.436
5589_C,38.41869556,-82.35406276,458.884,13953840.34,1252601.815,560.454
5590_C,38.41869343,-82.35408549,458.872,13953839.66,1252595.292,560.443
5591_C,38.41869131,-82.35410838,458.869,13953838.99,1252588.726,560.44
5592_C,38.41868914,-82.35413142,458.892,13953838.29,1252582.114,560.462
5593_C,38.41868702,-82.35415455,458.897,13953837.62,1252575.477,560.467
5594_C,38.41868531,-82.35417192,458.907,13953837.07,1252570.494,560.478
5595_C,38.41868268,-82.35420101,458.912,13953836.23,1252562.148,560.482
5596_C,38.41868055,-82.35422438,458.944,13953835.55,1252555.441,560.514
5597_C,38.41867845,-82.35424773,458.938,13953834.89,1252548.742,560.508
5598_C,38.41867625,-82.35427125,458.943,13953834.19,1252541.996,560.513
5599_C,38.4186746,-82.35428888,458.957,13953833.66,1252536.936,560.527
5600_C,38.41867184,-82.3543184,458.985,13953832.78,1252528.467,560.555
5601_C,38.41866969,-82.35434216,458.995,13953832.1,1252521.649,560.565
5602_C,38.41866751,-82.35436588,459.006,13953831.4,1252514.843,560.575
5603_C,38.41866527,-82.3543897,459.014,13953830.69,1252508.009,560.584
5604_C,38.41866362,-82.35440765,459.026,13953830.16,1252502.86,560.595
5605_C,38.41866085,-82.35443761,459.03,13953829.28,1252494.262,560.6
5606_C,38.41865867,-82.35446167,459.042,13953828.59,1252487.36,560.612
5607_C,38.41865637,-82.35448578,459.024,13953827.85,1252480.441,560.593
5608_C,38.41865416,-82.35451,459.057,13953827.15,1252473.493,560.626
5609_C,38.4186525,-82.35452818,459.046,13953826.62,1252468.278,560.615
5610_C,38.41864968,-82.35455846,459.037,13953825.72,1252459.589,560.606
5611_C,38.41864743,-82.3545828,459.032,13953825.01,1252452.607,560.601
5612_C,38.41864526,-82.35460711,459.058,13953824.32,1252445.631,560.627
5613_C,38.41864294,-82.35463142,459.044,13953823.57,1252438.655,560.613
5614_C,38.41864132,-82.35464967,459.073,13953823.06,1252433.421,560.641
5615_C,38.4186384,-82.35468011,459.04,13953822.13,1252424.685,560.609
5616_C,38.41863624,-82.35470443,459.127,13953821.44,1252417.71,560.696
5617_C,38.41863391,-82.35472878,459.067,13953820.7,1252410.722,560.636
5618_C,38.41863174,-82.35475303,459.035,13953820.01,1252403.765,560.604
5619_C,38.4186294,-82.35477735,459.052,13953819.26,1252396.785,560.62
5620_C,38.41862717,-82.35480166,459.045,13953818.55,1252389.811,560.613
5621_C,38.41862496,-82.35482599,459.052,13953817.85,1252382.831,560.62
5622_C,38.41862277,-82.35485028,459.066,13953817.15,1252375.861,560.634
5623_C,38.41862051,-82.3548746,459.044,13953816.43,1252368.885,560.612
5624_C,38.41861824,-82.35489892,459.049,13953815.71,1252361.906,560.617
5625_C,38.41861605,-82.35492321,459.046,13953815.01,1252354.938,560.614
5626_C,38.4186137,-82.35494755,459.084,13953814.26,1252347.953,560.652
5627_C,38.41861147,-82.35497183,459.075,13953813.55,1252340.986,560.643
5628_C,38.41860921,-82.35499618,459.077,13953812.83,1252334,560.645
5629_C,38.41860747,-82.3550144,459.078,13953812.28,1252328.773,560.646
5630_C,38.41860468,-82.35504483,459.096,13953811.39,1252320.042,560.664
5631_C,38.41860248,-82.3550692,459.103,13953810.69,1252313.05,560.671
5632_C,38.41860019,-82.35509349,459.099,13953809.96,1252306.081,560.667
5633_C,38.41859794,-82.35511784,459.068,13953809.24,1252299.095,560.636
5634_C,38.4185957,-82.35514214,459.14,13953808.53,1252292.122,560.708
5635_C,38.41859347,-82.35516643,459.147,13953807.82,1252285.152,560.715
5636_C,38.41859122,-82.35519075,459.143,13953807.1,1252278.173,560.711
5637_C,38.41858904,-82.35521507,459.174,13953806.41,1252271.198,560.742
5638_C,38.4185868,-82.35523933,459.196,13953805.7,1252264.236,560.763
5639_C,38.41858453,-82.35526361,459.205,13953804.97,1252257.272,560.772
5640_C,38.41858229,-82.35528791,459.236,13953804.26,1252250.3,560.804
5641_C,38.41858005,-82.35531221,459.258,13953803.54,1252243.325,560.826
5642_C,38.41857774,-82.3553365,459.272,13953802.81,1252236.356,560.839
5643_C,38.41857557,-82.35536078,459.291,13953802.12,1252229.39,560.859
5644_C,38.41857329,-82.35538505,459.296,13953801.39,1252222.428,560.863
5645_C,38.41857113,-82.35540935,459.317,13953800.71,1252215.455,560.885
5646_C,38.41856885,-82.35543368,459.341,13953799.98,1252208.475,560.908
5647_C,38.4185666,-82.35545797,459.337,13953799.26,1252201.505,560.904
5648_C,38.41856435,-82.35548227,459.334,13953798.54,1252194.533,560.901
5649_C,38.41856212,-82.35550658,459.356,13953797.84,1252187.559,560.923
5650_C,38.41855985,-82.3555309,459.391,13953797.11,1252180.58,560.957
5651_C,38.4185577,-82.35555528,459.385,13953796.43,1252173.586,560.952
5652_C,38.41855539,-82.35557967,459.416,13953795.7,1252166.589,560.982
5653_C,38.41855317,-82.35560403,459.418,13953794.99,1252159.599,560.985
5654_C,38.41855093,-82.35562843,459.418,13953794.27,1252152.598,560.985
5655_C,38.41854861,-82.35565284,459.443,13953793.53,1252145.594,561.01
5656_C,38.41854641,-82.35567722,459.458,13953792.84,1252138.598,561.024
5657_C,38.41854419,-82.35570169,459.435,13953792.13,1252131.58,561.001
5658_C,38.41854192,-82.35572617,459.424,13953791.41,1252124.555,560.99
5659_C,38.41853966,-82.35575063,459.466,13953790.69,1252117.537,561.032
5660_C,38.41853737,-82.35577517,459.446,13953789.96,1252110.496,561.013
5661_C,38.41853509,-82.3557996,459.462,13953789.23,1252103.486,561.028
5662_C,38.41853284,-82.35582416,459.478,13953788.51,1252096.441,561.044
5663_C,38.4185306,-82.3558487,459.497,13953787.8,1252089.399,561.063
5664_C,38.41852829,-82.35587325,459.506,13953787.06,1252082.354,561.071
5665_C,38.41852613,-82.3558978,459.499,13953786.38,1252075.312,561.065
5666_C,38.41852386,-82.35592235,459.474,13953785.66,1252068.268,561.04
5667_C,38.41852166,-82.35594689,459.467,13953784.96,1252061.229,561.033
5668_C,38.41851934,-82.35597139,459.461,13953784.22,1252054.198,561.027
5669_C,38.41851712,-82.35599586,459.474,13953783.51,1252047.178,561.04
5670_C,38.4185148,-82.35602035,459.478,13953782.77,1252040.15,561.043
5671_C,38.41851261,-82.35604479,459.486,13953782.08,1252033.137,561.052
5672_C,38.41851037,-82.35606925,459.482,13953781.37,1252026.121,561.047
5673_C,38.4185081,-82.35609366,459.49,13953780.64,1252019.117,561.056
5674_C,38.41850585,-82.35611801,459.485,13953779.93,1252012.13,561.051
5675_C,38.41850363,-82.35614229,459.491,13953779.22,1252005.165,561.056
5676_C,38.41850142,-82.35616652,459.478,13953778.52,1251998.212,561.043
5677_C,38.41849915,-82.35619064,459.486,13953777.79,1251991.291,561.051
5678_C,38.41849694,-82.3562148,459.483,13953777.09,1251984.359,561.048
5679_C,38.41849476,-82.35623877,459.483,13953776.4,1251977.482,561.048
5680_C,38.41849259,-82.35626272,459.498,13953775.71,1251970.612,561.063
5681_C,38.41849039,-82.35628655,459.459,13953775.01,1251963.773,561.024
5682_C,38.4184882,-82.3563103,459.5,13953774.31,1251956.96,561.065
5683_C,38.41848604,-82.35633404,459.515,13953773.62,1251950.149,561.08
5684_C,38.41848385,-82.35635766,459.527,13953772.93,1251943.371,561.092
5685_C,38.41848166,-82.35638115,459.541,13953772.23,1251936.631,561.105
5686_C,38.41847954,-82.35640462,459.505,13953771.55,1251929.899,561.069
5687_C,38.41847736,-82.35642803,459.53,13953770.86,1251923.181,561.095
5688_C,38.41847526,-82.3564513,459.524,13953770.19,1251916.506,561.089
5689_C,38.41847313,-82.35647454,459.54,13953769.52,1251909.836,561.105
5690_C,38.41847102,-82.35649777,459.56,13953768.85,1251903.172,561.124
5691_C,38.41846884,-82.35652097,459.55,13953768.15,1251896.514,561.114
5692_C,38.4184668,-82.35654413,459.542,13953767.51,1251889.871,561.107
5693_C,38.41846461,-82.35656722,459.552,13953766.8,1251883.245,561.116
5694_C,38.41846252,-82.35659043,459.553,13953766.14,1251876.585,561.117
5695_C,38.41846033,-82.35661357,459.555,13953765.44,1251869.948,561.119
5696_C,38.41845819,-82.35663669,459.607,13953764.76,1251863.313,561.171
5697_C,38.41845603,-82.35665994,459.604,13953764.07,1251856.644,561.168
5698_C,38.41845389,-82.35668317,459.615,13953763.39,1251849.979,561.179
5699_C,38.41845174,-82.35670644,459.635,13953762.7,1251843.3,561.198
5700_C,38.41845019,-82.35672393,459.617,13953762.21,1251838.282,561.181
5701_C,38.41844747,-82.35675319,459.58,13953761.35,1251829.888,561.144
5702_C,38.4184453,-82.3567767,459.59,13953760.66,1251823.142,561.153
5703_C,38.41844314,-82.35680016,459.562,13953759.97,1251816.41,561.126
5704_C,38.41844098,-82.35682375,459.567,13953759.28,1251809.642,561.131
5705_C,38.41843935,-82.35684143,459.596,13953758.76,1251804.569,561.159
5706_C,38.41843666,-82.35687103,459.572,13953757.91,1251796.078,561.135
5707_C,38.41843451,-82.35689475,459.597,13953757.23,1251789.274,561.16
5708_C,38.41843229,-82.3569185,459.598,13953756.52,1251782.458,561.161
5709_C,38.41843016,-82.35694235,459.654,13953755.84,1251775.616,561.217
5710_C,38.41842796,-82.35696625,459.614,13953755.15,1251768.757,561.178
5711_C,38.41842569,-82.35699026,459.628,13953754.42,1251761.869,561.191
5712_C,38.41842357,-82.3570143,459.617,13953753.75,1251754.971,561.18
5713_C,38.41842125,-82.35703841,459.619,13953753,1251748.053,561.182
5714_C,38.4184191,-82.35706254,459.617,13953752.33,1251741.132,561.18
5715_C,38.41841684,-82.35708674,459.613,13953751.6,1251734.188,561.176
5716_C,38.41841461,-82.35711101,459.611,13953750.89,1251727.223,561.173
5717_C,38.4184124,-82.35713534,459.665,13953750.19,1251720.243,561.228
5718_C,38.41841019,-82.35715969,459.628,13953749.49,1251713.257,561.191
5719_C,38.41840794,-82.35718411,459.655,13953748.77,1251706.25,561.218
5720_C,38.41840572,-82.35720852,459.647,13953748.07,1251699.247,561.21
5721_C,38.41840349,-82.35723308,459.615,13953747.36,1251692.201,561.177
5722_C,38.41840123,-82.35725765,459.623,13953746.64,1251685.152,561.185
5723_C,38.41839894,-82.35728219,459.636,13953745.91,1251678.111,561.198
5724_C,38.41839676,-82.35730684,459.642,13953745.22,1251671.038,561.204
5725_C,38.41839446,-82.35733146,459.637,13953744.49,1251663.973,561.199
5726_C,38.4183922,-82.35735615,459.652,13953743.77,1251656.889,561.215
5727_C,38.41838991,-82.35738077,459.647,13953743.04,1251649.828,561.209
5728_C,38.41838764,-82.35740544,459.644,13953742.32,1251642.748,561.206
5729_C,38.41838534,-82.3574301,459.644,13953741.58,1251635.673,561.206
5730_C,38.41838313,-82.35745478,459.654,13953740.88,1251628.592,561.216
5731_C,38.41838084,-82.35747946,459.628,13953740.16,1251621.51,561.19
5732_C,38.41837862,-82.35750413,459.668,13953739.45,1251614.431,561.23
5733_C,38.41837637,-82.35752874,459.647,13953738.73,1251607.372,561.208
5734_C,38.41837411,-82.35755338,459.66,13953738.02,1251600.303,561.221
5735_C,38.41837186,-82.35757797,459.661,13953737.3,1251593.247,561.223
5736_C,38.41837019,-82.35759648,459.65,13953736.77,1251587.936,561.211
5737_C,38.41836733,-82.35762716,459.659,13953735.86,1251579.135,561.22
5738_C,38.41836508,-82.35765173,459.675,13953735.14,1251572.083,561.237
5739_C,38.4183628,-82.3576763,459.675,13953734.42,1251565.036,561.236
5740_C,38.41836059,-82.35770085,459.696,13953733.71,1251557.992,561.257
5741_C,38.41835891,-82.35771927,459.697,13953733.18,1251552.706,561.258
5742_C,38.4183561,-82.35774992,459.688,13953732.29,1251543.912,561.249
5743_C,38.41835381,-82.35777435,459.697,13953731.56,1251536.904,561.259
5744_C,38.41835161,-82.35779878,459.685,13953730.86,1251529.892,561.246
5745_C,38.41834924,-82.35782323,459.678,13953730.1,1251522.877,561.239
5746_C,38.41834768,-82.35784154,459.7,13953729.61,1251517.626,561.261
5747_C,38.41834478,-82.35787192,459.715,13953728.68,1251508.909,561.276
5748_C,38.41834261,-82.35789624,459.725,13953727.99,1251501.931,561.286
5749_C,38.41834035,-82.35792054,459.727,13953727.27,1251494.957,561.288
5750_C,38.41833816,-82.35794479,459.736,13953726.58,1251488.002,561.297
5751_C,38.41833649,-82.35796296,459.734,13953726.05,1251482.788,561.294
5752_C,38.41833373,-82.35799318,459.712,13953725.17,1251474.116,561.273
5753_C,38.41833143,-82.3580173,459.718,13953724.44,1251467.195,561.278
5754_C,38.41832924,-82.35804145,459.737,13953723.74,1251460.268,561.298
5755_C,38.41832702,-82.35806557,459.722,13953723.03,1251453.346,561.282
5756_C,38.41832539,-82.35808355,459.754,13953722.51,1251448.189,561.315
5757_C,38.41832262,-82.35811355,459.729,13953721.63,1251439.579,561.29
5758_C,38.41832044,-82.35813756,459.742,13953720.94,1251432.692,561.303
5759_C,38.41831814,-82.35816145,459.766,13953720.21,1251425.836,561.326
5760_C,38.41831602,-82.35818533,459.776,13953719.53,1251418.985,561.336
5761_C,38.41831429,-82.35820324,459.759,13953718.98,1251413.846,561.319
5762_C,38.41831157,-82.35823299,459.761,13953718.11,1251405.311,561.321
5763_C,38.41830941,-82.35825671,459.756,13953717.43,1251398.506,561.316
5764_C,38.41830725,-82.35828046,459.769,13953716.74,1251391.692,561.329
5765_C,38.41830502,-82.35830417,459.776,13953716.03,1251384.888,561.336
5766_C,38.41830338,-82.35832187,459.793,13953715.51,1251379.81,561.353
5767_C,38.4183007,-82.35835145,459.771,13953714.65,1251371.323,561.331
5768_C,38.41829848,-82.35837506,459.79,13953713.95,1251364.549,561.349
5769_C,38.4182964,-82.35839864,459.783,13953713.29,1251357.784,561.342
5770_C,38.41829415,-82.35842217,459.764,13953712.57,1251351.031,561.323
5771_C,38.41829258,-82.35843981,459.799,13953712.07,1251345.971,561.358
5772_C,38.41828985,-82.35846916,459.805,13953711.2,1251337.549,561.364
5773_C,38.41828772,-82.35849263,459.795,13953710.53,1251330.815,561.354
5774_C,38.41828553,-82.35851599,459.799,13953709.83,1251324.114,561.358
5775_C,38.41828339,-82.35853932,459.807,13953709.15,1251317.421,561.366
5776_C,38.41828176,-82.35855687,459.821,13953708.63,1251312.384,561.38
5777_C,38.41827909,-82.35858595,459.822,13953707.78,1251304.04,561.381
5778_C,38.41827693,-82.35860918,459.826,13953707.09,1251297.375,561.384
5779_C,38.41827479,-82.35863239,459.835,13953706.41,1251290.718,561.394
5780_C,38.41827269,-82.35865555,459.841,13953705.74,1251284.071,561.4
5781_C,38.41827055,-82.35867869,459.823,13953705.06,1251277.433,561.381
5782_C,38.41826845,-82.35870179,459.83,13953704.39,1251270.804,561.388
5783_C,38.41826636,-82.35872484,459.83,13953703.73,1251264.193,561.388
5784_C,38.41826423,-82.35874785,459.819,13953703.05,1251257.59,561.377
5785_C,38.41826207,-82.35877071,459.848,13953702.36,1251251.031,561.406
5786_C,38.41825996,-82.35879368,459.837,13953701.69,1251244.438,561.395
5787_C,38.4182579,-82.35881654,459.844,13953701.04,1251237.88,561.402
5788_C,38.41825575,-82.3588393,459.849,13953700.35,1251231.349,561.407
5789_C,38.41825373,-82.35886205,459.853,13953699.71,1251224.824,561.411
5790_C,38.41825159,-82.3588848,459.844,13953699.03,1251218.295,561.402
5791_C,38.4182495,-82.35890749,459.898,13953698.36,1251211.784,561.456
5792_C,38.41824741,-82.3589302,459.875,13953697.7,1251205.271,561.432
5793_C,38.41824537,-82.35895283,459.876,13953697.05,1251198.778,561.434
5794_C,38.41824327,-82.35897541,459.898,13953696.38,1251192.298,561.456
5795_C,38.41824122,-82.35899803,459.9,13953695.73,1251185.808,561.458
5796_C,38.41823908,-82.35902057,459.901,13953695.05,1251179.34,561.459
5797_C,38.41823705,-82.35904311,459.915,13953694.4,1251172.875,561.472
5798_C,38.41823491,-82.3590656,459.895,13953693.72,1251166.42,561.452
5799_C,38.41823289,-82.35908811,459.873,13953693.08,1251159.964,561.431
5800_C,38.41823081,-82.35911052,459.95,13953692.42,1251153.532,561.507
5801_C,38.41822871,-82.35913302,459.903,13953691.75,1251147.076,561.46
5802_C,38.41822663,-82.35915549,459.926,13953691.08,1251140.631,561.483
5803_C,38.41822451,-82.35917792,459.935,13953690.41,1251134.193,561.492
5804_C,38.41822246,-82.35920037,459.941,13953689.76,1251127.754,561.498
5805_C,38.41822041,-82.35922282,459.931,13953689.1,1251121.312,561.488
5806_C,38.41821834,-82.35924516,459.938,13953688.44,1251114.902,561.495
5807_C,38.41821627,-82.35926753,459.911,13953687.79,1251108.485,561.468
5808_C,38.41821428,-82.35928982,459.921,13953687.15,1251102.089,561.478
5809_C,38.41821216,-82.35931201,459.924,13953686.48,1251095.72,561.481
5810_C,38.41821021,-82.3593342,459.924,13953685.86,1251089.356,561.481
5811_C,38.41820804,-82.35935626,459.942,13953685.16,1251083.026,561.499
5812_C,38.41820601,-82.35937833,459.937,13953684.52,1251076.693,561.493
5813_C,38.41820394,-82.35940042,459.915,13953683.86,1251070.353,561.471
5814_C,38.41820192,-82.35942239,459.929,13953683.22,1251064.05,561.486
5815_C,38.4181999,-82.35944439,459.93,13953682.57,1251057.738,561.487
5816_C,38.41819792,-82.35946628,459.936,13953681.95,1251051.458,561.492
5817_C,38.41819593,-82.35948826,459.905,13953681.31,1251045.151,561.462
5818_C,38.41819384,-82.3595101,459.93,13953680.64,1251038.885,561.487
5819_C,38.4181918,-82.35953193,459.942,13953679.99,1251032.623,561.499
5820_C,38.41818983,-82.35955378,459.935,13953679.37,1251026.351,561.492
5821_C,38.41818781,-82.35957561,459.939,13953678.73,1251020.09,561.496
5822_C,38.41818586,-82.35959744,459.961,13953678.11,1251013.825,561.517
5823_C,38.41818389,-82.35961931,459.954,13953677.48,1251007.55,561.51
5824_C,38.41818186,-82.35964106,459.962,13953676.84,1251001.31,561.518
5825_C,38.4181799,-82.35966291,459.977,13953676.22,1250995.041,561.533
5826_C,38.41817784,-82.35968483,459.966,13953675.56,1250988.753,561.522
5827_C,38.41817584,-82.35970667,459.969,13953674.92,1250982.486,561.525
5828_C,38.41817375,-82.35972844,459.972,13953674.25,1250976.239,561.528
5829_C,38.41817173,-82.35975026,459.98,13953673.61,1250969.98,561.536
5830_C,38.41816979,-82.35977202,459.997,13953672.99,1250963.737,561.553
5831_C,38.41816775,-82.35979381,459.953,13953672.34,1250957.483,561.509
5832_C,38.41816578,-82.3598156,459.976,13953671.72,1250951.233,561.532
5833_C,38.41816376,-82.35983725,459.982,13953671.08,1250945.019,561.538
5834_C,38.41816177,-82.35985898,459.97,13953670.44,1250938.785,561.526
5835_C,38.41815979,-82.35988065,459.969,13953669.81,1250932.567,561.525
5836_C,38.41815779,-82.35990231,459.959,13953669.18,1250926.355,561.514
5837_C,38.41815579,-82.35992387,459.944,13953668.54,1250920.167,561.499
5838_C,38.41815379,-82.35994544,459.975,13953667.9,1250913.978,561.53
5839_C,38.4181518,-82.35996698,459.977,13953667.27,1250907.797,561.532
5840_C,38.4181498,-82.35998848,459.942,13953666.63,1250901.628,561.497
5841_C,38.4181478,-82.36000988,459.94,13953666,1250895.49,561.495
5842_C,38.41814582,-82.36003127,459.939,13953665.36,1250889.352,561.494
5843_C,38.41814383,-82.36005272,459.968,13953664.73,1250883.196,561.523
5844_C,38.4181419,-82.36007406,459.93,13953664.12,1250877.075,561.485
5845_C,38.4181399,-82.36009534,459.945,13953663.48,1250870.968,561.5
5846_C,38.41813796,-82.36011659,459.922,13953662.86,1250864.871,561.477
5847_C,38.41813604,-82.36013782,459.924,13953662.25,1250858.781,561.479
5848_C,38.4181341,-82.36015899,459.908,13953661.64,1250852.706,561.463
5849_C,38.41813216,-82.36018011,459.9,13953661.02,1250846.647,561.455
5850_C,38.41813024,-82.36020118,459.886,13953660.41,1250840.602,561.441
5851_C,38.41812831,-82.36022228,459.879,13953659.79,1250834.547,561.434
5852_C,38.41812636,-82.36024324,459.888,13953659.17,1250828.533,561.443
5853_C,38.41812442,-82.36026416,459.902,13953658.56,1250822.531,561.456
5854_C,38.41812247,-82.36028509,459.861,13953657.94,1250816.526,561.416
5855_C,38.41812053,-82.36030591,459.857,13953657.32,1250810.552,561.411
5856_C,38.41811863,-82.36032678,459.849,13953656.72,1250804.565,561.404
5857_C,38.41811677,-82.36034751,459.88,13953656.12,1250798.618,561.434
5858_C,38.41811481,-82.36036826,459.857,13953655.5,1250792.664,561.411
5859_C,38.41811294,-82.36038889,459.848,13953654.91,1250786.743,561.403
5860_C,38.41811098,-82.36040952,459.837,13953654.28,1250780.824,561.391
5861_C,38.4181091,-82.36043011,459.852,13953653.68,1250774.918,561.406
5862_C,38.41810721,-82.36045062,459.849,13953653.08,1250769.033,561.403
5863_C,38.41810526,-82.36047113,459.85,13953652.46,1250763.149,561.404
5864_C,38.41810337,-82.3604916,459.832,13953651.85,1250757.274,561.386
5865_C,38.41810151,-82.36051195,459.834,13953651.26,1250751.434,561.388
5866_C,38.41809958,-82.36053232,459.832,13953650.65,1250745.591,561.386
5867_C,38.4180977,-82.36055261,459.844,13953650.05,1250739.77,561.398
5868_C,38.41809581,-82.36057282,459.815,13953649.44,1250733.97,561.369
5869_C,38.41809395,-82.36059299,459.838,13953648.86,1250728.183,561.392
5870_C,38.41809212,-82.36061308,459.821,13953648.27,1250722.42,561.374
5871_C,38.41809025,-82.36063312,459.836,13953647.68,1250716.668,561.389
5872_C,38.41808838,-82.36065304,459.845,13953647.08,1250710.953,561.398
5873_C,38.41808655,-82.36067299,459.817,13953646.5,1250705.23,561.371
5874_C,38.41808471,-82.36069285,459.817,13953645.91,1250699.53,561.371
5875_C,38.41808289,-82.36071266,459.843,13953645.33,1250693.849,561.396
5876_C,38.41808104,-82.36073247,459.831,13953644.74,1250688.162,561.384
5877_C,38.41807923,-82.36075224,459.807,13953644.17,1250682.493,561.36
5878_C,38.41807736,-82.360772,459.803,13953643.57,1250676.82,561.357
5879_C,38.41807557,-82.36079158,459.825,13953643,1250671.202,561.378
5880_C,38.41807377,-82.36081126,459.814,13953642.43,1250665.557,561.367
5881_C,38.41807197,-82.36083081,459.813,13953641.86,1250659.947,561.367
5882_C,38.41807011,-82.36085034,459.847,13953641.26,1250654.343,561.4
5883_C,38.41806825,-82.36086977,459.858,13953640.67,1250648.769,561.411
5884_C,38.41806656,-82.36088918,459.85,13953640.13,1250643.199,561.403
5885_C,38.4180647,-82.36090848,459.838,13953639.54,1250637.661,561.391
5886_C,38.41806293,-82.36092772,459.894,13953638.98,1250632.142,561.447
5887_C,38.41806111,-82.36094696,459.882,13953638.39,1250626.622,561.435
5888_C,38.41805937,-82.36096605,459.88,13953637.84,1250621.145,561.432
5889_C,38.41805759,-82.36098512,459.876,13953637.27,1250615.672,561.428
5890_C,38.41805584,-82.36100409,459.881,13953636.72,1250610.231,561.433
5891_C,38.41805407,-82.36102296,459.883,13953636.15,1250604.816,561.436
5892_C,38.41805233,-82.36104182,459.896,13953635.6,1250599.405,561.449
5893_C,38.4180506,-82.36106061,459.904,13953635.05,1250594.014,561.457
5894_C,38.41804883,-82.36107932,459.912,13953634.48,1250588.645,561.465
5895_C,38.41804713,-82.36109792,459.918,13953633.94,1250583.308,561.47
5896_C,38.41804542,-82.36111648,459.913,13953633.4,1250577.981,561.466
5897_C,38.41804368,-82.361135,459.912,13953632.84,1250572.668,561.465
5898_C,38.41804194,-82.36115346,459.911,13953632.29,1250567.371,561.463
5899_C,38.41804024,-82.3611718,459.911,13953631.75,1250562.109,561.463
5900_C,38.41803856,-82.36119005,459.916,13953631.21,1250556.872,561.468
5901_C,38.41803682,-82.36120831,459.918,13953630.66,1250551.635,561.47
5902_C,38.41803515,-82.36122646,459.901,13953630.12,1250546.425,561.454
5903_C,38.41803349,-82.36124453,459.916,13953629.6,1250541.243,561.469
5904_C,38.41803185,-82.36126252,459.951,13953629.07,1250536.08,561.503
5905_C,38.41803021,-82.3612805,459.923,13953628.55,1250530.92,561.475
5906_C,38.41802857,-82.36129834,459.917,13953628.03,1250525.801,561.469
5907_C,38.41802688,-82.36131614,459.949,13953627.49,1250520.696,561.501
5908_C,38.4180253,-82.36133385,459.919,13953626.99,1250515.615,561.471
5909_C,38.41802359,-82.36135138,459.899,13953626.45,1250510.584,561.451
5910_C,38.41802202,-82.36136884,459.927,13953625.95,1250505.575,561.478
5911_C,38.41801883,-82.36140316,459.944,13953624.93,1250495.727,561.496
5912_C,38.41801572,-82.36143647,459.954,13953623.94,1250486.17,561.506
5913_C,38.41801278,-82.3614686,459.945,13953623.01,1250476.952,561.497
5914_C,38.41800997,-82.36149937,459.93,13953622.11,1250468.122,561.481
5915_C,38.41800723,-82.36152856,459.956,13953621.24,1250459.746,561.508
5916_C,38.41800469,-82.36155613,459.952,13953620.43,1250451.836,561.504
5917_C,38.41800227,-82.36158187,459.99,13953619.66,1250444.45,561.541
5918_C,38.41800003,-82.36160603,459.95,13953618.95,1250437.518,561.501
5919_C,38.41799795,-82.36162866,459.956,13953618.28,1250431.027,561.507
5920_C,38.41799601,-82.36164959,459.958,13953617.66,1250425.02,561.509
5921_C,38.41799417,-82.36166887,459.999,13953617.08,1250419.488,561.55
5922_C,38.41799254,-82.36168657,459.968,13953616.56,1250414.41,561.519
5923_C,38.41799047,-82.36170943,459.996,13953615.9,1250407.853,561.547
5924_C,38.41798856,-82.36172996,460.016,13953615.29,1250401.96,561.567
5925_C,38.41798694,-82.36174759,460.007,13953614.78,1250396.903,561.558
5926_C,38.41798521,-82.36176596,460.016,13953614.22,1250391.632,561.567
5927_C,38.41798337,-82.3617864,460.078,13953613.64,1250385.766,561.629
5928_C,38.41798135,-82.36180716,460.062,13953612.99,1250379.811,561.613
5929_C,38.41797951,-82.36182789,460.085,13953612.41,1250373.863,561.636
5930_C,38.41797782,-82.36184592,460.102,13953611.87,1250368.69,561.652
5931_C,38.4179759,-82.36186604,460.105,13953611.26,1250362.918,561.656
5932_C,38.41797392,-82.3618883,460.094,13953610.63,1250356.53,561.645
5933_C,38.41797206,-82.36190829,460.136,13953610.04,1250350.793,561.687
5934_C,38.41797011,-82.36192947,460.135,13953609.42,1250344.717,561.686
5935_C,38.41796849,-82.36194712,460.151,13953608.91,1250339.653,561.702
5936_C,38.41796675,-82.36196556,460.117,13953608.35,1250334.362,561.667
5937_C,38.41796502,-82.36198458,460.131,13953607.8,1250328.905,561.681
5938_C,38.41796339,-82.36200199,460.116,13953607.28,1250323.91,561.666
5939_C,38.41796122,-82.36202549,460.134,13953606.59,1250317.166,561.684
5940_C,38.41795916,-82.36204741,460.098,13953605.93,1250310.878,561.648
5941_C,38.41795707,-82.36207024,460.119,13953605.27,1250304.326,561.669
5942_C,38.41795489,-82.3620939,460.137,13953604.57,1250297.538,561.687
