PointID,LatitudeDecimalDeg,LongitudeDecimalDeg,EllipsoidHeight,Northing,Easting,Elevation
3736_A,38.41860773,-82.35462699,459.363,13953810.74,1252439.738,560.932
3737_A,38.41860591,-82.35464636,459.384,13953810.16,1252434.178,560.953
3738_A,38.41860415,-82.35466577,459.399,13953809.6,1252428.609,560.968
3739_A,38.41860237,-82.35468522,459.407,13953809.03,1252423.028,560.975
3740_A,38.41860055,-82.3547048,459.425,13953808.45,1252417.411,560.994
3741_A,38.41859882,-82.35472446,459.396,13953807.91,1252411.771,560.965
3742_A,38.41859696,-82.35474406,459.419,13953807.31,1252406.146,560.988
3743_A,38.41859516,-82.35476372,459.421,13953806.74,1252400.508,560.989
3744_A,38.41859334,-82.35478337,459.41,13953806.16,1252394.868,560.978
3745_A,38.41859153,-82.35480303,459.422,13953805.58,1252389.227,560.991
3746_A,38.41858977,-82.35482271,459.412,13953805.02,1252383.582,560.98
3747_A,38.41858798,-82.35484241,459.428,13953804.45,1252377.93,560.997
3748_A,38.41858611,-82.35486222,459.461,13953803.86,1252372.245,561.03
3749_A,38.41858431,-82.35488205,459.433,13953803.29,1252366.557,561.001
3750_A,38.4185825,-82.35490201,459.458,13953802.71,1252360.83,561.026
3751_A,38.41858062,-82.35492204,459.48,13953802.11,1252355.081,561.048
3752_A,38.41857876,-82.3549421,459.491,13953801.52,1252349.326,561.059
3753_A,38.4185769,-82.3549623,459.467,13953800.92,1252343.53,561.035
3754_A,38.41857502,-82.35498253,459.466,13953800.32,1252337.728,561.034
3755_A,38.41857313,-82.35500284,459.506,13953799.73,1252331.9,561.074
3756_A,38.41857136,-82.35502326,459.501,13953799.17,1252326.043,561.069
3757_A,38.41856946,-82.35504373,459.538,13953798.56,1252320.168,561.106
3758_A,38.41856756,-82.35506425,459.539,13953797.95,1252314.28,561.107
3759_A,38.41856562,-82.35508482,459.557,13953797.33,1252308.377,561.125
3760_A,38.4185637,-82.35510548,459.535,13953796.72,1252302.451,561.102
3761_A,38.41856181,-82.35512615,459.542,13953796.12,1252296.52,561.11
3762_A,38.41855992,-82.35514677,459.552,13953795.52,1252290.604,561.12
3763_A,38.41855807,-82.35516731,459.533,13953794.93,1252284.71,561.101
3764_A,38.41855618,-82.35518789,459.513,13953794.33,1252278.806,561.081
3765_A,38.41855425,-82.35520829,459.54,13953793.72,1252272.954,561.107
3766_A,38.41855237,-82.35522868,459.51,13953793.11,1252267.103,561.078
3767_A,38.41855051,-82.35524905,459.521,13953792.53,1252261.258,561.088
3768_A,38.41854854,-82.35526932,459.497,13953791.89,1252255.442,561.064
3769_A,38.41854676,-82.35528951,459.514,13953791.33,1252249.651,561.081
3770_A,38.41854489,-82.35530964,459.514,13953790.73,1252243.874,561.081
3771_A,38.41854306,-82.35532974,459.523,13953790.15,1252238.107,561.09
3772_A,38.41854118,-82.3553497,459.505,13953789.55,1252232.381,561.072
3773_A,38.41853939,-82.35536966,459.525,13953788.98,1252226.655,561.092
3774_A,38.4185375,-82.35538953,459.556,13953788.38,1252220.954,561.123
3775_A,38.4185357,-82.3554093,459.54,13953787.81,1252215.281,561.107
3776_A,38.4185339,-82.35542906,459.531,13953787.24,1252209.612,561.098
3777_A,38.41853204,-82.35544871,459.537,13953786.64,1252203.974,561.104
3778_A,38.41853023,-82.35546828,459.537,13953786.07,1252198.357,561.104
3779_A,38.41852843,-82.35548783,459.522,13953785.49,1252192.747,561.088
3780_A,38.4185266,-82.35550728,459.529,13953784.91,1252187.167,561.096
3781_A,38.41852483,-82.35552671,459.511,13953784.35,1252181.595,561.078
3782_A,38.41852307,-82.35554605,459.528,13953783.78,1252176.045,561.095
3783_A,38.41852129,-82.35556527,459.526,13953783.22,1252170.53,561.092
3784_A,38.41851956,-82.35558447,459.53,13953782.67,1252165.023,561.096
3785_A,38.41851771,-82.35560357,459.578,13953782.08,1252159.542,561.145
3786_A,38.41851595,-82.35562262,459.601,13953781.52,1252154.076,561.167
3787_A,38.41851418,-82.35564156,459.597,13953780.95,1252148.641,561.164
3788_A,38.41851242,-82.35566044,459.606,13953780.39,1252143.225,561.172
3789_A,38.41851073,-82.35567925,459.613,13953779.85,1252137.828,561.179
3790_A,38.41850898,-82.35569801,459.623,13953779.3,1252132.444,561.19
3791_A,38.41850725,-82.35571667,459.639,13953778.75,1252127.09,561.205
3792_A,38.41850556,-82.35573527,459.677,13953778.21,1252121.754,561.243
3793_A,38.41850386,-82.35575381,459.67,13953777.67,1252116.434,561.236
3794_A,38.41850212,-82.35577226,459.661,13953777.11,1252111.141,561.227
3795_A,38.41850043,-82.35579062,459.668,13953776.57,1252105.872,561.234
3796_A,38.41849876,-82.35580899,459.681,13953776.04,1252100.604,561.247
3797_A,38.41849707,-82.35582722,459.669,13953775.5,1252095.373,561.235
3798_A,38.41849543,-82.35584532,459.686,13953774.98,1252090.178,561.252
3799_A,38.41849375,-82.35586343,459.697,13953774.45,1252084.984,561.263
3800_A,38.41849215,-82.35588143,459.724,13953773.94,1252079.817,561.29
3801_A,38.41849049,-82.35589941,459.779,13953773.41,1252074.661,561.345
3802_A,38.41848881,-82.35591726,459.795,13953772.88,1252069.538,561.36
3803_A,38.41848722,-82.35593513,459.797,13953772.37,1252064.41,561.363
3804_A,38.41848554,-82.35595286,459.807,13953771.84,1252059.324,561.373
3805_A,38.41848393,-82.35597065,459.836,13953771.32,1252054.22,561.402
3806_A,38.41848224,-82.35598833,459.842,13953770.79,1252049.146,561.408
3807_A,38.41848064,-82.35600615,459.848,13953770.28,1252044.034,561.413
3808_A,38.4184791,-82.35602398,459.88,13953769.79,1252038.918,561.445
3809_A,38.41847745,-82.35604181,459.897,13953769.27,1252033.802,561.463
3810_A,38.41847578,-82.35605964,459.919,13953768.73,1252028.688,561.484
3811_A,38.41847419,-82.35607759,459.921,13953768.23,1252023.537,561.487
3812_A,38.41847255,-82.35609555,459.914,13953767.71,1252018.385,561.479
3813_A,38.4184709,-82.35611354,459.93,13953767.18,1252013.223,561.495
3814_A,38.41846923,-82.35613163,459.94,13953766.65,1252008.033,561.505
3815_A,38.41846758,-82.35614975,459.93,13953766.13,1252002.835,561.495
3816_A,38.41846591,-82.35616797,459.961,13953765.6,1251997.606,561.526
3817_A,38.41846425,-82.35618619,459.948,13953765.07,1251992.38,561.513
3818_A,38.41846248,-82.35620454,459.963,13953764.5,1251987.113,561.528
3819_A,38.41846081,-82.35622297,459.96,13953763.97,1251981.827,561.525
3820_A,38.4184591,-82.35624145,459.986,13953763.43,1251976.523,561.551
3821_A,38.41845738,-82.35625997,459.997,13953762.88,1251971.21,561.562
3822_A,38.4184557,-82.35627861,459.994,13953762.35,1251965.863,561.558
3823_A,38.41845399,-82.35629727,460.019,13953761.8,1251960.509,561.584
3824_A,38.41845225,-82.356316,460.021,13953761.24,1251955.135,561.585
3825_A,38.41845058,-82.35633481,460.015,13953760.72,1251949.738,561.58
3826_A,38.41844877,-82.35635364,460.006,13953760.14,1251944.336,561.571
3827_A,38.41844706,-82.35637255,460.016,13953759.59,1251938.909,561.581
3828_A,38.41844539,-82.35639148,460.037,13953759.07,1251933.478,561.602
3829_A,38.41844364,-82.35641043,460.031,13953758.51,1251928.04,561.596
3830_A,38.41844188,-82.35642942,460.034,13953757.95,1251922.592,561.598
3831_A,38.41844019,-82.35644849,460.034,13953757.41,1251917.121,561.599
3832_A,38.41843839,-82.35646752,460.059,13953756.84,1251911.66,561.624
3833_A,38.41843667,-82.3564866,460.057,13953756.29,1251906.186,561.622
3834_A,38.41843491,-82.35650568,460.06,13953755.73,1251900.713,561.624
3835_A,38.41843312,-82.35652475,460.043,13953755.16,1251895.241,561.607
3836_A,38.4184314,-82.35654388,460.063,13953754.62,1251889.752,561.627
3837_A,38.41842962,-82.35656301,460.048,13953754.05,1251884.265,561.612
3838_A,38.41842787,-82.35658216,460.07,13953753.49,1251878.769,561.634
3839_A,38.41842612,-82.35660132,460.065,13953752.94,1251873.271,561.629
3840_A,38.41842434,-82.35662053,460.077,13953752.37,1251867.762,561.641
3841_A,38.41842254,-82.35663969,460.092,13953751.79,1251862.262,561.656
3842_A,38.4184208,-82.3566589,460.092,13953751.24,1251856.752,561.656
3843_A,38.41841899,-82.35667815,460.074,13953750.67,1251851.229,561.638
3844_A,38.41841724,-82.35669737,460.097,13953750.11,1251845.714,561.661
3845_A,38.41841545,-82.35671662,460.075,13953749.54,1251840.191,561.639
3846_A,38.41841373,-82.35673589,460.086,13953748.99,1251834.663,561.65
3847_A,38.41841196,-82.35675516,460.078,13953748.43,1251829.134,561.641
3848_A,38.41841021,-82.3567745,460.104,13953747.87,1251823.585,561.667
3849_A,38.41840842,-82.35679379,460.076,13953747.3,1251818.05,561.64
3850_A,38.41840663,-82.35681314,460.109,13953746.73,1251812.498,561.672
3851_A,38.41840481,-82.35683246,460.089,13953746.15,1251806.954,561.653
3852_A,38.41840309,-82.35685188,460.089,13953745.61,1251801.383,561.653
3853_A,38.41840134,-82.35687126,460.093,13953745.05,1251795.823,561.657
3854_A,38.41839953,-82.35689066,460.111,13953744.47,1251790.257,561.674
3855_A,38.41839777,-82.35691003,460.103,13953743.92,1251784.7,561.666
3856_A,38.41839599,-82.35692943,460.115,13953743.35,1251779.134,561.679
3857_A,38.41839416,-82.35694886,460.151,13953742.76,1251773.559,561.714
3858_A,38.41839235,-82.35696832,460.14,13953742.19,1251767.973,561.703
3859_A,38.41839056,-82.35698774,460.128,13953741.62,1251762.403,561.691
3860_A,38.4183887,-82.3570072,460.136,13953741.02,1251756.819,561.699
3861_A,38.41838693,-82.35702667,460.145,13953740.46,1251751.233,561.708
3862_A,38.41838513,-82.35704623,460.144,13953739.89,1251745.619,561.707
3863_A,38.41838331,-82.35706579,460.158,13953739.31,1251740.009,561.72
3864_A,38.41838153,-82.35708538,460.155,13953738.74,1251734.388,561.718
3865_A,38.41837968,-82.35710501,460.161,13953738.15,1251728.756,561.724
3866_A,38.41837781,-82.35712465,460.166,13953737.55,1251723.121,561.728
3867_A,38.41837605,-82.35714428,460.154,13953737,1251717.488,561.717
3868_A,38.41837422,-82.35716384,460.164,13953736.41,1251711.875,561.727
3869_A,38.41837253,-82.35718349,460.147,13953735.88,1251706.237,561.71
3870_A,38.4183707,-82.35720298,460.143,13953735.3,1251700.646,561.705
3871_A,38.41836888,-82.35722259,460.176,13953734.72,1251695.021,561.738
3872_A,38.41836708,-82.35724208,460.187,13953734.14,1251689.429,561.749
3873_A,38.41836526,-82.35726156,460.175,13953733.56,1251683.839,561.738
3874_A,38.41836349,-82.35728103,460.195,13953733,1251678.253,561.758
3875_A,38.41836173,-82.35730042,460.186,13953732.44,1251672.69,561.749
3876_A,38.41835997,-82.35731979,460.202,13953731.88,1251667.133,561.764
3877_A,38.4183581,-82.35733913,460.193,13953731.28,1251661.582,561.755
3878_A,38.41835638,-82.35735839,460.192,13953730.74,1251656.056,561.754
3879_A,38.4183546,-82.35737767,460.199,13953730.17,1251650.524,561.762
3880_A,38.41835276,-82.35739687,460.24,13953729.58,1251645.015,561.802
3881_A,38.41835106,-82.35741602,460.23,13953729.04,1251639.522,561.792
3882_A,38.41834927,-82.35743517,460.228,13953728.47,1251634.027,561.79
3883_A,38.41834751,-82.35745421,460.248,13953727.91,1251628.565,561.81
3884_A,38.41834576,-82.35747325,460.256,13953727.36,1251623.102,561.818
3885_A,38.418344,-82.35749226,460.264,13953726.8,1251617.647,561.825
3886_A,38.41834223,-82.35751125,460.271,13953726.23,1251612.199,561.833
3887_A,38.41834046,-82.35753016,460.282,13953725.67,1251606.772,561.844
3888_A,38.41833874,-82.35754907,460.282,13953725.12,1251601.348,561.843
3889_A,38.41833698,-82.357568,460.288,13953724.56,1251595.917,561.85
3890_A,38.4183353,-82.35758693,460.304,13953724.03,1251590.484,561.865
3891_A,38.41833356,-82.35760584,460.299,13953723.48,1251585.06,561.861
3892_A,38.41833175,-82.35762472,460.31,13953722.89,1251579.642,561.872
3893_A,38.41833007,-82.35764364,460.292,13953722.36,1251574.214,561.854
3894_A,38.41832834,-82.35766253,460.328,13953721.81,1251568.792,561.889
3895_A,38.4183266,-82.35768143,460.318,13953721.26,1251563.37,561.879
3896_A,38.41832486,-82.3577003,460.315,13953720.7,1251557.957,561.876
3897_A,38.41832313,-82.35771916,460.312,13953720.15,1251552.547,561.873
3898_A,38.41832135,-82.35773799,460.309,13953719.59,1251547.141,561.87
3899_A,38.41831969,-82.35775688,460.311,13953719.06,1251541.725,561.872
3900_A,38.41831796,-82.35777568,460.329,13953718.51,1251536.329,561.89
3901_A,38.41831617,-82.35779444,460.321,13953717.94,1251530.946,561.882
3902_A,38.41831447,-82.35781317,460.32,13953717.4,1251525.574,561.881
3903_A,38.41831274,-82.35783182,460.317,13953716.85,1251520.221,561.878
3904_A,38.41831101,-82.35785046,460.299,13953716.3,1251514.874,561.86
3905_A,38.41830936,-82.35786896,460.307,13953715.77,1251509.565,561.868
3906_A,38.41830763,-82.35788743,460.299,13953715.22,1251504.266,561.859
3907_A,38.41830592,-82.35790585,460.319,13953714.68,1251498.981,561.88
3908_A,38.41830426,-82.35792419,460.305,13953714.15,1251493.719,561.865
3909_A,38.41830253,-82.3579425,460.299,13953713.6,1251488.466,561.86
3910_A,38.4183009,-82.35796072,460.287,13953713.08,1251483.239,561.848
3911_A,38.41829921,-82.35797887,460.296,13953712.54,1251478.03,561.857
3912_A,38.41829756,-82.35799699,460.291,13953712.02,1251472.831,561.852
3913_A,38.4182959,-82.35801506,460.289,13953711.49,1251467.646,561.849
3914_A,38.41829419,-82.35803304,460.322,13953710.94,1251462.489,561.882
3915_A,38.41829251,-82.35805101,460.308,13953710.41,1251457.331,561.868
3916_A,38.41829092,-82.35806884,460.315,13953709.9,1251452.217,561.875
3917_A,38.41828924,-82.35808671,460.322,13953709.37,1251447.09,561.883
3918_A,38.41828758,-82.35810445,460.311,13953708.84,1251442,561.871
3919_A,38.41828593,-82.35812217,460.315,13953708.31,1251436.915,561.875
3920_A,38.41828432,-82.35813977,460.309,13953707.8,1251431.866,561.869
3921_A,38.41828269,-82.35815732,460.308,13953707.28,1251426.83,561.868
3922_A,38.41828108,-82.35817485,460.316,13953706.77,1251421.801,561.876
3923_A,38.41827956,-82.35819233,460.334,13953706.29,1251416.785,561.894
3924_A,38.41827792,-82.35820973,460.334,13953705.77,1251411.793,561.894
3925_A,38.41827634,-82.35822708,460.334,13953705.26,1251406.816,561.894
3926_A,38.41827316,-82.35826159,460.322,13953704.25,1251396.913,561.882
3927_A,38.41826999,-82.35829583,460.323,13953703.24,1251387.089,561.883
3928_A,38.41826768,-82.35832141,460.341,13953702.51,1251379.75,561.901
3929_A,38.41826525,-82.35834681,460.319,13953701.73,1251372.461,561.878
3930_A,38.41826213,-82.35838056,460.325,13953700.74,1251362.779,561.884
3931_A,38.41825984,-82.35840574,460.297,13953700.01,1251355.553,561.856
3932_A,38.41825755,-82.35843081,460.287,13953699.28,1251348.36,561.846
3933_A,38.4182545,-82.35846404,460.315,13953698.31,1251338.827,561.874
3934_A,38.41825216,-82.35848879,460.294,13953697.56,1251331.724,561.853
3935_A,38.41824992,-82.35851351,460.262,13953696.85,1251324.632,561.82
3936_A,38.4182469,-82.35854624,460.262,13953695.89,1251315.241,561.821
3937_A,38.41824472,-82.35857061,460.273,13953695.2,1251308.249,561.831
3938_A,38.41824246,-82.35859484,460.262,13953694.48,1251301.298,561.821
3939_A,38.41823952,-82.35862697,460.271,13953693.55,1251292.08,561.83
3940_A,38.4182374,-82.35865095,460.259,13953692.87,1251285.2,561.817
3941_A,38.41823513,-82.35867475,460.257,13953692.15,1251278.37,561.815
3942_A,38.41823227,-82.35870636,460.26,13953691.24,1251269.303,561.818
3943_A,38.41823008,-82.35872991,460.282,13953690.54,1251262.545,561.84
3944_A,38.41822786,-82.35875347,460.258,13953689.83,1251255.785,561.816
3945_A,38.41822499,-82.35878487,460.259,13953688.92,1251246.775,561.817
3946_A,38.41822276,-82.3588084,460.21,13953688.21,1251240.022,561.768
3947_A,38.41822062,-82.35883198,460.213,13953687.53,1251233.257,561.771
3948_A,38.41821765,-82.35886348,460.221,13953686.58,1251224.22,561.779
3949_A,38.41821545,-82.35888729,460.221,13953685.88,1251217.39,561.779
3950_A,38.41821323,-82.35891124,460.227,13953685.17,1251210.518,561.785
3951_A,38.41821029,-82.35894322,460.204,13953684.24,1251201.342,561.762
3952_A,38.41820804,-82.35896735,460.208,13953683.52,1251194.417,561.765
3953_A,38.41820586,-82.35899159,460.222,13953682.83,1251187.462,561.779
3954_A,38.41820286,-82.35902401,460.22,13953681.88,1251178.161,561.777
3955_A,38.41820065,-82.35904848,460.225,13953681.17,1251171.14,561.782
