PointID,LatitudeDecimalDeg,LongitudeDecimalDeg,EllipsoidHeight,Northing,Easting,Elevation
6185_B,38.4179532,-82.36172238,459.994,13953602.39,1250403.942,561.545
6186_B,38.41795152,-82.36173993,459.993,13953601.85,1250398.907,561.544
6187_B,38.41794974,-82.3617591,459.986,13953601.28,1250393.406,561.537
6188_B,38.41794769,-82.36178165,460.02,13953600.63,1250386.936,561.571
6189_B,38.41794575,-82.36180343,459.988,13953600.02,1250380.688,561.539
6190_B,38.41794352,-82.36182672,460.033,13953599.3,1250374.003,561.584
6191_B,38.4179413,-82.36185094,460.043,13953598.6,1250367.055,561.594
6192_B,38.41793898,-82.3618758,460.069,13953597.86,1250359.922,561.62
6193_B,38.41793667,-82.36190136,460.05,13953597.13,1250352.589,561.601
6194_B,38.41793509,-82.36191881,460.073,13953596.63,1250347.583,561.624
6195_B,38.4179334,-82.36193646,460.067,13953596.08,1250342.517,561.618
6196_B,38.4179318,-82.36195455,460.05,13953595.58,1250337.327,561.6
6197_B,38.41793021,-82.36197308,459.99,13953595.08,1250332.012,561.54
6198_B,38.41792837,-82.36199202,460.044,13953594.49,1250326.576,561.594
6199_B,38.41792651,-82.36201139,460.034,13953593.89,1250321.019,561.584
6200_B,38.41792472,-82.36203123,459.99,13953593.33,1250315.328,561.54
6201_B,38.41792287,-82.36205145,459.993,13953592.74,1250309.525,561.543
6202_B,38.41792096,-82.36207217,459.964,13953592.13,1250303.581,561.514
6203_B,38.41791899,-82.36209318,459.981,13953591.5,1250297.553,561.531
6204_B,38.41791726,-82.36211184,459.971,13953590.95,1250292.197,561.521
6205_B,38.41791502,-82.36213607,459.969,13953590.24,1250285.246,561.519
6206_B,38.41791296,-82.36215789,460,13953589.58,1250278.985,561.55
6207_B,38.41791094,-82.36217983,459.984,13953588.94,1250272.69,561.533
6208_B,38.4179089,-82.36220192,459.99,13953588.29,1250266.351,561.54
6209_B,38.41790691,-82.3622241,459.98,13953587.66,1250259.989,561.53
6210_B,38.41790482,-82.36224643,459.987,13953586.99,1250253.581,561.536
6211_B,38.41790278,-82.36226888,459.958,13953586.35,1250247.139,561.508
6212_B,38.4179007,-82.36229138,459.96,13953585.68,1250240.683,561.509
6213_B,38.41789858,-82.36231404,459.951,13953585.01,1250234.183,561.5
6214_B,38.41789654,-82.36233681,459.94,13953584.36,1250227.649,561.489
6215_B,38.41789444,-82.36235987,459.913,13953583.69,1250221.034,561.462
6216_B,38.41789232,-82.36238312,459.942,13953583.02,1250214.362,561.491
6217_B,38.41789018,-82.36240649,459.952,13953582.34,1250207.659,561.501
6218_B,38.41788802,-82.36242999,459.926,13953581.65,1250200.914,561.475
6219_B,38.41788583,-82.36245357,459.939,13953580.95,1250194.15,561.488
6220_B,38.41788366,-82.36247707,459.942,13953580.27,1250187.407,561.491
6221_B,38.4178815,-82.36250034,459.968,13953579.58,1250180.729,561.517
6222_B,38.41787938,-82.36252327,459.939,13953578.9,1250174.151,561.488
6223_B,38.41787733,-82.36254576,459.92,13953578.25,1250167.697,561.469
6224_B,38.41787525,-82.36256782,459.901,13953577.59,1250161.367,561.45
6225_B,38.41787328,-82.36258941,459.9,13953576.96,1250155.174,561.449
6226_B,38.41787132,-82.36261063,459.876,13953576.34,1250149.086,561.425
6227_B,38.41786946,-82.36263143,459.884,13953575.75,1250143.117,561.433
6228_B,38.4178676,-82.36265188,459.878,13953575.16,1250137.25,561.427
6229_B,38.41786576,-82.36267192,459.903,13953574.57,1250131.5,561.452
6230_B,38.41786389,-82.36269169,459.875,13953573.98,1250125.829,561.424
6231_B,38.4178621,-82.36271104,459.896,13953573.41,1250120.276,561.444
6232_B,38.41786034,-82.3627302,459.904,13953572.85,1250114.779,561.453
6233_B,38.41785862,-82.36274924,459.893,13953572.3,1250109.316,561.441
6234_B,38.41785687,-82.36276809,459.92,13953571.74,1250103.908,561.468
6235_B,38.41785515,-82.36278681,459.909,13953571.2,1250098.536,561.457
6236_B,38.41785344,-82.36280546,459.901,13953570.65,1250093.184,561.449
6237_B,38.4178517,-82.36282396,459.923,13953570.1,1250087.876,561.471
6238_B,38.41784999,-82.36284231,459.932,13953569.55,1250082.612,561.48
6239_B,38.41784832,-82.36286061,459.923,13953569.02,1250077.361,561.471
6240_B,38.41784663,-82.36287868,459.918,13953568.48,1250072.177,561.466
6241_B,38.417845,-82.36289674,459.908,13953567.97,1250066.994,561.457
6242_B,38.41784335,-82.3629146,459.941,13953567.44,1250061.869,561.489
6243_B,38.41784172,-82.36293243,459.919,13953566.92,1250056.753,561.467
6244_B,38.41784005,-82.36295008,459.94,13953566.39,1250051.69,561.488
6245_B,38.41783835,-82.36296766,459.955,13953565.85,1250046.646,561.503
6246_B,38.41783676,-82.36298511,459.938,13953565.34,1250041.64,561.486
6247_B,38.41783513,-82.36300255,459.956,13953564.82,1250036.636,561.504
6248_B,38.41783275,-82.36302838,459.966,13953564.07,1250029.223,561.514
6249_B,38.41783042,-82.36305408,459.97,13953563.33,1250021.85,561.518
6250_B,38.41782813,-82.36307949,459.977,13953562.6,1250014.558,561.525
6251_B,38.41782574,-82.36310468,459.971,13953561.83,1250007.331,561.518
6252_B,38.41782372,-82.36312755,459.969,13953561.2,1250000.771,561.517
6253_B,38.41782201,-82.36314615,459.947,13953560.65,1249995.433,561.495
6254_B,38.41781985,-82.36316865,460.001,13953559.96,1249988.976,561.549
6255_B,38.41781817,-82.36318702,459.999,13953559.43,1249983.708,561.546
6256_B,38.41781612,-82.36320927,460.009,13953558.78,1249977.322,561.557
6257_B,38.41781443,-82.36322729,460.056,13953558.24,1249972.153,561.603
6258_B,38.41781238,-82.36324922,460,13953557.59,1249965.861,561.547
6259_B,38.41781075,-82.36326706,460.019,13953557.06,1249960.741,561.566
6260_B,38.41780873,-82.36328879,460.013,13953556.42,1249954.506,561.56
6261_B,38.41780708,-82.36330643,460.02,13953555.9,1249949.444,561.567
6262_B,38.41780511,-82.36332782,460.052,13953555.27,1249943.308,561.599
6263_B,38.41780352,-82.36334528,460.07,13953554.77,1249938.297,561.617
6264_B,38.41780157,-82.36336651,460.037,13953554.15,1249932.206,561.584
6265_B,38.41779925,-82.36339145,460.044,13953553.41,1249925.049,561.591
6266_B,38.41779714,-82.36341432,460.058,13953552.74,1249918.489,561.604
6267_B,38.41779502,-82.36343708,460.088,13953552.06,1249911.959,561.635
6268_B,38.41779292,-82.36345967,460.07,13953551.39,1249905.475,561.617
6269_B,38.41779104,-82.3634803,460.062,13953550.79,1249899.559,561.609
6270_B,38.41778882,-82.3635046,460.03,13953550.09,1249892.585,561.577
6271_B,38.41778674,-82.36352694,460.051,13953549.42,1249886.177,561.598
6272_B,38.41778468,-82.36354919,460.032,13953548.77,1249879.792,561.579
6273_B,38.41778261,-82.36357132,460.045,13953548.11,1249873.441,561.591
6274_B,38.41778058,-82.36359338,460.036,13953547.47,1249867.112,561.582
6275_B,38.41777852,-82.36361533,460.046,13953546.81,1249860.814,561.593
6276_B,38.41777649,-82.36363712,460.052,13953546.16,1249854.561,561.598
6277_B,38.41777448,-82.36365875,460.085,13953545.52,1249848.356,561.631
6278_B,38.41777247,-82.36368031,460.061,13953544.88,1249842.17,561.607
6279_B,38.41777049,-82.36370177,460.052,13953544.25,1249836.012,561.598
6280_B,38.41776849,-82.36372306,460.084,13953543.61,1249829.902,561.63
6281_B,38.41776653,-82.36374433,460.082,13953542.99,1249823.801,561.628
6282_B,38.41776494,-82.36376612,459.662,13953542.5,1249817.55,561.208
6283_B,38.41775403,-82.3638787,460.076,13953539.01,1249785.245,561.622
6284_B,38.4177523,-82.36389769,460.057,13953538.46,1249779.797,561.603
6285_B,38.41775039,-82.36391837,460.056,13953537.85,1249773.863,561.602
6286_B,38.41774853,-82.36393895,460.045,13953537.26,1249767.959,561.591
6287_B,38.41774665,-82.36395944,460.019,13953536.66,1249762.08,561.565
6288_B,38.41774478,-82.36397979,460.076,13953536.07,1249756.243,561.621
6289_B,38.41774294,-82.36400009,460.078,13953535.49,1249750.417,561.624
6290_B,38.41774109,-82.36402031,460.082,13953534.9,1249744.615,561.627
6291_B,38.41773921,-82.36404045,460.075,13953534.3,1249738.837,561.62
6292_B,38.41773731,-82.36406052,460.052,13953533.69,1249733.079,561.597
6293_B,38.41773549,-82.3640805,460.057,13953533.11,1249727.345,561.602
6294_B,38.41773368,-82.36410044,460.05,13953532.54,1249721.625,561.595
6295_B,38.41773185,-82.36412026,460.068,13953531.96,1249715.939,561.613
6296_B,38.41773003,-82.36414003,460.083,13953531.38,1249710.266,561.628
6297_B,38.41772824,-82.36415972,460.108,13953530.81,1249704.616,561.653
6298_B,38.41772642,-82.36417932,460.078,13953530.23,1249698.993,561.623
6299_B,38.41772461,-82.3641989,460.101,13953529.65,1249693.375,561.646
6300_B,38.41772287,-82.36421842,460.088,13953529.1,1249687.775,561.633
6301_B,38.41772106,-82.36423786,460.082,13953528.53,1249682.197,561.627
6302_B,38.41771932,-82.36425726,460.103,13953527.98,1249676.629,561.648
6303_B,38.41771753,-82.36427664,460.111,13953527.41,1249671.068,561.656
6304_B,38.41771577,-82.36429597,460.118,13953526.85,1249665.523,561.663
6305_B,38.417714,-82.36431515,460.092,13953526.28,1249660.021,561.637
6306_B,38.41771229,-82.36433429,460.075,13953525.74,1249654.528,561.62
6307_B,38.41771049,-82.36435338,460.114,13953525.17,1249649.051,561.658
6308_B,38.41770869,-82.36437236,460.125,13953524.59,1249643.604,561.67
6309_B,38.41770696,-82.36439139,460.124,13953524.04,1249638.146,561.669
6310_B,38.41770523,-82.36441034,460.119,13953523.49,1249632.707,561.663
6311_B,38.41770354,-82.36442926,460.124,13953522.96,1249627.281,561.669
6312_B,38.41770183,-82.36444815,460.139,13953522.42,1249621.861,561.683
6313_B,38.41770021,-82.36446548,460.094,13953521.9,1249616.889,561.638
6314_B,38.41769834,-82.36448591,460.116,13953521.31,1249611.025,561.661
6315_B,38.41769661,-82.36450477,460.066,13953520.76,1249605.615,561.611
6316_B,38.41769482,-82.36452356,460.121,13953520.19,1249600.224,561.665
6317_B,38.41769311,-82.3645424,460.094,13953519.64,1249594.819,561.638
6318_B,38.41769138,-82.36456123,460.08,13953519.09,1249589.415,561.624
6319_B,38.41768971,-82.36458005,460.064,13953518.56,1249584.017,561.608
6320_B,38.41768802,-82.3645989,460.077,13953518.03,1249578.608,561.621
6321_B,38.41768626,-82.36461772,460.102,13953517.47,1249573.206,561.645
6322_B,38.41768452,-82.36463651,460.097,13953516.91,1249567.815,561.64
6323_B,38.41768276,-82.36465535,460.1,13953516.35,1249562.411,561.644
6324_B,38.417681,-82.36467408,460.111,13953515.79,1249557.035,561.655
6325_B,38.41767937,-82.36469277,460.116,13953515.28,1249551.673,561.66
6326_B,38.41767763,-82.36471156,460.09,13953514.72,1249546.283,561.634
6327_B,38.41767589,-82.36473027,460.104,13953514.17,1249540.913,561.647
6328_B,38.41767425,-82.36474887,460.128,13953513.65,1249535.578,561.671
6329_B,38.41767249,-82.36476745,460.099,13953513.09,1249530.246,561.642
6330_B,38.41767078,-82.36478603,460.107,13953512.55,1249524.916,561.65
6331_B,38.41766909,-82.36480457,460.152,13953512.01,1249519.596,561.695
6332_B,38.4176674,-82.36482298,460.13,13953511.47,1249514.313,561.673
6333_B,38.41766573,-82.36484137,460.122,13953510.94,1249509.037,561.665
6334_B,38.41766406,-82.36485971,460.103,13953510.41,1249503.775,561.647
6335_B,38.41766237,-82.36487794,460.122,13953509.87,1249498.544,561.665
6336_B,38.41766068,-82.36489622,460.112,13953509.34,1249493.3,561.656
6337_B,38.41765895,-82.36491445,460.124,13953508.78,1249488.068,561.667
6338_B,38.41765724,-82.36493265,460.137,13953508.24,1249482.848,561.68
6339_B,38.41765559,-82.3649508,460.124,13953507.71,1249477.639,561.667
6340_B,38.41765394,-82.36496891,460.084,13953507.19,1249472.444,561.627
6341_B,38.41765231,-82.3649869,460.112,13953506.67,1249467.28,561.655
6342_B,38.41765064,-82.36500498,460.107,13953506.14,1249462.093,561.65
6343_B,38.41764896,-82.36502302,460.147,13953505.61,1249456.918,561.69
6344_B,38.41764727,-82.36504099,460.102,13953505.07,1249451.76,561.645
6345_B,38.41764562,-82.36505898,460.149,13953504.54,1249446.601,561.692
6346_B,38.417644,-82.36507688,460.133,13953504.03,1249441.463,561.676
6347_B,38.41764238,-82.36509484,460.126,13953503.51,1249436.312,561.669
6348_B,38.41764071,-82.36511271,460.144,13953502.98,1249431.183,561.687
6349_B,38.41763905,-82.36513062,460.148,13953502.46,1249426.046,561.691
6350_B,38.41763745,-82.36514842,460.166,13953501.95,1249420.938,561.709
6351_B,38.41763579,-82.36516619,460.151,13953501.42,1249415.839,561.694
6352_B,38.41763419,-82.36518395,460.125,13953500.91,1249410.744,561.668
6353_B,38.41763258,-82.36520168,460.143,13953500.4,1249405.657,561.685
6354_B,38.41763094,-82.36521938,460.154,13953499.88,1249400.578,561.697
6355_B,38.41762927,-82.36523701,460.171,13953499.35,1249395.52,561.714
6356_B,38.41762764,-82.36525469,460.159,13953498.83,1249390.446,561.702
6357_B,38.41762601,-82.3652724,460.167,13953498.31,1249385.366,561.709
6358_B,38.4176244,-82.36529008,460.148,13953497.8,1249380.292,561.691
6359_B,38.41762281,-82.36530777,460.134,13953497.29,1249375.218,561.676
6360_B,38.41762122,-82.36532547,460.128,13953496.79,1249370.14,561.67
6361_B,38.41761959,-82.36534319,460.162,13953496.27,1249365.055,561.704
6362_B,38.41761796,-82.36536086,460.158,13953495.75,1249359.984,561.7
6363_B,38.4176163,-82.36537855,460.16,13953495.22,1249354.909,561.702
6364_B,38.41761464,-82.36539622,460.152,13953494.69,1249349.84,561.695
6365_B,38.41761303,-82.36541389,460.143,13953494.18,1249344.77,561.685
6366_B,38.41761139,-82.36543149,460.14,13953493.66,1249339.718,561.682
6367_B,38.41760977,-82.36544915,460.146,13953493.14,1249334.653,561.688
6368_B,38.41760811,-82.36546682,460.125,13953492.62,1249329.581,561.666
6369_B,38.41760645,-82.36548448,460.142,13953492.09,1249324.514,561.684
6370_B,38.41760487,-82.36550218,460.127,13953491.59,1249319.435,561.669
6371_B,38.41760327,-82.36551994,460.094,13953491.08,1249314.34,561.636
6372_B,38.41760158,-82.36553771,460.116,13953490.54,1249309.243,561.658
6373_B,38.41759992,-82.36555557,460.13,13953490.01,1249304.118,561.671
6374_B,38.41759829,-82.3655734,460.11,13953489.49,1249299.001,561.652
6375_B,38.41759663,-82.36559125,460.096,13953488.96,1249293.879,561.638
6376_B,38.41759497,-82.36560911,460.126,13953488.44,1249288.755,561.668
6377_B,38.41759333,-82.36562712,460.095,13953487.92,1249283.589,561.636
6378_B,38.41759168,-82.3656452,460.087,13953487.39,1249278.4,561.628
6379_B,38.41758999,-82.36566327,460.067,13953486.85,1249273.216,561.609
6380_B,38.4175883,-82.36568137,460.074,13953486.31,1249268.021,561.616
6381_B,38.41758659,-82.36569949,460.082,13953485.77,1249262.823,561.623
6382_B,38.41758496,-82.36571765,460.082,13953485.25,1249257.613,561.624
6383_B,38.41758329,-82.36573585,460.057,13953484.72,1249252.39,561.599
6384_B,38.41758166,-82.36575399,460.062,13953484.21,1249247.187,561.603
6385_B,38.41758002,-82.36577217,460.041,13953483.68,1249241.971,561.583
6386_B,38.41757833,-82.3657904,460.058,13953483.15,1249236.74,561.599
6387_B,38.41757668,-82.36580868,460.012,13953482.63,1249231.494,561.553
6388_B,38.41757493,-82.36582695,460.037,13953482.07,1249226.252,561.578
6389_B,38.41757329,-82.3658452,460.042,13953481.55,1249221.017,561.583
6390_B,38.41757168,-82.36586346,460.037,13953481.04,1249215.777,561.578
6391_B,38.41756997,-82.36588162,460.029,13953480.49,1249210.567,561.57
6392_B,38.41756828,-82.36589979,460.065,13953479.95,1249205.352,561.605
6393_B,38.41756663,-82.36591791,460.044,13953479.43,1249200.154,561.585
6394_B,38.417565,-82.36593603,460.016,13953478.91,1249194.957,561.557
6395_B,38.4175633,-82.3659541,460.015,13953478.37,1249189.77,561.556
6396_B,38.41756166,-82.36597209,460.043,13953477.85,1249184.608,561.584
6397_B,38.41755997,-82.36599012,460.039,13953477.31,1249179.436,561.58
6398_B,38.41755833,-82.36600802,460.055,13953476.79,1249174.299,561.596
6399_B,38.41755673,-82.36602596,460.05,13953476.28,1249169.152,561.591
6400_B,38.41755503,-82.36604383,460.014,13953475.74,1249164.024,561.554
6401_B,38.41755343,-82.36606162,460.072,13953475.23,1249158.921,561.613
6402_B,38.41755175,-82.36607941,460.087,13953474.7,1249153.816,561.627
6403_B,38.41755017,-82.36609715,460.064,13953474.2,1249148.727,561.604
6404_B,38.41754854,-82.36611499,460.044,13953473.68,1249143.609,561.585
6405_B,38.41754688,-82.36613265,460.09,13953473.15,1249138.541,561.63
6406_B,38.41754524,-82.36615034,460.086,13953472.63,1249133.465,561.627
6407_B,38.41754362,-82.366168,460.094,13953472.11,1249128.398,561.634
6408_B,38.417542,-82.36618553,460.118,13953471.6,1249123.368,561.658
6409_B,38.41754035,-82.36620307,460.082,13953471.07,1249118.336,561.622
6410_B,38.41753878,-82.36622048,460.128,13953470.57,1249113.34,561.668
6411_B,38.41753716,-82.36623791,460.088,13953470.06,1249108.34,561.628
6412_B,38.4175351,-82.36626093,460.101,13953469.41,1249101.735,561.641
6413_B,38.41753298,-82.36628375,460.167,13953468.73,1249095.185,561.707
6414_B,38.41753088,-82.36630647,460.142,13953468.06,1249088.667,561.682
6415_B,38.41752873,-82.36632902,460.165,13953467.38,1249082.197,561.704
6416_B,38.41752662,-82.36635152,460.196,13953466.7,1249075.741,561.736
6417_B,38.41752452,-82.36637398,460.159,13953466.04,1249069.298,561.699
6418_B,38.41752253,-82.36639647,460.134,13953465.41,1249062.844,561.674
6419_B,38.41752043,-82.36641898,460.191,13953464.74,1249056.385,561.73
6420_B,38.41751834,-82.36644132,460.215,13953464.07,1249049.976,561.755
6421_B,38.41751625,-82.3664636,460.201,13953463.41,1249043.584,561.74
6422_B,38.41751423,-82.36648591,460.187,13953462.76,1249037.182,561.726
6423_B,38.41751212,-82.36650808,460.267,13953462.09,1249030.819,561.807
6424_B,38.41751004,-82.36653029,460.259,13953461.43,1249024.448,561.798
6425_B,38.41750801,-82.36655249,460.229,13953460.78,1249018.078,561.768
6426_B,38.41750592,-82.36657459,460.264,13953460.12,1249011.736,561.803
6427_B,38.4175039,-82.36659677,460.256,13953459.47,1249005.371,561.795
6428_B,38.41750227,-82.36661486,460.239,13953458.96,1249000.182,561.778
6429_B,38.41750034,-82.36663567,460.237,13953458.34,1248994.212,561.776
6430_B,38.41749837,-82.36665788,460.234,13953457.72,1248987.839,561.773
6431_B,38.4174964,-82.36668003,460.226,13953457.1,1248981.484,561.765
6432_B,38.4174947,-82.36669807,460.254,13953456.56,1248976.306,561.794
6433_B,38.41749278,-82.3667188,460.239,13953455.94,1248970.36,561.778
6434_B,38.41749073,-82.36674084,460.259,13953455.29,1248964.037,561.797
6435_B,38.41748878,-82.3667628,460.266,13953454.67,1248957.737,561.805
6436_B,38.41748716,-82.3667806,460.279,13953454.16,1248952.628,561.818
6437_B,38.41748526,-82.36680104,460.291,13953453.55,1248946.764,561.83
6438_B,38.41748323,-82.36682261,460.309,13953452.91,1248940.575,561.847
6439_B,38.41748121,-82.36684419,460.346,13953452.26,1248934.383,561.884
6440_B,38.41747957,-82.36686167,460.353,13953451.74,1248929.368,561.891
6441_B,38.4174777,-82.36688171,460.29,13953451.14,1248923.616,561.829
6442_B,38.41747576,-82.36690307,460.347,13953450.53,1248917.487,561.885
6443_B,38.41747382,-82.36692434,460.33,13953449.91,1248911.385,561.869
6444_B,38.4174719,-82.36694547,460.323,13953449.3,1248905.322,561.861
6445_B,38.41746995,-82.36696639,460.359,13953448.68,1248899.32,561.897
6446_B,38.41746804,-82.36698716,460.375,13953448.07,1248893.361,561.913
6447_B,38.41746613,-82.36700771,460.398,13953447.47,1248887.466,561.936
6448_B,38.4174642,-82.3670281,460.417,13953446.85,1248881.613,561.955
6449_B,38.4174626,-82.36704591,460.416,13953446.35,1248876.505,561.954
6450_B,38.41746098,-82.36706365,460.428,13953445.83,1248871.414,561.966
6451_B,38.41745914,-82.36708384,460.449,13953445.25,1248865.621,561.987
6452_B,38.41745732,-82.36710407,460.412,13953444.67,1248859.818,561.95
6453_B,38.41745575,-82.36712177,460.396,13953444.17,1248854.738,561.934
6454_B,38.41745413,-82.36713944,460.421,13953443.66,1248849.669,561.959
6455_B,38.41745222,-82.36715971,460.432,13953443.05,1248843.854,561.97
6456_B,38.41745042,-82.36718006,460.433,13953442.48,1248838.015,561.971
6457_B,38.41744883,-82.36719792,460.44,13953441.98,1248832.889,561.978
6458_B,38.41744717,-82.36721573,460.443,13953441.45,1248827.781,561.981
6459_B,38.41744531,-82.36723603,460.418,13953440.86,1248821.955,561.956
6460_B,38.41744338,-82.36725639,460.424,13953440.24,1248816.113,561.962
6461_B,38.41744173,-82.36727429,460.407,13953439.72,1248810.977,561.945
6462_B,38.41744009,-82.36729219,460.415,13953439.2,1248805.842,561.952
6463_B,38.41743822,-82.36731261,460.441,13953438.6,1248799.983,561.979
6464_B,38.41743633,-82.36733305,460.445,13953438,1248794.118,561.982
6465_B,38.41743462,-82.36735223,460.472,13953437.46,1248788.615,562.01
6466_B,38.41743263,-82.36737399,460.482,13953436.83,1248782.372,562.019
6467_B,38.41743074,-82.36739427,460.453,13953436.22,1248776.553,561.991
6468_B,38.4174289,-82.36741445,460.455,13953435.64,1248770.763,561.992
6469_B,38.41742698,-82.36743456,460.512,13953435.03,1248764.992,562.049
6470_B,38.41742527,-82.36745322,460.51,13953434.49,1248759.637,562.047
6471_B,38.41742335,-82.36747428,460.511,13953433.88,1248753.595,562.048
6472_B,38.41742159,-82.36749396,460.545,13953433.32,1248747.95,562.082
6473_B,38.41741975,-82.3675137,460.553,13953432.73,1248742.286,562.09
6474_B,38.41741798,-82.36753325,460.581,13953432.17,1248736.676,562.118
6475_B,38.41741629,-82.36755147,460.561,13953431.63,1248731.447,562.098
6476_B,38.4174144,-82.36757218,460.592,13953431.03,1248725.507,562.129
6477_B,38.41741263,-82.36759147,460.582,13953430.47,1248719.972,562.119
6478_B,38.41741084,-82.36761075,460.599,13953429.9,1248714.438,562.136
6479_B,38.41740908,-82.36762994,460.605,13953429.34,1248708.932,562.142
6480_B,38.4174073,-82.36764899,460.626,13953428.77,1248703.468,562.163
6481_B,38.4174056,-82.36766742,460.594,13953428.23,1248698.179,562.13
6482_B,38.41740387,-82.36768568,460.65,13953427.68,1248692.94,562.186
6483_B,38.41740208,-82.36770504,460.636,13953427.11,1248687.383,562.172
6484_B,38.41740022,-82.36772528,460.68,13953426.52,1248681.578,562.217
6485_B,38.4173983,-82.36774602,460.673,13953425.91,1248675.627,562.21
6486_B,38.41739642,-82.36776678,460.705,13953425.31,1248669.671,562.241
6487_B,38.4173945,-82.36778742,460.66,13953424.7,1248663.747,562.196
6488_B,38.41739257,-82.36780792,460.66,13953424.09,1248657.865,562.197
6489_B,38.41739075,-82.36782835,460.694,13953423.51,1248652.003,562.23
6490_B,38.41738888,-82.36784867,460.672,13953422.92,1248646.174,562.208
6491_B,38.41738703,-82.36786879,460.713,13953422.33,1248640.4,562.249
6492_B,38.41738517,-82.36788901,460.71,13953421.74,1248634.598,562.247
6493_B,38.41738328,-82.36791,460.691,13953421.14,1248628.576,562.227
6494_B,38.41738121,-82.36793183,460.735,13953420.48,1248622.313,562.271
6495_B,38.41737915,-82.36795448,460.684,13953419.82,1248615.813,562.22
6496_B,38.41737702,-82.36797791,460.687,13953419.15,1248609.091,562.223
6497_B,38.41737479,-82.36800214,460.683,13953418.44,1248602.14,562.219
6498_B,38.41737247,-82.36802705,460.702,13953417.7,1248594.991,562.238
6499_B,38.4173701,-82.36805279,460.687,13953416.95,1248587.608,562.223
6500_B,38.41736849,-82.36807021,460.7,13953416.43,1248582.609,562.236
6501_B,38.41736683,-82.36808779,460.719,13953415.9,1248577.564,562.255
6502_B,38.41736517,-82.36810549,460.724,13953415.38,1248572.485,562.259
6503_B,38.41736354,-82.3681233,460.722,13953414.86,1248567.374,562.258
6504_B,38.41736189,-82.36814118,460.715,13953414.33,1248562.244,562.251
6505_B,38.41736026,-82.36815902,460.719,13953413.82,1248557.127,562.255
6506_B,38.41735857,-82.36817673,460.762,13953413.28,1248552.045,562.297
6507_B,38.41735696,-82.3681944,460.745,13953412.77,1248546.974,562.281
6508_B,38.41735534,-82.36821201,460.769,13953412.25,1248541.923,562.305
6509_B,38.41735372,-82.36822962,460.772,13953411.74,1248536.87,562.307
6510_B,38.41735207,-82.36824707,460.778,13953411.21,1248531.862,562.313
6511_B,38.41735053,-82.3682645,460.754,13953410.72,1248526.861,562.29
6512_B,38.41734898,-82.36828186,460.763,13953410.23,1248521.881,562.299
6513_B,38.41734734,-82.36829921,460.746,13953409.71,1248516.903,562.282
6514_B,38.41734571,-82.36831656,460.798,13953409.19,1248511.925,562.333
6515_B,38.41734333,-82.36834239,460.799,13953408.43,1248504.512,562.335
6516_B,38.41734099,-82.36836815,460.788,13953407.69,1248497.123,562.323
6517_B,38.41733923,-82.36838734,460.818,13953407.13,1248491.617,562.353
6518_B,38.41733706,-82.36841068,460.788,13953406.44,1248484.918,562.323
6519_B,38.41733531,-82.36842974,460.811,13953405.88,1248479.451,562.346
6520_B,38.4173332,-82.36845297,460.776,13953405.22,1248472.786,562.311
6521_B,38.41733146,-82.36847178,460.827,13953404.66,1248467.387,562.362
6522_B,38.41732929,-82.36849472,460.852,13953403.97,1248460.806,562.387
6523_B,38.41732751,-82.36851337,460.857,13953403.4,1248455.455,562.391
6524_B,38.41732537,-82.36853603,460.875,13953402.72,1248448.952,562.409
6525_B,38.41732345,-82.36855658,460.887,13953402.11,1248443.057,562.421
6526_B,38.41732162,-82.36857699,460.922,13953401.52,1248437.198,562.456
6527_B,38.41731989,-82.3685953,460.978,13953400.97,1248431.947,562.512
6528_B,38.41731787,-82.36861756,460.942,13953400.33,1248425.559,562.477
6529_B,38.41731618,-82.36863578,460.944,13953399.8,1248420.33,562.478
6530_B,38.41731414,-82.36865798,460.969,13953399.15,1248413.962,562.503
6531_B,38.41731244,-82.36867605,461.015,13953398.61,1248408.776,562.55
6532_B,38.41731041,-82.36869807,460.962,13953397.96,1248402.46,562.497
6533_B,38.41730874,-82.36871601,460.996,13953397.43,1248397.312,562.53
6534_B,38.41730675,-82.36873772,461.043,13953396.79,1248391.082,562.577
6535_B,38.41730497,-82.36875743,461.025,13953396.23,1248385.426,562.559
6536_B,38.4173032,-82.36877698,461.073,13953395.67,1248379.816,562.607
6537_B,38.41730157,-82.36879448,461.084,13953395.15,1248374.795,562.618
6538_B,38.41729959,-82.36881573,461.104,13953394.52,1248368.698,562.638
6539_B,38.41729781,-82.36883494,461.121,13953393.95,1248363.188,562.655
6540_B,38.417296,-82.36885411,461.159,13953393.38,1248357.685,562.693
6541_B,38.41729419,-82.36887321,461.155,13953392.8,1248352.206,562.689
6542_B,38.41729249,-82.36889227,461.057,13953392.26,1248346.739,562.591
6543_B,38.4172907,-82.36891119,461.181,13953391.69,1248341.308,562.715
6544_B,38.41728895,-82.36893005,461.22,13953391.13,1248335.898,562.754
6545_B,38.41728722,-82.36894889,461.201,13953390.58,1248330.491,562.735
6546_B,38.41728543,-82.36896777,461.206,13953390.01,1248325.075,562.74
6547_B,38.4172837,-82.36898669,461.262,13953389.46,1248319.645,562.795
6548_B,38.41728195,-82.36900576,461.272,13953388.91,1248314.175,562.806
6549_B,38.4172802,-82.36902477,461.287,13953388.35,1248308.721,562.821
6550_B,38.41727848,-82.36904392,461.277,13953387.8,1248303.226,562.811
6551_B,38.4172767,-82.36906318,461.306,13953387.24,1248297.698,562.839
