Htn2PP19May09,Y:\Documents\Engineering\Data\LOR\CSX_OhioRsub\Htn2PP19May09,
UTM,17 North,(WGS 84),GEOID03 (Conus)
coord units ft, elevation units ft, distance units ft
PointID,FeatureCode,LatitudeDecimalDeg,LongitudeDecimalDeg,EllipsoidHeight,Northing,Easting,Elevation,AntennaHeight,StartTime,covXX,covYY,covZZ,HorizontalPrecision,VerticalPrecision,RMS,MaxPDOP,MaxHDOP,MaxVDOP,NbrGPSpos,MinSatellites
147_C,LR,+38.429439965,-82.375483556,441.411,13957845.579,1246523.731,550.231,7.461,09:43:28 19 May 2009,,,,0.025,0.041,0.003,,,,1,15
148_C,LR,+38.429454700,-82.375443343,441.410,13957850.771,1246535.327,550.229,7.461,09:43:29 19 May 2009,,,,0.025,0.041,0.003,,,,1,15
149_C,LR,+38.429469246,-82.375403526,441.435,13957855.897,1246546.809,550.254,7.461,09:43:30 19 May 2009,,,,0.028,0.047,0.004,,,,1,15
150_C,LR,+38.429483601,-82.375363893,441.466,13957860.954,1246558.237,550.285,7.461,09:43:30 19 May 2009,,,,0.028,0.047,0.004,,,,1,15
151_C,LR,+38.429497970,-82.375324518,441.384,13957866.017,1246569.591,550.204,7.461,09:43:31 19 May 2009,,,,0.025,0.043,0.003,,,,1,14
152_C,LR,+38.429512631,-82.375284428,441.422,13957871.183,1246581.152,550.242,7.461,09:43:31 19 May 2009,,,,0.025,0.043,0.003,,,,1,14
153_C,LR,+38.429527343,-82.375243849,441.423,13957876.366,1246592.853,550.242,7.461,09:43:32 19 May 2009,,,,0.031,0.052,0.004,,,,1,13
154_C,LR,+38.429542165,-82.375203097,441.365,13957881.588,1246604.603,550.184,7.461,09:43:33 19 May 2009,,,,0.028,0.047,0.003,,,,1,13
155_C,LR,+38.429556988,-82.375161940,441.444,13957886.808,1246616.470,550.264,7.461,09:43:33 19 May 2009,,,,0.028,0.047,0.003,,,,1,13
156_C,LR,+38.429571991,-82.375120656,441.435,13957892.094,1246628.375,550.255,7.461,09:43:34 19 May 2009,,,,0.030,0.051,0.004,,,,1,13
157_C,LR,+38.429587203,-82.375079654,441.280,13957897.457,1246640.200,550.100,7.461,09:43:34 19 May 2009,,,,0.030,0.051,0.004,,,,1,13
158_C,LR,+38.429602587,-82.375038155,441.293,13957902.881,1246652.168,550.113,7.461,09:43:35 19 May 2009,,,,0.029,0.045,0.003,,,,1,12
159_C,LR,+38.429617698,-82.374996428,441.337,13957908.204,1246664.200,550.156,7.461,09:43:36 19 May 2009,,,,0.028,0.044,0.003,,,,1,13
160_C,LR,+38.429632949,-82.374954798,441.313,13957913.578,1246676.204,550.132,7.461,09:43:36 19 May 2009,,,,0.028,0.044,0.003,,,,1,13
161_C,LR,+38.429648021,-82.374913401,441.356,13957918.888,1246688.141,550.176,7.461,09:43:37 19 May 2009,,,,0.032,0.050,0.003,,,,1,12
162_C,LR,+38.429663050,-82.374871856,441.395,13957924.183,1246700.121,550.215,7.461,09:43:37 19 May 2009,,,,0.032,0.050,0.003,,,,1,12
163_C,LR,+38.429678373,-82.374829989,441.299,13957929.582,1246712.194,550.119,7.461,09:43:38 19 May 2009,,,,0.028,0.043,0.003,,,,1,12
164_C,LR,+38.429693652,-82.374788140,441.356,13957934.966,1246724.261,550.177,7.461,09:43:39 19 May 2009,,,,0.029,0.044,0.003,,,,1,12
165_C,LR,+38.429708909,-82.374746117,441.370,13957940.341,1246736.379,550.191,7.461,09:43:39 19 May 2009,,,,0.029,0.044,0.003,,,,1,12
166_C,LR,+38.429724376,-82.374703900,441.335,13957945.792,1246748.553,550.156,7.461,09:43:40 19 May 2009,,,,0.034,0.055,0.004,,,,1,12
167_C,LR,+38.429739720,-82.374661602,441.393,13957951.197,1246760.749,550.213,7.461,09:43:40 19 May 2009,,,,0.034,0.055,0.004,,,,1,12
168_C,LR,+38.429755015,-82.374619313,441.441,13957956.585,1246772.943,550.262,7.461,09:43:41 19 May 2009,,,,0.031,0.051,0.004,,,,1,12
169_C,LR,+38.429770420,-82.374577200,441.454,13957962.014,1246785.087,550.275,7.461,09:43:42 19 May 2009,,,,0.028,0.046,0.003,,,,1,13
170_C,LR,+38.429785847,-82.374534717,441.451,13957967.449,1246797.337,550.272,7.461,09:43:42 19 May 2009,,,,0.028,0.046,0.003,,,,1,13
171_C,LR,+38.429801407,-82.374492036,441.229,13957972.931,1246809.644,550.051,7.461,09:43:43 19 May 2009,,,,0.034,0.055,0.004,,,,1,13
172_C,LR,+38.429816641,-82.374449955,441.363,13957978.298,1246821.778,550.184,7.461,09:43:43 19 May 2009,,,,0.034,0.055,0.004,,,,1,13
173_C,LR,+38.429831916,-82.374408465,441.499,13957983.682,1246833.743,550.321,7.461,09:43:44 19 May 2009,,,,0.035,0.052,0.004,,,,1,12
174_C,LR,+38.429847012,-82.374366565,441.514,13957988.999,1246845.824,550.335,7.461,09:43:44 19 May 2009,,,,0.035,0.052,0.004,,,,1,12
175_C,LR,+38.429862431,-82.374324433,441.548,13957994.432,1246857.973,550.370,7.461,09:43:45 19 May 2009,,,,0.042,0.051,0.005,,,,1,13
176_C,LR,+38.429877768,-82.374282628,441.597,13957999.837,1246870.029,550.418,7.461,09:43:46 19 May 2009,,,,0.047,0.045,0.004,,,,1,11
177_C,LR,+38.429892733,-82.374241278,441.647,13958005.109,1246881.952,550.469,7.461,09:43:46 19 May 2009,,,,0.047,0.045,0.004,,,,1,11
178_C,LR,+38.429907673,-82.374200195,441.659,13958010.373,1246893.798,550.481,7.461,09:43:47 19 May 2009,,,,0.043,0.041,0.003,,,,1,11
179_C,LR,+38.429922483,-82.374159470,441.721,13958015.591,1246905.541,550.543,7.461,09:43:47 19 May 2009,,,,0.043,0.041,0.003,,,,1,11
180_C,LR,+38.429937348,-82.374118775,441.778,13958020.829,1246917.276,550.601,7.461,09:43:48 19 May 2009,,,,0.045,0.046,0.004,,,,1,12
181_C,LR,+38.429952212,-82.374078180,441.735,13958026.067,1246928.982,550.557,7.461,09:43:49 19 May 2009,,,,0.033,0.054,0.004,,,,1,13
182_C,LR,+38.429967055,-82.374037753,441.800,13958031.298,1246940.640,550.622,7.461,09:43:49 19 May 2009,,,,0.033,0.054,0.004,,,,1,13
183_C,LR,+38.429981543,-82.373997768,441.801,13958036.402,1246952.169,550.623,7.461,09:43:50 19 May 2009,,,,0.033,0.053,0.004,,,,1,13
184_C,LR,+38.429996112,-82.373957876,441.856,13958041.536,1246963.673,550.678,7.461,09:43:50 19 May 2009,,,,0.033,0.053,0.004,,,,1,13
185_C,LR,+38.430010436,-82.373918220,441.923,13958046.581,1246975.107,550.746,7.461,09:43:51 19 May 2009,,,,0.032,0.051,0.004,,,,1,13
186_C,LR,+38.430024886,-82.373878737,441.922,13958051.674,1246986.492,550.745,7.461,09:43:51 19 May 2009,,,,0.032,0.051,0.004,,,,1,13
187_C,LR,+38.430039343,-82.373839228,441.977,13958056.768,1246997.885,550.800,7.461,09:43:52 19 May 2009,,,,0.028,0.045,0.003,,,,1,13
188_C,LR,+38.430053830,-82.373799397,442.059,13958061.872,1247009.371,550.882,7.461,09:43:53 19 May 2009,,,,0.028,0.045,0.003,,,,1,13
189_C,LR,+38.430068438,-82.373759248,442.084,13958067.019,1247020.948,550.907,7.461,09:43:53 19 May 2009,,,,0.028,0.045,0.003,,,,1,13
190_C,LR,+38.430083111,-82.373719246,442.174,13958072.190,1247032.483,550.997,7.461,09:43:54 19 May 2009,,,,0.025,0.040,0.003,,,,1,13
191_C,LR,+38.430097780,-82.373679406,442.175,13958077.361,1247043.972,550.999,7.461,09:43:54 19 May 2009,,,,0.025,0.040,0.003,,,,1,13
192_C,LR,+38.430112327,-82.373639496,442.217,13958082.487,1247055.480,551.041,7.461,09:43:55 19 May 2009,,,,0.035,0.057,0.004,,,,1,14
193_C,LR,+38.430126859,-82.373599805,442.218,13958087.608,1247066.925,551.042,7.461,09:43:56 19 May 2009,,,,0.032,0.051,0.004,,,,1,13
194_C,LR,+38.430141383,-82.373559976,442.271,13958092.725,1247078.410,551.095,7.461,09:43:56 19 May 2009,,,,0.032,0.051,0.004,,,,1,13
195_C,LR,+38.430156108,-82.373519545,442.354,13958097.914,1247090.069,551.178,7.461,09:43:57 19 May 2009,,,,0.035,0.056,0.004,,,,1,13
196_C,LR,+38.430171247,-82.373478125,442.378,13958103.249,1247102.013,551.202,7.461,09:43:57 19 May 2009,,,,0.035,0.056,0.004,,,,1,13
197_C,LR,+38.430186745,-82.373435729,442.401,13958108.710,1247114.238,551.225,7.461,09:43:58 19 May 2009,,,,0.032,0.051,0.004,,,,1,13
198_C,LR,+38.430202608,-82.373392112,442.415,13958114.299,1247126.815,551.239,7.461,09:43:59 19 May 2009,,,,0.032,0.051,0.004,,,,1,13
199_C,LR,+38.430218792,-82.373347658,442.495,13958120.001,1247139.633,551.319,7.461,09:43:59 19 May 2009,,,,0.032,0.051,0.004,,,,1,13
200_C,LR,+38.430235160,-82.373302444,442.496,13958125.767,1247152.670,551.320,7.461,09:44:00 19 May 2009,,,,0.026,0.044,0.003,,,,1,15
201_C,LR,+38.430251625,-82.373257021,442.535,13958131.568,1247165.768,551.360,7.461,09:44:00 19 May 2009,,,,0.026,0.044,0.003,,,,1,15
202_C,LR,+38.430268329,-82.373211303,442.575,13958137.454,1247178.951,551.400,7.461,09:44:01 19 May 2009,,,,0.027,0.045,0.004,,,,1,15
203_C,LR,+38.430284987,-82.373165196,442.578,13958143.322,1247192.245,551.403,7.461,09:44:02 19 May 2009,,,,0.027,0.045,0.004,,,,1,15
204_C,LR,+38.430301976,-82.373118725,442.706,13958149.309,1247205.645,551.531,7.461,09:44:02 19 May 2009,,,,0.027,0.045,0.004,,,,1,15
205_C,LR,+38.430318933,-82.373072058,442.706,13958155.283,1247219.102,551.530,7.461,09:44:03 19 May 2009,,,,0.030,0.050,0.004,,,,1,15
206_C,LR,+38.430335921,-82.373025333,442.788,13958161.269,1247232.575,551.613,7.461,09:44:03 19 May 2009,,,,0.030,0.050,0.004,,,,1,15
207_C,LR,+38.430352978,-82.372978340,442.805,13958167.278,1247246.125,551.630,7.461,09:44:04 19 May 2009,,,,0.032,0.050,0.004,,,,1,13
208_C,LR,+38.430370111,-82.372931281,442.843,13958173.315,1247259.695,551.669,7.461,09:44:05 19 May 2009,,,,0.026,0.040,0.003,,,,1,13
209_C,LR,+38.430387257,-82.372884357,442.909,13958179.357,1247273.225,551.734,7.461,09:44:05 19 May 2009,,,,0.026,0.040,0.003,,,,1,13
210_C,LR,+38.430404261,-82.372837336,442.896,13958185.347,1247286.783,551.722,7.461,09:44:06 19 May 2009,,,,0.025,0.041,0.003,,,,1,14
211_C,LR,+38.430421506,-82.372790126,442.923,13958191.424,1247300.397,551.749,7.461,09:44:06 19 May 2009,,,,0.025,0.041,0.003,,,,1,14
212_C,LR,+38.430438744,-82.372742804,443.056,13958197.498,1247314.042,551.881,7.461,09:44:07 19 May 2009,,,,0.033,0.045,0.004,,,,1,15
213_C,LR,+38.430455758,-82.372696000,443.037,13958203.492,1247327.538,551.863,7.461,09:44:08 19 May 2009,,,,0.028,0.047,0.003,,,,1,14
214_C,LR,+38.430472447,-82.372649954,443.107,13958209.372,1247340.814,551.933,7.461,09:44:08 19 May 2009,,,,0.028,0.047,0.003,,,,1,14
215_C,LR,+38.430488853,-82.372604969,443.109,13958215.153,1247353.786,551.936,7.461,09:44:09 19 May 2009,,,,0.025,0.042,0.003,,,,1,14
216_C,LR,+38.430504729,-82.372561165,443.183,13958220.746,1247366.417,552.010,7.461,09:44:09 19 May 2009,,,,0.025,0.042,0.003,,,,1,14
217_C,LR,+38.430520180,-82.372518458,443.223,13958226.189,1247378.731,552.050,7.461,09:44:10 19 May 2009,,,,0.031,0.051,0.004,,,,1,14
218_C,LR,+38.430535259,-82.372477204,443.296,13958231.503,1247390.626,552.122,7.461,09:44:11 19 May 2009,,,,0.025,0.042,0.003,,,,1,14
219_C,LR,+38.430549361,-82.372438354,443.391,13958236.471,1247401.829,552.218,7.461,09:44:11 19 May 2009,,,,0.025,0.042,0.003,,,,1,14
220_C,LR,+38.430562493,-82.372402250,443.454,13958241.098,1247412.239,552.280,7.461,09:44:12 19 May 2009,,,,0.025,0.041,0.003,,,,1,14
221_C,LR,+38.430574495,-82.372369167,443.532,13958245.326,1247421.778,552.359,7.461,09:44:12 19 May 2009,,,,0.025,0.041,0.003,,,,1,14
222_C,LR,+38.430588825,-82.372329889,443.612,13958250.376,1247433.104,552.439,7.461,09:44:13 19 May 2009,,,,0.028,0.046,0.003,,,,1,14
223_C,LR,+38.430601705,-82.372294285,443.694,13958254.914,1247443.370,552.521,7.461,09:44:14 19 May 2009,,,,0.027,0.045,0.003,,,,1,14
224_C,LR,+38.430613669,-82.372261159,443.769,13958259.128,1247452.921,552.597,7.461,09:44:15 19 May 2009,,,,0.028,0.046,0.003,,,,1,14
225_C,LR,+38.430627924,-82.372221530,443.869,13958264.149,1247464.348,552.696,7.461,09:44:16 19 May 2009,,,,0.025,0.041,0.003,,,,1,14
226_C,LR,+38.430639876,-82.372188580,443.925,13958268.360,1247473.848,552.753,7.461,09:44:16 19 May 2009,,,,0.025,0.041,0.003,,,,1,14
227_C,LR,+38.430652278,-82.372154599,443.954,13958272.730,1247483.647,552.781,7.461,09:44:17 19 May 2009,,,,0.031,0.050,0.004,,,,1,14
228_C,LR,+38.430665405,-82.372118600,443.966,13958277.355,1247494.027,552.794,7.461,09:44:18 19 May 2009,,,,0.030,0.049,0.004,,,,1,14
229_C,LR,+38.430679562,-82.372079891,444.062,13958282.344,1247505.189,552.889,7.461,09:44:19 19 May 2009,,,,0.031,0.051,0.004,,,,1,14
230_C,LR,+38.430694727,-82.372038021,444.133,13958287.687,1247517.262,552.961,7.461,09:44:20 19 May 2009,,,,0.030,0.049,0.004,,,,1,14
231_C,LR,+38.430706650,-82.372005083,444.147,13958291.888,1247526.759,552.974,7.461,09:44:20 19 May 2009,,,,0.030,0.049,0.004,,,,1,14
232_C,LR,+38.430719044,-82.371970730,444.233,13958296.253,1247536.664,553.060,7.461,09:44:21 19 May 2009,,,,0.029,0.048,0.004,,,,1,15
233_C,LR,+38.430731862,-82.371935342,444.233,13958300.769,1247546.868,553.061,7.461,09:44:21 19 May 2009,,,,0.029,0.048,0.004,,,,1,15
234_C,LR,+38.430744966,-82.371898987,444.324,13958305.385,1247557.350,553.152,7.461,09:44:22 19 May 2009,,,,0.026,0.044,0.004,,,,1,15
235_C,LR,+38.430758222,-82.371862177,444.372,13958310.054,1247567.963,553.200,7.461,09:44:23 19 May 2009,,,,0.024,0.040,0.003,,,,1,15
236_C,LR,+38.430771626,-82.371825202,444.477,13958314.776,1247578.624,553.305,7.461,09:44:23 19 May 2009,,,,0.024,0.040,0.003,,,,1,15
237_C,LR,+38.430785046,-82.371787832,444.513,13958319.503,1247589.399,553.341,7.461,09:44:24 19 May 2009,,,,0.026,0.044,0.003,,,,1,15
238_C,LR,+38.430798812,-82.371749713,444.559,13958324.352,1247600.390,553.388,7.461,09:44:24 19 May 2009,,,,0.026,0.044,0.003,,,,1,15
239_C,LR,+38.430812847,-82.371710617,444.606,13958329.295,1247611.662,553.434,7.461,09:44:25 19 May 2009,,,,0.027,0.040,0.004,,,,1,16
240_C,LR,+38.430827360,-82.371670447,444.683,13958334.407,1247623.244,553.512,7.461,09:44:26 19 May 2009,,,,0.031,0.046,0.005,,,,1,16
241_C,LR,+38.430842329,-82.371628915,444.720,13958339.680,1247635.219,553.549,7.461,09:44:26 19 May 2009,,,,0.031,0.046,0.005,,,,1,16
242_C,LR,+38.430857635,-82.371586400,444.767,13958345.071,1247647.477,553.596,7.461,09:44:27 19 May 2009,,,,0.032,0.047,0.005,,,,1,16
243_C,LR,+38.430873062,-82.371543235,444.856,13958350.504,1247659.922,553.685,7.461,09:44:27 19 May 2009,,,,0.032,0.047,0.005,,,,1,16
244_C,LR,+38.430888685,-82.371499710,444.901,13958356.006,1247672.471,553.730,7.461,09:44:28 19 May 2009,,,,0.027,0.040,0.004,,,,1,16
245_C,LR,+38.430904299,-82.371456120,444.989,13958361.505,1247685.039,553.818,7.461,09:44:29 19 May 2009,,,,0.027,0.039,0.004,,,,1,16
246_C,LR,+38.430919738,-82.371412846,445.052,13958366.941,1247697.515,553.881,7.461,09:44:29 19 May 2009,,,,0.027,0.039,0.004,,,,1,16
247_C,LR,+38.430935280,-82.371369412,445.090,13958372.414,1247710.037,553.920,7.461,09:44:30 19 May 2009,,,,0.029,0.043,0.004,,,,1,16
248_C,LR,+38.430950940,-82.371325569,445.144,13958377.929,1247722.678,553.974,7.461,09:44:30 19 May 2009,,,,0.029,0.043,0.004,,,,1,16
249_C,LR,+38.430966688,-82.371281368,445.213,13958383.474,1247735.421,554.043,7.461,09:44:31 19 May 2009,,,,0.029,0.043,0.004,,,,1,16
250_C,LR,+38.430982243,-82.371237796,445.282,13958388.951,1247747.983,554.112,7.461,09:44:32 19 May 2009,,,,0.029,0.043,0.004,,,,1,16
251_C,LR,+38.430997489,-82.371194884,445.376,13958394.319,1247760.355,554.206,7.461,09:44:32 19 May 2009,,,,0.029,0.043,0.004,,,,1,16
252_C,LR,+38.431012733,-82.371152211,445.430,13958399.687,1247772.658,554.260,7.461,09:44:33 19 May 2009,,,,0.029,0.043,0.004,,,,1,16
253_C,LR,+38.431028048,-82.371109254,445.478,13958405.080,1247785.042,554.309,7.461,09:44:33 19 May 2009,,,,0.029,0.043,0.004,,,,1,16
254_C,LR,+38.431043185,-82.371066565,445.568,13958410.409,1247797.349,554.398,7.461,09:44:34 19 May 2009,,,,0.031,0.046,0.005,,,,1,16
