Htn2PPmay09
UTM,17 North,(WGS 84),Geoid03
feet,
PointID,FC,Latitude,Longitude,ElHt,Northing,Easting,Elevation,AntHt,dateTime,DeltaX,DeltaY,DeltaZ,hPrec,vPrec,RMS, MaxPDOP , MaxHDOP , MaxVDOP ,NbrGPSpos,MinSats
1095,LR,+38.43793,-82.33675,444.199,13960773.77,1257661.273,553.116,7.738,5/19/09 9:52,24505.948,6835.597,4167.664,0.169,0.214,0.012,2.296,1.42,1.804,1,9
1096,LR,+38.43794,-82.33672,444.326,13960778.2,1257670.898,553.244,7.738,5/19/09 9:52,24515.059,6839.588,4171.323,0.169,0.214,0.012,2.296,1.42,1.804,1,9
1097,LR,+38.43796,-82.33668,444.349,13960783.06,1257680.431,553.267,7.738,5/19/09 9:52,24524.027,6843.91,4175.25,0.191,0.243,0.014,2.296,1.42,1.804,1,9
1098,LR,+38.43797,-82.33665,444.223,13960787.97,1257689.973,553.141,7.738,5/19/09 9:52,24532.982,6848.383,4179.128,0.191,0.243,0.014,2.296,1.42,1.804,1,9
1099,LR,+38.43799,-82.33662,444.224,13960792.86,1257699.583,553.141,7.738,5/19/09 9:52,24542.022,6852.751,4183.064,0.191,0.243,0.014,2.296,1.42,1.804,1,9
1100,LR,+38.43800,-82.33658,444.253,13960797.76,1257709.219,553.17,7.738,5/19/09 9:52,24551.087,6857.114,4187.036,0.209,0.206,0.012,2.585,1.839,1.816,1,8
1101,LR,+38.43801,-82.33655,444.317,13960802.67,1257718.875,553.235,7.738,5/19/09 9:52,24560.175,6861.454,4191.033,0.209,0.206,0.012,2.585,1.839,1.816,1,8
1102,LR,+38.43803,-82.33652,444.296,13960807.69,1257728.513,553.214,7.738,5/19/09 9:52,24569.227,6865.921,4195.054,0.206,0.204,0.011,2.585,1.839,1.816,1,8
1103,LR,+38.43804,-82.33648,444.438,13960812.79,1257738.171,553.356,7.738,5/19/09 9:52,24578.307,6870.318,4199.248,0.206,0.204,0.011,2.585,1.839,1.816,1,8
1104,LR,+38.43806,-82.33645,444.43,13960817.83,1257747.868,553.348,7.738,5/19/09 9:52,24587.416,6874.801,4203.303,0.206,0.204,0.011,2.585,1.839,1.816,1,8
1105,LR,+38.43807,-82.33641,444.552,13960822.66,1257757.721,553.47,7.738,5/19/09 9:52,24596.714,6879.077,4207.276,0.058,0.073,0.004,2.295,1.42,1.803,1,9
1106,LR,+38.43808,-82.33638,444.414,13960828.05,1257767.43,553.332,7.738,5/19/09 9:52,24605.786,6883.878,4211.524,0.058,0.073,0.004,2.295,1.42,1.803,1,9
1107,LR,+38.43810,-82.33635,444.467,13960833.16,1257777.253,553.386,7.738,5/19/09 9:52,24615.02,6888.371,4215.67,0.042,0.053,0.003,2.295,1.42,1.803,1,9
1108,LR,+38.43811,-82.33631,444.385,13960838.42,1257787.166,553.304,7.738,5/19/09 9:52,24624.314,6893.078,4219.853,0.042,0.053,0.003,2.295,1.42,1.803,1,9
1109,LR,+38.43813,-82.33628,444.502,13960843.64,1257797.087,553.42,7.738,5/19/09 9:52,24633.64,6897.605,4224.126,0.042,0.053,0.003,2.295,1.42,1.803,1,9
1110,LR,+38.43814,-82.33624,444.61,13960848.88,1257807.011,553.529,7.738,5/19/09 9:52,24642.965,6902.156,4228.416,0.05,0.064,0.004,2.295,1.42,1.803,1,9
1111,LR,+38.43816,-82.33621,444.521,13960854.36,1257816.856,553.44,7.738,5/19/09 9:52,24652.17,6906.992,4232.766,0.05,0.064,0.004,2.295,1.42,1.803,1,9
1112,LR,+38.43817,-82.33618,444.296,13960859.99,1257826.519,553.215,7.738,5/19/09 9:52,24661.165,6911.998,4237.144,0.051,0.064,0.004,2.295,1.42,1.803,1,9
1113,LR,+38.43819,-82.33614,444.247,13960865.34,1257836.379,553.166,7.738,5/19/09 9:52,24670.402,6916.723,4241.412,0.051,0.064,0.004,2.295,1.42,1.803,1,9
1114,LR,+38.43820,-82.33611,444.306,13960870.69,1257846.32,553.225,7.738,5/19/09 9:52,24679.728,6921.38,4245.756,0.051,0.064,0.004,2.295,1.42,1.803,1,9
1115,LR,+38.43822,-82.33607,444.352,13960876.01,1257856.259,553.271,7.738,5/19/09 9:52,24689.056,6926.025,4250.063,0.051,0.06,0.004,2.003,1.296,1.526,1,10
1116,LR,+38.43823,-82.33604,444.509,13960881.29,1257866.271,553.428,7.738,5/19/09 9:52,24698.47,6930.573,4254.412,0.051,0.06,0.004,2.003,1.296,1.526,1,10
1117,LR,+38.43825,-82.33600,444.485,13960886.61,1257876.162,553.404,7.738,5/19/09 9:52,24707.743,6935.271,4258.681,0.054,0.063,0.004,2.003,1.296,1.526,1,10
1118,LR,+38.43826,-82.33597,444.373,13960891.89,1257886.009,553.293,7.738,5/19/09 9:52,24716.966,6939.998,4262.855,0.054,0.063,0.004,2.003,1.296,1.526,1,10
1119,LR,+38.43828,-82.33594,444.425,13960897.1,1257895.823,553.344,7.738,5/19/09 9:52,24726.18,6944.555,4267.08,0.054,0.063,0.004,2.003,1.296,1.526,1,10
1120,LR,+38.43829,-82.33590,444.457,13960902.34,1257905.587,553.377,7.738,5/19/09 9:52,24735.34,6949.14,4271.319,0.041,0.052,0.004,1.912,1.186,1.5,1,11
1121,LR,+38.43831,-82.33587,444.46,13960907.57,1257915.268,553.38,7.738,5/19/09 9:52,24744.416,6953.727,4275.526,0.041,0.052,0.004,1.912,1.186,1.5,1,11
1122,LR,+38.43832,-82.33584,444.426,13960912.77,1257924.913,553.346,7.738,5/19/09 9:52,24753.456,6958.32,4279.686,0.048,0.061,0.004,1.912,1.186,1.5,1,11
1123,LR,+38.43834,-82.33580,444.395,13960917.93,1257934.578,553.315,7.738,5/19/09 9:52,24762.519,6962.889,4283.82,0.048,0.061,0.004,1.912,1.186,1.5,1,11
1124,LR,+38.43835,-82.33577,444.319,13960923.04,1257944.187,553.239,7.738,5/19/09 9:52,24771.526,6967.458,4287.889,0.048,0.061,0.004,1.912,1.186,1.5,1,11
1125,LR,+38.43837,-82.33574,444.35,13960928.14,1257953.752,553.27,7.738,5/19/09 9:52,24780.504,6971.924,4292.008,0.157,0.222,0.016,1.675,0.966,1.368,1,12
1126,LR,+38.43838,-82.33570,444.492,13960933.17,1257963.304,553.413,7.738,5/19/09 9:52,24789.485,6976.265,4296.148,0.157,0.222,0.016,1.675,0.966,1.368,1,12
1127,LR,+38.43840,-82.33567,444.526,13960938.24,1257972.817,553.447,7.738,5/19/09 9:52,24798.414,6980.704,4300.245,0.053,0.087,0.007,1.595,0.834,1.359,1,13
1128,LR,+38.43841,-82.33564,444.492,13960943.23,1257982.277,553.412,7.738,5/19/09 9:52,24807.29,6985.145,4304.243,0.053,0.087,0.007,1.595,0.834,1.359,1,13
1129,LR,+38.43842,-82.33560,444.519,13960948.27,1257991.653,553.44,7.738,5/19/09 9:52,24816.085,6989.553,4308.313,0.053,0.087,0.007,1.595,0.834,1.359,1,13
1130,LR,+38.43844,-82.33557,444.414,13960953.29,1258001.035,553.334,7.738,5/19/09 9:52,24824.873,6994.053,4312.287,0.032,0.051,0.004,1.538,0.821,1.301,1,14
1131,LR,+38.43845,-82.33554,444.437,13960958.27,1258010.352,553.358,7.738,5/19/09 9:52,24833.615,6998.424,4316.313,0.032,0.051,0.004,1.538,0.821,1.301,1,14
1132,LR,+38.43847,-82.33551,444.434,13960963.27,1258019.699,553.355,7.738,5/19/09 9:52,24842.382,7002.826,4320.332,0.035,0.058,0.005,1.487,0.77,1.272,1,15
1133,LR,+38.43848,-82.33548,444.364,13960968.25,1258028.996,553.285,7.738,5/19/09 9:52,24851.094,7007.263,4324.297,0.035,0.058,0.005,1.487,0.77,1.272,1,15
1134,LR,+38.43849,-82.33544,444.361,13960973.24,1258038.31,553.282,7.738,5/19/09 9:52,24859.83,7011.658,4328.311,0.035,0.058,0.005,1.487,0.77,1.272,1,15
1135,LR,+38.43851,-82.33541,444.339,13960978.22,1258047.622,553.26,7.738,5/19/09 9:52,24868.562,7016.055,4332.299,0.038,0.062,0.005,1.487,0.77,1.272,1,15
1136,LR,+38.43852,-82.33538,444.268,13960983.22,1258056.859,553.19,7.738,5/19/09 9:52,24877.213,7020.498,4336.279,0.038,0.062,0.005,1.487,0.77,1.272,1,15
1137,LR,+38.43854,-82.33535,444.246,13960988.19,1258066.135,553.167,7.738,5/19/09 9:52,24885.909,7024.891,4340.267,0.039,0.062,0.005,1.593,0.848,1.348,1,14
1138,LR,+38.43855,-82.33531,444.205,13960993.18,1258075.389,553.127,7.738,5/19/09 9:52,24894.582,7029.303,4344.253,0.039,0.062,0.005,1.593,0.848,1.348,1,14
1139,LR,+38.43856,-82.33528,444.129,13960998.19,1258084.655,553.05,7.738,5/19/09 9:52,24903.26,7033.761,4348.239,0.039,0.062,0.005,1.593,0.848,1.348,1,14
1140,LR,+38.43858,-82.33525,444.084,13961003.16,1258093.931,553.006,7.738,5/19/09 9:52,24911.955,7038.168,4352.208,0.033,0.053,0.004,1.593,0.848,1.348,1,14
1141,LR,+38.43859,-82.33522,444.065,13961008.14,1258103.224,552.987,7.738,5/19/09 9:52,24920.669,7042.566,4356.205,0.033,0.053,0.004,1.593,0.848,1.348,1,14
1142,LR,+38.43861,-82.33519,444.058,13961013.18,1258112.598,552.98,7.738,5/19/09 9:52,24929.457,7047.001,4360.256,0.034,0.053,0.004,1.593,0.848,1.348,1,14
1143,LR,+38.43862,-82.33515,443.88,13961018.27,1258121.97,552.802,7.738,5/19/09 9:52,24938.223,7051.595,4364.233,0.034,0.053,0.004,1.593,0.848,1.348,1,14
1144,LR,+38.43864,-82.33512,443.818,13961023.37,1258131.432,552.74,7.738,5/19/09 9:52,24947.087,7056.126,4368.302,0.034,0.053,0.004,1.593,0.848,1.348,1,14
1145,LR,+38.43865,-82.33509,443.731,13961028.52,1258140.924,552.653,7.738,5/19/09 9:52,24955.975,7060.705,4372.385,0.038,0.057,0.004,1.64,0.904,1.369,1,13
1146,LR,+38.43866,-82.33505,443.715,13961033.65,1258150.474,552.637,7.738,5/19/09 9:52,24964.929,7065.228,4376.502,0.038,0.057,0.004,1.64,0.904,1.369,1,13
1147,LR,+38.43868,-82.33502,443.581,13961038.84,1258160.042,552.503,7.738,5/19/09 9:52,24973.882,7069.882,4380.593,0.041,0.062,0.005,1.64,0.904,1.369,1,13
1148,LR,+38.43869,-82.33499,443.478,13961044.03,1258169.636,552.4,7.738,5/19/09 9:52,24982.865,7074.515,4384.703,0.041,0.062,0.005,1.64,0.904,1.369,1,13
1149,LR,+38.43871,-82.33495,443.388,13961049.22,1258179.27,552.31,7.738,5/19/09 9:52,24991.887,7079.15,4388.829,0.041,0.062,0.005,1.64,0.904,1.369,1,13
1150,LR,+38.43872,-82.33492,443.252,13961054.44,1258188.893,552.174,7.738,5/19/09 9:52,25000.892,7083.829,4392.939,0.037,0.057,0.004,1.64,0.904,1.368,1,13
1151,LR,+38.43874,-82.33489,443.175,13961059.63,1258198.568,552.098,7.738,5/19/09 9:52,25009.957,7088.455,4397.071,0.037,0.057,0.004,1.64,0.904,1.368,1,13
1152,LR,+38.43875,-82.33485,443.049,13961064.91,1258208.217,551.972,7.738,5/19/09 9:52,25018.984,7093.169,4401.236,0.039,0.056,0.004,1.679,0.961,1.377,1,12
1153,LR,+38.43877,-82.33482,442.852,13961070.15,1258217.918,551.775,7.738,5/19/09 9:52,25028.058,7097.918,4405.324,0.039,0.056,0.004,1.679,0.961,1.377,1,12
1154,LR,+38.43878,-82.33479,442.733,13961075.4,1258227.671,551.656,7.738,5/19/09 9:52,25037.19,7102.624,4409.473,0.039,0.056,0.004,1.679,0.961,1.377,1,12
1155,LR,+38.43880,-82.33475,442.562,13961080.68,1258237.451,551.485,7.738,5/19/09 9:53,25046.341,7107.395,4413.619,0.042,0.06,0.004,1.679,0.961,1.377,1,12
1156,LR,+38.43881,-82.33472,442.444,13961085.99,1258247.267,551.367,7.738,5/19/09 9:53,25055.53,7112.143,4417.814,0.042,0.06,0.004,1.679,0.961,1.377,1,12
1157,LR,+38.43883,-82.33468,442.385,13961091.29,1258257.078,551.309,7.738,5/19/09 9:53,25064.721,7116.842,4422.042,0.039,0.056,0.004,1.679,0.961,1.377,1,12
1158,LR,+38.43884,-82.33465,442.274,13961096.61,1258266.918,551.197,7.738,5/19/09 9:53,25073.932,7121.601,4426.256,0.039,0.056,0.004,1.679,0.961,1.377,1,12
1159,LR,+38.43886,-82.33462,442.175,13961101.99,1258276.763,551.099,7.738,5/19/09 9:53,25083.146,7126.382,4430.52,0.039,0.056,0.004,1.679,0.961,1.377,1,12
1160,LR,+38.43887,-82.33458,442.118,13961107.36,1258286.625,551.041,7.738,5/19/09 9:53,25092.382,7131.125,4434.797,0.037,0.057,0.004,1.621,0.895,1.351,1,13
1161,LR,+38.43889,-82.33455,442.054,13961112.67,1258296.429,550.978,7.738,5/19/09 9:53,25101.564,7135.835,4439.034,0.037,0.057,0.004,1.621,0.895,1.351,1,13
1162,LR,+38.43890,-82.33451,442.048,13961117.99,1258306.224,550.972,7.738,5/19/09 9:53,25110.742,7140.503,4443.31,0.039,0.061,0.005,1.591,0.848,1.347,1,14
1163,LR,+38.43892,-82.33448,442.037,13961123.31,1258315.993,550.961,7.738,5/19/09 9:53,25119.895,7145.169,4447.581,0.039,0.061,0.005,1.591,0.848,1.347,1,14
1164,LR,+38.43893,-82.33445,441.951,13961128.64,1258325.803,550.874,7.738,5/19/09 9:53,25129.08,7149.907,4451.813,0.039,0.061,0.005,1.591,0.848,1.347,1,14
1165,LR,+38.43895,-82.33441,441.983,13961133.92,1258335.598,550.907,7.738,5/19/09 9:53,25138.267,7154.516,4456.078,0.036,0.057,0.004,1.591,0.848,1.347,1,14
1166,LR,+38.43896,-82.33438,441.942,13961139.23,1258345.391,550.866,7.738,5/19/09 9:53,25147.442,7159.203,4460.321,0.036,0.057,0.004,1.591,0.848,1.347,1,14
1167,LR,+38.43898,-82.33435,441.934,13961144.48,1258355.162,550.858,7.738,5/19/09 9:53,25156.603,7163.826,4464.541,0.036,0.057,0.004,1.591,0.848,1.347,1,14
1168,LR,+38.43899,-82.33431,441.99,13961149.68,1258364.913,550.914,7.738,5/19/09 9:53,25165.757,7168.364,4468.761,0.036,0.057,0.004,1.591,0.848,1.346,1,14
1169,LR,+38.43901,-82.33428,442.032,13961154.93,1258374.656,550.956,7.738,5/19/09 9:53,25174.895,7172.947,4473.014,0.036,0.057,0.004,1.591,0.848,1.346,1,14
1170,LR,+38.43902,-82.33424,442.132,13961160.16,1258384.347,551.057,7.738,5/19/09 9:53,25183.991,7177.462,4477.284,0.039,0.061,0.005,1.591,0.848,1.346,1,14
1171,LR,+38.43904,-82.33421,442.19,13961165.45,1258394.016,551.114,7.738,5/19/09 9:53,25193.055,7182.039,4481.569,0.039,0.061,0.005,1.591,0.848,1.346,1,14
1172,LR,+38.43905,-82.33418,442.265,13961170.67,1258403.635,551.189,7.738,5/19/09 9:53,25202.078,7186.556,4485.813,0.039,0.061,0.005,1.591,0.848,1.346,1,14
1173,LR,+38.43907,-82.33414,442.314,13961175.86,1258413.213,551.238,7.738,5/19/09 9:53,25211.06,7191.072,4490.021,0.033,0.052,0.004,1.591,0.848,1.346,1,14
1174,LR,+38.43908,-82.33411,442.355,13961181,1258422.731,551.28,7.738,5/19/09 9:53,25219.988,7195.548,4494.177,0.033,0.052,0.004,1.591,0.848,1.346,1,14
1175,LR,+38.43909,-82.33408,442.487,13961186.1,1258432.211,551.412,7.738,5/19/09 9:53,25228.89,7199.931,4498.365,0.033,0.052,0.004,1.591,0.848,1.346,1,14
1176,LR,+38.43911,-82.33405,442.54,13961191.22,1258441.655,551.465,7.738,5/19/09 9:53,25237.748,7204.378,4502.516,0.033,0.052,0.004,1.591,0.848,1.346,1,14
1177,LR,+38.43912,-82.33401,442.56,13961196.26,1258451,551.485,7.738,5/19/09 9:53,25246.51,7208.792,4506.585,0.033,0.052,0.004,1.591,0.848,1.346,1,14
1178,LR,+38.43914,-82.33398,442.639,13961201.3,1258460.33,551.564,7.738,5/19/09 9:53,25255.266,7213.151,4510.684,0.038,0.061,0.005,1.591,0.848,1.346,1,14
1179,LR,+38.43915,-82.33395,442.661,13961206.35,1258469.652,551.587,7.738,5/19/09 9:53,25264.005,7217.566,4514.763,0.038,0.061,0.005,1.591,0.848,1.346,1,14
1180,LR,+38.43917,-82.33392,442.706,13961211.37,1258478.969,551.631,7.738,5/19/09 9:53,25272.745,7221.941,4518.829,0.033,0.052,0.004,1.591,0.848,1.346,1,14
1181,LR,+38.43918,-82.33388,442.741,13961216.4,1258488.274,551.667,7.738,5/19/09 9:53,25281.472,7226.326,4522.894,0.033,0.052,0.004,1.591,0.848,1.346,1,14
1182,LR,+38.43919,-82.33385,442.779,13961221.37,1258497.535,551.704,7.738,5/19/09 9:53,25290.161,7230.668,4526.916,0.033,0.052,0.004,1.591,0.848,1.346,1,14
1183,LR,+38.43921,-82.33382,442.804,13961226.34,1258506.771,551.73,7.738,5/19/09 9:53,25298.824,7235.017,4530.931,0.038,0.061,0.005,1.59,0.848,1.345,1,14
1184,LR,+38.43922,-82.33379,442.819,13961231.29,1258515.982,551.745,7.738,5/19/09 9:53,25307.463,7239.355,4534.92,0.038,0.061,0.005,1.59,0.848,1.345,1,14
1185,LR,+38.43924,-82.33376,442.844,13961236.23,1258525.143,551.77,7.738,5/19/09 9:53,25316.054,7243.675,4538.911,0.035,0.056,0.004,1.59,0.848,1.345,1,14
1186,LR,+38.43925,-82.33372,442.823,13961241.15,1258534.294,551.749,7.738,5/19/09 9:53,25324.632,7248.021,4542.861,0.035,0.056,0.004,1.59,0.848,1.345,1,14
1187,LR,+38.43926,-82.33369,442.885,13961246.04,1258543.407,551.811,7.738,5/19/09 9:53,25333.186,7252.27,4546.83,0.035,0.056,0.004,1.59,0.848,1.345,1,14
1188,LR,+38.43928,-82.33366,442.905,13961250.91,1258552.498,551.831,7.738,5/19/09 9:53,25341.714,7256.539,4550.758,0.033,0.052,0.004,1.59,0.848,1.345,1,14
1189,LR,+38.43929,-82.33363,442.911,13961255.76,1258561.554,551.837,7.738,5/19/09 9:53,25350.208,7260.805,4554.668,0.033,0.052,0.004,1.59,0.848,1.345,1,14
1190,LR,+38.43930,-82.33360,442.923,13961260.58,1258570.578,551.849,7.738,5/19/09 9:53,25358.675,7265.04,4558.551,0.033,0.052,0.004,1.59,0.848,1.345,1,14
1191,LR,+38.43932,-82.33357,442.957,13961265.42,1258579.55,551.883,7.738,5/19/09 9:53,25367.089,7269.267,4562.47,0.033,0.052,0.004,1.59,0.848,1.345,1,14
1192,LR,+38.43933,-82.33354,442.93,13961270.24,1258588.508,551.856,7.738,5/19/09 9:53,25375.486,7273.524,4566.33,0.033,0.052,0.004,1.59,0.848,1.345,1,14
1193,LR,+38.43935,-82.33351,442.957,13961275.02,1258597.444,551.884,7.738,5/19/09 9:53,25383.871,7277.707,4570.188,0.033,0.052,0.004,1.59,0.848,1.345,1,14
1194,LR,+38.43936,-82.33347,442.939,13961279.79,1258606.354,551.866,7.738,5/19/09 9:53,25392.225,7281.923,4574.02,0.033,0.052,0.004,1.59,0.848,1.345,1,14
1195,LR,+38.43937,-82.33344,442.931,13961284.54,1258615.204,551.857,7.738,5/19/09 9:53,25400.524,7286.108,4577.837,0.033,0.052,0.004,1.59,0.848,1.345,1,14
1196,LR,+38.43939,-82.33341,442.955,13961289.29,1258624.052,551.882,7.738,5/19/09 9:53,25408.824,7290.26,4581.666,0.04,0.055,0.005,1.351,0.793,1.094,1,15
1197,LR,+38.43940,-82.33338,442.92,13961294.01,1258632.876,551.847,7.738,5/19/09 9:53,25417.097,7294.444,4585.442,0.04,0.055,0.005,1.351,0.793,1.094,1,15
1198,LR,+38.43941,-82.33335,442.924,13961298.75,1258641.717,551.851,7.738,5/19/09 9:53,25425.388,7298.615,4589.263,0.037,0.058,0.004,1.589,0.848,1.344,1,14
1199,LR,+38.43943,-82.33332,442.932,13961303.52,1258650.59,551.859,7.738,5/19/09 9:53,25433.709,7302.802,4593.105,0.037,0.058,0.004,1.589,0.848,1.344,1,14
1200,LR,+38.43944,-82.33329,442.9,13961308.27,1258659.495,551.827,7.738,5/19/09 9:53,25442.06,7307.011,4596.907,0.037,0.058,0.004,1.589,0.848,1.344,1,14
1201,LR,+38.43945,-82.33326,442.94,13961313.1,1258668.49,551.867,7.738,5/19/09 9:53,25450.5,7311.228,4600.818,0.034,0.053,0.004,1.589,0.848,1.344,1,14
1202,LR,+38.43947,-82.33323,442.914,13961317.96,1258677.551,551.842,7.738,5/19/09 9:53,25458.995,7315.522,4604.709,0.034,0.053,0.004,1.589,0.848,1.344,1,14
1203,LR,+38.43948,-82.33320,443.026,13961322.86,1258686.656,551.953,7.738,5/19/09 9:53,25467.544,7319.74,4608.719,0.036,0.058,0.004,1.589,0.848,1.344,1,14
1204,LR,+38.43949,-82.33316,443.011,13961327.79,1258695.837,551.939,7.738,5/19/09 9:53,25476.152,7324.086,4612.675,0.036,0.058,0.004,1.589,0.848,1.344,1,14
1205,LR,+38.43951,-82.33313,443.024,13961332.71,1258705.055,551.952,7.738,5/19/09 9:53,25484.8,7328.413,4616.645,0.036,0.058,0.004,1.589,0.848,1.344,1,14
1206,LR,+38.43952,-82.33310,443,13961337.68,1258714.326,551.928,7.738,5/19/09 9:53,25493.492,7332.807,4620.632,0.034,0.053,0.004,1.589,0.848,1.344,1,14
1207,LR,+38.43954,-82.33307,443.072,13961342.72,1258723.649,552,7.738,5/19/09 9:53,25502.24,7337.173,4624.728,0.034,0.053,0.004,1.589,0.848,1.344,1,14
1208,LR,+38.43955,-82.33304,443.096,13961347.73,1258732.992,552.024,7.738,5/19/09 9:53,25511.004,7341.563,4628.776,0.036,0.057,0.004,1.589,0.848,1.344,1,14
1209,LR,+38.43956,-82.33300,443.122,13961352.77,1258742.401,552.05,7.738,5/19/09 9:53,25519.832,7345.976,4632.843,0.036,0.057,0.004,1.589,0.848,1.344,1,14
1210,LR,+38.43958,-82.33297,443.164,13961357.87,1258751.876,552.092,7.738,5/19/09 9:53,25528.72,7350.426,4636.974,0.036,0.057,0.004,1.589,0.848,1.344,1,14
1211,LR,+38.43959,-82.33294,443.215,13961362.96,1258761.323,552.143,7.738,5/19/09 9:53,25537.583,7354.856,4641.097,0.031,0.049,0.004,1.589,0.848,1.344,1,14
1212,LR,+38.43961,-82.33291,443.249,13961368.02,1258770.741,552.177,7.738,5/19/09 9:53,25546.418,7359.278,4645.189,0.031,0.049,0.004,1.589,0.848,1.344,1,14
1213,LR,+38.43962,-82.33287,443.255,13961373.09,1258780.142,552.183,7.738,5/19/09 9:53,25555.232,7363.729,4649.274,0.031,0.049,0.004,1.589,0.848,1.343,1,14
1214,LR,+38.43964,-82.33284,443.309,13961378.17,1258789.58,552.238,7.738,5/19/09 9:53,25564.088,7368.149,4653.392,0.031,0.049,0.004,1.589,0.848,1.343,1,14
1215,LR,+38.43965,-82.33281,443.362,13961383.29,1258799.072,552.291,7.738,5/19/09 9:53,25572.992,7372.605,4657.544,0.031,0.049,0.004,1.589,0.848,1.343,1,14
1216,LR,+38.43966,-82.33277,443.429,13961388.42,1258808.591,552.357,7.738,5/19/09 9:53,25581.924,7377.058,4661.71,0.031,0.048,0.004,1.589,0.848,1.343,1,14
1217,LR,+38.43968,-82.33274,443.425,13961393.55,1258818.144,552.353,7.738,5/19/09 9:53,25590.882,7381.575,4665.838,0.031,0.048,0.004,1.589,0.848,1.343,1,14
1218,LR,+38.43969,-82.33271,443.48,13961398.68,1258827.723,552.409,7.738,5/19/09 9:53,25599.871,7386.047,4670,0.036,0.057,0.004,1.588,0.848,1.343,1,14
1219,LR,+38.43971,-82.33267,443.491,13961403.84,1258837.346,552.42,7.738,5/19/09 9:53,25608.898,7390.579,4674.159,0.036,0.057,0.004,1.588,0.848,1.343,1,14
1220,LR,+38.43972,-82.33264,443.538,13961409.02,1258846.974,552.466,7.738,5/19/09 9:53,25617.931,7395.091,4678.349,0.036,0.057,0.004,1.588,0.848,1.343,1,14
1221,LR,+38.43974,-82.33261,443.585,13961414.2,1258856.645,552.514,7.738,5/19/09 9:53,25627.005,7399.616,4682.55,0.034,0.053,0.004,1.588,0.848,1.343,1,14
1222,LR,+38.43975,-82.33257,443.596,13961419.43,1258866.352,552.526,7.738,5/19/09 9:53,25636.109,7404.198,4686.76,0.034,0.053,0.004,1.588,0.848,1.343,1,14
1223,LR,+38.43977,-82.33254,443.632,13961424.67,1258876.138,552.561,7.738,5/19/09 9:53,25645.29,7408.785,4691,0.036,0.058,0.004,1.588,0.848,1.343,1,14
1224,LR,+38.43978,-82.33251,443.615,13961429.93,1258885.962,552.544,7.738,5/19/09 9:53,25654.502,7413.429,4695.223,0.036,0.058,0.004,1.588,0.848,1.343,1,14
1225,LR,+38.43980,-82.33247,443.596,13961435.24,1258895.865,552.525,7.738,5/19/09 9:53,25663.788,7418.113,4699.48,0.036,0.058,0.004,1.588,0.848,1.343,1,14
1226,LR,+38.43981,-82.33244,443.628,13961440.52,1258905.764,552.558,7.738,5/19/09 9:53,25673.078,7422.745,4703.754,0.033,0.053,0.004,1.588,0.848,1.343,1,14
1227,LR,+38.43983,-82.33240,443.628,13961445.87,1258915.733,552.558,7.738,5/19/09 9:53,25682.426,7427.448,4708.054,0.033,0.053,0.004,1.588,0.848,1.343,1,14
1228,LR,+38.43984,-82.33237,443.685,13961451.2,1258925.689,552.614,7.738,5/19/09 9:53,25691.771,7432.093,4712.375,0.036,0.057,0.004,1.588,0.848,1.343,1,14
1229,LR,+38.43986,-82.33233,443.623,13961456.59,1258935.69,552.553,7.738,5/19/09 9:53,25701.141,7436.879,4716.676,0.036,0.057,0.004,1.588,0.848,1.343,1,14
1230,LR,+38.43987,-82.33230,443.62,13961461.98,1258945.741,552.55,7.738,5/19/09 9:53,25710.567,7441.621,4721.009,0.036,0.057,0.004,1.588,0.848,1.343,1,14
1231,LR,+38.43989,-82.33226,443.605,13961467.35,1258955.835,552.535,7.738,5/19/09 9:53,25720.036,7446.368,4725.32,0.031,0.049,0.004,1.588,0.848,1.343,1,14
1232,LR,+38.43990,-82.33223,443.655,13961472.77,1258965.925,552.585,7.738,5/19/09 9:53,25729.503,7451.095,4729.71,0.031,0.049,0.004,1.588,0.848,1.343,1,14
1233,LR,+38.43992,-82.33219,443.615,13961478.19,1258976.058,552.545,7.738,5/19/09 9:53,25739.004,7455.898,4734.045,0.031,0.048,0.004,1.588,0.848,1.342,1,14
1234,LR,+38.43993,-82.33216,443.569,13961483.64,1258986.215,552.499,7.738,5/19/09 9:53,25748.523,7460.733,4738.408,0.031,0.048,0.004,1.588,0.848,1.342,1,14
1235,LR,+38.43995,-82.33212,443.569,13961489.12,1258996.437,552.499,7.738,5/19/09 9:53,25758.11,7465.553,4742.815,0.031,0.048,0.004,1.588,0.848,1.342,1,14
1236,LR,+38.43996,-82.33209,443.56,13961494.58,1259006.631,552.491,7.738,5/19/09 9:53,25767.67,7470.364,4747.201,0.036,0.057,0.004,1.588,0.848,1.342,1,14
1237,LR,+38.43998,-82.33205,443.546,13961500.05,1259016.88,552.477,7.738,5/19/09 9:53,25777.283,7475.195,4751.595,0.036,0.057,0.004,1.588,0.848,1.342,1,14
1238,LR,+38.44000,-82.33202,443.534,13961505.49,1259027.095,552.465,7.738,5/19/09 9:53,25786.865,7480,4755.964,0.031,0.049,0.004,1.587,0.848,1.342,1,14
1239,LR,+38.44001,-82.33198,443.551,13961510.95,1259037.294,552.482,7.738,5/19/09 9:53,25796.433,7484.789,4760.363,0.031,0.049,0.004,1.587,0.848,1.342,1,14
