mp,dir,offset,length,mpRef,profLft62ft,profRt62ft,alignLeft,alignRight,dc
 495,+1,  961, 5514,495.17990,    NaN,575.68782,    NaN,    NaN, 0.54231
 495,+1,  976, 5514,495.18271,    NaN,575.53725,    NaN,    NaN,-0.23565
 495,+1,  992, 5514,495.18552,    NaN,575.59790,    NaN,    NaN, 0.18068
 495,+1, 1007, 5514,495.18834,    NaN,575.35064,    NaN,    NaN, 0.49834
 495,+1, 1023, 5514,495.19115,    NaN,574.94628,    NaN,    NaN, 0.04475
 495,+1, 1038, 5514,495.19396,    NaN,574.63373,    NaN,    NaN,-0.17260
 495,+1, 1054, 5514,495.19677,    NaN,574.53373,    NaN,    NaN,-0.11821
 495,+1, 1069, 5514,495.19958,    NaN,574.49547,    NaN,    NaN, 0.33617
 495,+1, 1085, 5514,495.20239,    NaN,574.50393,    NaN,    NaN,-0.05349
 495,+1, 1100, 5514,495.20520,    NaN,574.16256,    NaN,    NaN,-0.31100
 495,+1, 1116, 5514,495.20801,    NaN,574.25717,    NaN,    NaN, 0.05477
 495,+1, 1131, 5514,495.21082,    NaN,574.13515,    NaN,    NaN, 0.27803
 495,+1, 1147, 5514,495.21363,    NaN,573.87833,    NaN,    NaN, 0.39991
 495,+1, 1162, 5514,495.21645,    NaN,573.88541,    NaN,    NaN, 0.47572
 495,+1, 1178, 5514,495.21926,    NaN,573.76740,    NaN,    NaN, 0.08747
 495,+1, 1193, 5514,495.22207,    NaN,573.57220,    NaN,    NaN,-0.34794
 495,+1, 1209, 5514,495.22488,    NaN,573.41110,    NaN,    NaN,-0.25434
 495,+1, 1224, 5514,495.22769,    NaN,573.38526,    NaN,    NaN, 0.11712
 495,+1, 1240, 5514,495.23050,    NaN,573.34880,    NaN,    NaN, 0.21793
 495,+1, 1255, 5514,495.23331,    NaN,573.26841,    NaN,    NaN, 0.17711
 495,+1, 1271, 5514,495.23612,    NaN,573.14873,    NaN,    NaN, 0.15268
 495,+1, 1286, 5514,495.23894,    NaN,573.03974,    NaN,    NaN,-0.55166
 495,+1, 1302, 5514,495.24175,    NaN,572.97190,    NaN,    NaN,-0.66783
 495,+1, 1317, 5514,495.24456,    NaN,572.84218,    NaN,    NaN, 0.12783
 495,+1, 1333, 5514,495.24737,    NaN,572.75431,    NaN,    NaN, 0.34204
 495,+1, 1348, 5514,495.25018,    NaN,572.60424,    NaN,    NaN, 0.09430
 495,+1, 1364, 5514,495.25299,    NaN,572.65631,    NaN,    NaN, 0.18313
 495,+1, 1379, 5514,495.25580,    NaN,572.51547,    NaN,    NaN, 0.28023
 495,+1, 1395, 5514,495.25861,    NaN,572.45412,    NaN,    NaN, 0.32653
 495,+1, 1410, 5514,495.26142,    NaN,572.30565,    NaN,    NaN,-0.08225
 495,+1, 1426, 5514,495.26424,    NaN,572.17064,    NaN,    NaN,-0.59219
 495,+1, 1441, 5514,495.26705,    NaN,572.09243,    NaN,    NaN,-0.49391
 495,+1, 1457, 5514,495.26986,    NaN,572.02331,    NaN,    NaN,-0.12136
 495,+1, 1472, 5514,495.27267,    NaN,571.92023,    NaN,    NaN,-0.01839
 495,+1, 1488, 5514,495.27548,    NaN,571.80796,    NaN,    NaN, 0.22487
 495,+1, 1503, 5514,495.27829,    NaN,571.82298,    NaN,    NaN, 0.46673
 495,+1, 1519, 5514,495.28110,    NaN,571.78428,    NaN,    NaN, 0.06046
 495,+1, 1534, 5514,495.28391,    NaN,571.73267,    NaN,    NaN,-0.18026
 495,+1, 1550, 5514,495.28672,    NaN,571.70829,    NaN,    NaN,-0.56284
