1020,RCLt2,+38.410985994,-82.263357645,480.036,13950667.509,1278542.055,581.749,6.995,09:00:33 5 Feb 2010,,,,0.043,0.053,0.005,1.488,,,1,13
1021,RCLt2,+38.410969932,-82.263379220,480.008,13950661.746,1278535.794,581.720,6.995,09:00:33 5 Feb 2010,,,,0.043,0.053,0.005,1.488,,,1,13
1022,RCLt2,+38.410957595,-82.263395436,479.959,13950657.318,1278531.088,581.671,6.995,09:00:34 5 Feb 2010,,,,0.046,0.057,0.005,1.488,,,1,13
1023,RCLt2,+38.410945315,-82.263412143,479.957,13950652.913,1278526.241,581.670,6.995,09:00:34 5 Feb 2010,,,,0.046,0.057,0.005,1.488,,,1,13
1024,RCLt2,+38.410928615,-82.263434738,480.010,13950646.922,1278519.685,581.723,6.995,09:00:34 5 Feb 2010,,,,0.046,0.057,0.005,1.488,,,1,13
1025,RCLt2,+38.410915715,-82.263451626,479.937,13950642.292,1278514.783,581.649,6.995,09:00:35 5 Feb 2010,,,,0.040,0.049,0.005,1.488,,,1,13
1026,RCLt2,+38.410902868,-82.263468910,479.924,13950637.683,1278509.768,581.636,6.995,09:00:35 5 Feb 2010,,,,0.040,0.049,0.004,1.488,,,1,13
1027,RCLt2,+38.410885480,-82.263492246,479.904,13950631.444,1278502.997,581.616,6.995,09:00:35 5 Feb 2010,,,,0.040,0.049,0.004,1.488,,,1,13
1028,RCLt2,+38.410872341,-82.263509976,479.927,13950626.730,1278497.853,581.639,6.995,09:00:36 5 Feb 2010,,,,0.043,0.053,0.004,1.488,,,1,13
1029,RCLt2,+38.410859035,-82.263527734,479.849,13950621.956,1278492.699,581.561,6.995,09:00:36 5 Feb 2010,,,,0.043,0.053,0.005,1.488,,,1,13
1030,RCLt2,+38.410841136,-82.263551819,479.855,13950615.534,1278485.711,581.567,6.995,09:00:36 5 Feb 2010,,,,0.043,0.053,0.005,1.488,,,1,13
1031,RCLt2,+38.410827535,-82.263570037,479.827,13950610.654,1278480.425,581.539,6.995,09:00:37 5 Feb 2010,,,,0.047,0.057,0.005,1.487,,,1,13
1032,RCLt2,+38.410813822,-82.263588463,479.830,13950605.734,1278475.078,581.542,6.995,09:00:37 5 Feb 2010,,,,0.047,0.057,0.005,1.487,,,1,13
1033,RCLt2,+38.410795430,-82.263613245,479.866,13950599.136,1278467.888,581.578,6.995,09:00:37 5 Feb 2010,,,,0.047,0.057,0.005,1.487,,,1,13
1034,RCLt2,+38.410781594,-82.263632021,479.881,13950594.172,1278462.440,581.592,6.995,09:00:38 5 Feb 2010,,,,0.033,0.048,0.005,1.374,,,1,14
1035,RCLt2,+38.410767621,-82.263650920,479.889,13950589.159,1278456.957,581.600,6.995,09:00:38 5 Feb 2010,,,,0.033,0.048,0.004,1.374,,,1,14
1036,RCLt2,+38.410748916,-82.263676237,479.880,13950582.449,1278449.611,581.591,6.995,09:00:38 5 Feb 2010,,,,0.033,0.048,0.004,1.374,,,1,14
1037,RCLt2,+38.410734776,-82.263695278,479.881,13950577.376,1278444.086,581.593,6.995,09:00:39 5 Feb 2010,,,,0.038,0.055,0.004,1.374,,,1,14
1038,RCLt2,+38.410720589,-82.263714448,479.900,13950572.286,1278438.525,581.611,6.995,09:00:39 5 Feb 2010,,,,0.038,0.055,0.005,1.374,,,1,14
1039,RCLt2,+38.410711215,-82.263727328,479.912,13950568.924,1278434.788,581.624,6.995,09:00:39 5 Feb 2010,,,,0.038,0.055,0.005,1.374,,,1,14
1040,RCLt2,+38.410701699,-82.263740178,479.872,13950565.510,1278431.060,581.583,6.995,09:00:39 5 Feb 2010,,,,0.038,0.055,0.005,1.374,,,1,14
1041,RCLt2,+38.410692239,-82.263753106,479.888,13950562.117,1278427.309,581.600,6.995,09:00:39 5 Feb 2010,,,,0.038,0.055,0.005,1.374,,,1,14
1042,RCLt2,+38.410682669,-82.263766045,479.882,13950558.683,1278423.555,581.593,6.995,09:00:40 5 Feb 2010,,,,0.038,0.055,0.005,1.374,,,1,14
1043,RCLt2,+38.410673174,-82.263779044,479.878,13950555.278,1278419.784,581.590,6.995,09:00:40 5 Feb 2010,,,,0.038,0.055,0.005,1.374,,,1,14
1044,RCLt2,+38.410663669,-82.263792018,479.889,13950551.868,1278416.021,581.600,6.995,09:00:40 5 Feb 2010,,,,0.038,0.055,0.005,1.374,,,1,14
1045,RCLt2,+38.410653983,-82.263805090,479.882,13950548.393,1278412.228,581.594,6.995,09:00:40 5 Feb 2010,,,,0.038,0.055,0.005,1.374,,,1,14
1046,RCLt2,+38.410644469,-82.263818162,479.866,13950544.981,1278408.436,581.578,6.995,09:00:40 5 Feb 2010,,,,0.038,0.055,0.005,1.374,,,1,14
1047,RCLt2,+38.410634784,-82.263831322,479.870,13950541.506,1278404.618,581.581,6.995,09:00:41 5 Feb 2010,,,,0.036,0.052,0.005,1.374,,,1,14
1048,RCLt2,+38.410625223,-82.263844472,479.830,13950538.077,1278400.803,581.541,6.995,09:00:41 5 Feb 2010,,,,0.036,0.052,0.005,1.374,,,1,14
1049,RCLt2,+38.410615630,-82.263857713,479.858,13950534.637,1278396.962,581.569,6.995,09:00:41 5 Feb 2010,,,,0.036,0.052,0.005,1.374,,,1,14
1050,RCLt2,+38.410606083,-82.263870931,479.846,13950531.213,1278393.128,581.557,6.995,09:00:41 5 Feb 2010,,,,0.036,0.052,0.005,1.374,,,1,14
1051,RCLt2,+38.410596357,-82.263884257,479.844,13950527.725,1278389.263,581.554,6.995,09:00:41 5 Feb 2010,,,,0.036,0.052,0.005,1.374,,,1,14
1052,RCLt2,+38.410586768,-82.263897557,479.837,13950524.286,1278385.405,581.548,6.995,09:00:42 5 Feb 2010,,,,0.033,0.048,0.004,1.373,,,1,14
1053,RCLt2,+38.410577133,-82.263910934,479.860,13950520.831,1278381.525,581.571,6.995,09:00:42 5 Feb 2010,,,,0.033,0.048,0.004,1.373,,,1,14
1054,RCLt2,+38.410567519,-82.263924376,479.875,13950517.383,1278377.627,581.586,6.995,09:00:42 5 Feb 2010,,,,0.033,0.048,0.004,1.373,,,1,14
1055,RCLt2,+38.410557858,-82.263937829,479.877,13950513.919,1278373.725,581.587,6.995,09:00:42 5 Feb 2010,,,,0.033,0.048,0.004,1.373,,,1,14
1056,RCLt2,+38.410548223,-82.263951291,479.878,13950510.464,1278369.821,581.589,6.995,09:00:42 5 Feb 2010,,,,0.033,0.048,0.004,1.373,,,1,14
1057,RCLt2,+38.410538583,-82.263964834,479.872,13950507.008,1278365.893,581.583,6.995,09:00:43 5 Feb 2010,,,,0.033,0.048,0.004,1.373,,,1,14
1058,RCLt2,+38.410528892,-82.263978393,479.880,13950503.533,1278361.961,581.590,6.995,09:00:43 5 Feb 2010,,,,0.033,0.048,0.004,1.373,,,1,14
1059,RCLt2,+38.410519208,-82.263991994,479.857,13950500.061,1278358.016,581.568,6.995,09:00:43 5 Feb 2010,,,,0.033,0.048,0.004,1.373,,,1,14
1060,RCLt2,+38.410509605,-82.264005618,479.868,13950496.618,1278354.066,581.578,6.995,09:00:43 5 Feb 2010,,,,0.033,0.048,0.004,1.373,,,1,14
1061,RCLt2,+38.410499922,-82.264019282,479.910,13950493.147,1278350.103,581.621,6.995,09:00:43 5 Feb 2010,,,,0.033,0.048,0.004,1.373,,,1,14
1062,RCLt2,+38.410490262,-82.264033018,479.876,13950489.684,1278346.120,581.587,6.995,09:00:44 5 Feb 2010,,,,0.036,0.052,0.005,1.373,,,1,14
1063,RCLt2,+38.410480621,-82.264046787,479.879,13950486.228,1278342.128,581.590,6.995,09:00:44 5 Feb 2010,,,,0.036,0.052,0.005,1.373,,,1,14
1064,RCLt2,+38.410470984,-82.264060572,479.915,13950482.774,1278338.131,581.625,6.995,09:00:44 5 Feb 2010,,,,0.036,0.052,0.005,1.373,,,1,14
1065,RCLt2,+38.410461297,-82.264074352,479.884,13950479.301,1278334.136,581.594,6.995,09:00:44 5 Feb 2010,,,,0.036,0.052,0.005,1.373,,,1,14
1066,RCLt2,+38.410451630,-82.264088221,479.895,13950475.836,1278330.115,581.605,6.995,09:00:44 5 Feb 2010,,,,0.036,0.052,0.005,1.373,,,1,14
1067,RCLt2,+38.410441951,-82.264102194,479.913,13950472.367,1278326.064,581.623,6.995,09:00:45 5 Feb 2010,,,,0.038,0.056,0.005,1.373,,,1,14
1068,RCLt2,+38.410432322,-82.264116226,479.886,13950468.917,1278321.996,581.596,6.995,09:00:45 5 Feb 2010,,,,0.038,0.056,0.005,1.373,,,1,14
1069,RCLt2,+38.410422615,-82.264130303,479.920,13950465.438,1278317.915,581.630,6.995,09:00:45 5 Feb 2010,,,,0.038,0.056,0.005,1.373,,,1,14
1070,RCLt2,+38.410412889,-82.264144425,479.884,13950461.953,1278313.821,581.594,6.995,09:00:45 5 Feb 2010,,,,0.038,0.056,0.005,1.373,,,1,14
1071,RCLt2,+38.410403217,-82.264158684,479.887,13950458.487,1278309.689,581.597,6.995,09:00:45 5 Feb 2010,,,,0.038,0.056,0.005,1.373,,,1,14
1072,RCLt2,+38.410393459,-82.264172929,479.912,13950454.991,1278305.560,581.622,6.995,09:00:46 5 Feb 2010,,,,0.038,0.056,0.005,1.373,,,1,14
1073,RCLt2,+38.410383762,-82.264187294,479.891,13950451.517,1278301.396,581.601,6.995,09:00:46 5 Feb 2010,,,,0.038,0.056,0.005,1.373,,,1,14
1074,RCLt2,+38.410374011,-82.264201729,479.879,13950448.024,1278297.213,581.588,6.995,09:00:46 5 Feb 2010,,,,0.038,0.056,0.005,1.373,,,1,14
1075,RCLt2,+38.410364279,-82.264216231,479.908,13950444.538,1278293.010,581.618,6.995,09:00:46 5 Feb 2010,,,,0.038,0.056,0.005,1.373,,,1,14
1076,RCLt2,+38.410354532,-82.264230779,479.879,13950441.046,1278288.794,581.589,6.995,09:00:46 5 Feb 2010,,,,0.038,0.056,0.005,1.373,,,1,14
1077,RCLt2,+38.410344784,-82.264245443,479.906,13950437.555,1278284.545,581.615,6.995,09:00:47 5 Feb 2010,,,,0.036,0.052,0.005,1.373,,,1,14
1078,RCLt2,+38.410334982,-82.264260057,479.922,13950434.044,1278280.310,581.632,6.995,09:00:47 5 Feb 2010,,,,0.036,0.052,0.005,1.373,,,1,14
1079,RCLt2,+38.410325189,-82.264274819,479.953,13950430.537,1278276.032,581.663,6.995,09:00:47 5 Feb 2010,,,,0.036,0.052,0.005,1.373,,,1,14
1080,RCLt2,+38.410315403,-82.264289632,479.943,13950427.032,1278271.740,581.653,6.995,09:00:47 5 Feb 2010,,,,0.036,0.052,0.005,1.373,,,1,14
1081,RCLt2,+38.410305664,-82.264304470,479.930,13950423.545,1278267.441,581.639,6.995,09:00:47 5 Feb 2010,,,,0.036,0.052,0.005,1.373,,,1,14
1082,RCLt2,+38.410295899,-82.264319452,479.970,13950420.048,1278263.101,581.679,6.995,09:00:48 5 Feb 2010,,,,0.033,0.048,0.004,1.373,,,1,14
1083,RCLt2,+38.410286160,-82.264334515,479.947,13950416.562,1278258.737,581.656,6.995,09:00:48 5 Feb 2010,,,,0.033,0.048,0.004,1.373,,,1,14
1084,RCLt2,+38.410276367,-82.264349545,479.958,13950413.056,1278254.383,581.668,6.995,09:00:48 5 Feb 2010,,,,0.033,0.048,0.004,1.373,,,1,14
1085,RCLt2,+38.410266640,-82.264364728,479.964,13950409.574,1278249.985,581.674,6.995,09:00:48 5 Feb 2010,,,,0.033,0.048,0.004,1.373,,,1,14
1086,RCLt2,+38.410256892,-82.264379943,479.916,13950406.085,1278245.578,581.626,6.995,09:00:48 5 Feb 2010,,,,0.033,0.048,0.004,1.373,,,1,14
1087,RCLt2,+38.410247089,-82.264395280,479.956,13950402.576,1278241.136,581.665,6.995,09:00:49 5 Feb 2010,,,,0.033,0.048,0.004,1.373,,,1,14
1088,RCLt2,+38.410237434,-82.264410638,479.963,13950399.122,1278236.688,581.672,6.995,09:00:49 5 Feb 2010,,,,0.033,0.048,0.004,1.373,,,1,14
1089,RCLt2,+38.410227629,-82.264426065,479.955,13950395.613,1278232.220,581.664,6.995,09:00:49 5 Feb 2010,,,,0.033,0.048,0.004,1.373,,,1,14
1090,RCLt2,+38.410217896,-82.264441586,479.963,13950392.130,1278227.726,581.672,6.995,09:00:49 5 Feb 2010,,,,0.033,0.048,0.004,1.373,,,1,14
1091,RCLt2,+38.410208066,-82.264457156,479.932,13950388.613,1278223.217,581.641,6.995,09:00:49 5 Feb 2010,,,,0.033,0.048,0.004,1.373,,,1,14
1092,RCLt2,+38.410198370,-82.264472796,479.926,13950385.144,1278218.688,581.635,6.995,09:00:50 5 Feb 2010,,,,0.038,0.056,0.005,1.372,,,1,14
1093,RCLt2,+38.410188686,-82.264488568,479.958,13950381.681,1278214.122,581.667,6.995,09:00:50 5 Feb 2010,,,,0.038,0.056,0.005,1.372,,,1,14
1094,RCLt2,+38.410179025,-82.264504417,479.932,13950378.226,1278209.534,581.641,6.995,09:00:50 5 Feb 2010,,,,0.038,0.056,0.005,1.372,,,1,14
1095,RCLt2,+38.410169444,-82.264520350,480.002,13950374.800,1278204.922,581.711,6.995,09:00:50 5 Feb 2010,,,,0.038,0.056,0.005,1.372,,,1,14
1096,RCLt2,+38.410159796,-82.264536312,479.992,13950371.350,1278200.301,581.701,6.995,09:00:50 5 Feb 2010,,,,0.038,0.056,0.005,1.372,,,1,14
1097,RCLt2,+38.410150164,-82.264552347,479.979,13950367.907,1278195.660,581.688,6.995,09:00:51 5 Feb 2010,,,,0.038,0.046,0.004,1.485,,,1,13
1098,RCLt2,+38.410140568,-82.264568465,479.982,13950364.477,1278190.995,581.691,6.995,09:00:51 5 Feb 2010,,,,0.038,0.046,0.004,1.485,,,1,13
1099,RCLt2,+38.410130608,-82.264584605,479.872,13950360.914,1278186.322,581.580,6.995,09:00:51 5 Feb 2010,,,,0.038,0.046,0.004,1.485,,,1,13
1100,RCLt2,+38.410120994,-82.264600860,479.891,13950357.478,1278181.618,581.599,6.995,09:00:51 5 Feb 2010,,,,0.038,0.046,0.004,1.485,,,1,13
1101,RCLt2,+38.410111375,-82.264617088,479.834,13950354.040,1278176.921,581.542,6.995,09:00:51 5 Feb 2010,,,,0.038,0.046,0.004,1.485,,,1,13
1102,RCLt2,+38.410101971,-82.264633511,479.892,13950350.681,1278172.170,581.601,6.995,09:00:52 5 Feb 2010,,,,0.042,0.061,0.005,1.372,,,1,14
1103,RCLt2,+38.410092368,-82.264649810,479.862,13950347.248,1278167.453,581.570,6.995,09:00:52 5 Feb 2010,,,,0.042,0.061,0.005,1.372,,,1,14
1104,RCLt2,+38.410082976,-82.264666251,479.843,13950343.894,1278162.696,581.551,6.995,09:00:52 5 Feb 2010,,,,0.042,0.061,0.005,1.372,,,1,14
1105,RCLt2,+38.410073508,-82.264682703,479.856,13950340.512,1278157.936,581.565,6.995,09:00:52 5 Feb 2010,,,,0.042,0.061,0.005,1.372,,,1,14
1106,RCLt2,+38.410064143,-82.264699146,479.811,13950337.167,1278153.179,581.519,6.995,09:00:52 5 Feb 2010,,,,0.042,0.061,0.005,1.372,,,1,14
1107,RCLt2,+38.410054781,-82.264715668,479.789,13950333.823,1278148.400,581.498,6.995,09:00:53 5 Feb 2010,,,,0.043,0.062,0.006,1.372,,,1,14
1108,RCLt2,+38.410045444,-82.264732178,479.779,13950330.489,1278143.624,581.487,6.995,09:00:53 5 Feb 2010,,,,0.043,0.062,0.006,1.372,,,1,14
1109,RCLt2,+38.410036233,-82.264748789,479.778,13950327.201,1278138.820,581.486,6.995,09:00:53 5 Feb 2010,,,,0.043,0.062,0.006,1.372,,,1,14
1110,RCLt2,+38.410027020,-82.264765452,479.769,13950323.912,1278134.000,581.477,6.995,09:00:53 5 Feb 2010,,,,0.043,0.062,0.006,1.372,,,1,14
1111,RCLt2,+38.410017873,-82.264782121,479.786,13950320.648,1278129.180,581.494,6.995,09:00:53 5 Feb 2010,,,,0.043,0.062,0.006,1.372,,,1,14
1112,RCLt2,+38.410008704,-82.264798847,479.776,13950317.375,1278124.343,581.484,6.995,09:00:54 5 Feb 2010,,,,0.045,0.055,0.005,1.484,,,1,13
1113,RCLt2,+38.409999633,-82.264815641,479.778,13950314.139,1278119.487,581.486,6.995,09:00:54 5 Feb 2010,,,,0.045,0.055,0.005,1.484,,,1,13
1114,RCLt2,+38.409990526,-82.264832348,479.753,13950310.889,1278114.655,581.461,6.995,09:00:54 5 Feb 2010,,,,0.045,0.055,0.005,1.484,,,1,13
1115,RCLt2,+38.409981551,-82.264849211,479.796,13950307.688,1278109.780,581.504,6.995,09:00:54 5 Feb 2010,,,,0.045,0.055,0.005,1.484,,,1,13
1116,RCLt2,+38.409972665,-82.264866111,479.805,13950304.519,1278104.895,581.513,6.995,09:00:54 5 Feb 2010,,,,0.045,0.055,0.005,1.484,,,1,13
1117,RCLt2,+38.409963679,-82.264882956,479.813,13950301.314,1278100.024,581.521,6.995,09:00:55 5 Feb 2010,,,,0.044,0.051,0.004,1.610,,,1,12
1118,RCLt2,+38.409954806,-82.264899896,479.830,13950298.150,1278095.128,581.538,6.995,09:00:55 5 Feb 2010,,,,0.044,0.051,0.004,1.610,,,1,12
1119,RCLt2,+38.409945985,-82.264916823,479.813,13950295.005,1278090.235,581.521,6.995,09:00:55 5 Feb 2010,,,,0.044,0.051,0.004,1.610,,,1,12
1120,RCLt2,+38.409937128,-82.264933792,479.793,13950291.847,1278085.330,581.501,6.995,09:00:55 5 Feb 2010,,,,0.044,0.051,0.004,1.610,,,1,12
1121,RCLt2,+38.409928445,-82.264950777,479.800,13950288.753,1278080.421,581.508,6.995,09:00:55 5 Feb 2010,,,,0.044,0.051,0.004,1.610,,,1,12
1122,RCLt2,+38.409919737,-82.264967832,479.791,13950285.650,1278075.492,581.499,6.995,09:00:56 5 Feb 2010,,,,0.048,0.055,0.005,1.610,,,1,12
1123,RCLt2,+38.409911037,-82.264984898,479.834,13950282.550,1278070.560,581.542,6.995,09:00:56 5 Feb 2010,,,,0.048,0.055,0.005,1.610,,,1,12
1124,RCLt2,+38.409902457,-82.265001996,479.787,13950279.493,1278065.619,581.494,6.995,09:00:56 5 Feb 2010,,,,0.048,0.055,0.005,1.610,,,1,12
1125,RCLt2,+38.409893886,-82.265019041,479.782,13950276.440,1278060.694,581.489,6.995,09:00:56 5 Feb 2010,,,,0.048,0.055,0.005,1.610,,,1,12
1126,RCLt2,+38.409885386,-82.265036138,479.792,13950273.412,1278055.754,581.500,6.995,09:00:56 5 Feb 2010,,,,0.048,0.055,0.005,1.610,,,1,12
1127,RCLt2,+38.409876906,-82.265053248,479.760,13950270.392,1278050.810,581.468,6.995,09:00:57 5 Feb 2010,,,,0.051,0.059,0.005,1.610,,,1,12
1128,RCLt2,+38.409868525,-82.265070351,479.771,13950267.409,1278045.869,581.479,6.995,09:00:57 5 Feb 2010,,,,0.051,0.059,0.005,1.610,,,1,12
1129,RCLt2,+38.409860307,-82.265087485,479.774,13950264.484,1278040.920,581.482,6.995,09:00:57 5 Feb 2010,,,,0.051,0.059,0.005,1.610,,,1,12
1130,RCLt2,+38.409851979,-82.265104582,479.793,13950261.519,1278035.981,581.500,6.995,09:00:57 5 Feb 2010,,,,0.051,0.059,0.005,1.610,,,1,12
1131,RCLt2,+38.409843780,-82.265121671,479.771,13950258.602,1278031.045,581.478,6.995,09:00:57 5 Feb 2010,,,,0.051,0.059,0.005,1.610,,,1,12
1132,RCLt2,+38.409835626,-82.265138783,479.775,13950255.700,1278026.102,581.482,6.995,09:00:58 5 Feb 2010,,,,0.044,0.051,0.004,1.610,,,1,12
1133,RCLt2,+38.409827540,-82.265155873,479.788,13950252.824,1278021.167,581.495,6.995,09:00:58 5 Feb 2010,,,,0.044,0.051,0.004,1.610,,,1,12
1134,RCLt2,+38.409819578,-82.265172996,479.796,13950249.992,1278016.222,581.503,6.995,09:00:58 5 Feb 2010,,,,0.044,0.051,0.004,1.610,,,1,12
1135,RCLt2,+38.409811581,-82.265190113,479.773,13950247.148,1278011.279,581.480,6.995,09:00:58 5 Feb 2010,,,,0.044,0.051,0.004,1.610,,,1,12
1136,RCLt2,+38.409803776,-82.265207229,479.770,13950244.374,1278006.337,581.477,6.995,09:00:58 5 Feb 2010,,,,0.044,0.051,0.004,1.610,,,1,12
1137,RCLt2,+38.409795922,-82.265224353,479.780,13950241.582,1278001.392,581.487,6.995,09:00:59 5 Feb 2010,,,,0.045,0.052,0.004,1.610,,,1,12
1138,RCLt2,+38.409788102,-82.265241416,479.754,13950238.802,1277996.465,581.461,6.995,09:00:59 5 Feb 2010,,,,0.045,0.052,0.004,1.610,,,1,12
1139,RCLt2,+38.409780359,-82.265258508,479.783,13950236.050,1277991.531,581.490,6.995,09:00:59 5 Feb 2010,,,,0.045,0.052,0.004,1.610,,,1,12
1140,RCLt2,+38.409772662,-82.265275532,479.763,13950233.315,1277986.616,581.470,6.995,09:00:59 5 Feb 2010,,,,0.045,0.052,0.004,1.610,,,1,12
1141,RCLt2,+38.409765006,-82.265292546,479.741,13950230.595,1277981.703,581.447,6.995,09:00:59 5 Feb 2010,,,,0.045,0.052,0.004,1.610,,,1,12
1142,RCLt2,+38.409757462,-82.265309613,479.779,13950227.915,1277976.777,581.486,6.995,09:01:00 5 Feb 2010,,,,0.051,0.059,0.005,1.610,,,1,12
1143,RCLt2,+38.409749903,-82.265326615,479.792,13950225.230,1277971.869,581.499,6.995,09:01:00 5 Feb 2010,,,,0.051,0.059,0.005,1.610,,,1,12
1144,RCLt2,+38.409742466,-82.265343632,479.773,13950222.590,1277966.957,581.480,6.995,09:01:00 5 Feb 2010,,,,0.051,0.059,0.005,1.610,,,1,12
1145,RCLt2,+38.409735033,-82.265360674,479.803,13950219.950,1277962.038,581.509,6.995,09:01:00 5 Feb 2010,,,,0.051,0.059,0.005,1.610,,,1,12
1146,RCLt2,+38.409727655,-82.265377648,479.774,13950217.331,1277957.139,581.480,6.995,09:01:00 5 Feb 2010,,,,0.051,0.059,0.005,1.610,,,1,12
1147,RCLt2,+38.409720303,-82.265394549,479.797,13950214.721,1277952.261,581.504,6.995,09:01:01 5 Feb 2010,,,,0.047,0.056,0.005,1.448,,,1,13
1148,RCLt2,+38.409713056,-82.265411502,479.754,13950212.149,1277947.369,581.460,6.995,09:01:01 5 Feb 2010,,,,0.047,0.056,0.005,1.448,,,1,13
1149,RCLt2,+38.409705891,-82.265428478,479.774,13950209.607,1277942.470,581.480,6.995,09:01:01 5 Feb 2010,,,,0.047,0.056,0.005,1.448,,,1,13
1150,RCLt2,+38.409698693,-82.265445445,479.817,13950207.054,1277937.574,581.524,6.995,09:01:01 5 Feb 2010,,,,0.047,0.056,0.005,1.448,,,1,13
1151,RCLt2,+38.409691638,-82.265462354,479.793,13950204.552,1277932.695,581.500,6.995,09:01:01 5 Feb 2010,,,,0.047,0.056,0.005,1.448,,,1,13
1152,RCLt2,+38.409684659,-82.265479323,479.796,13950202.077,1277927.799,581.503,6.995,09:01:02 5 Feb 2010,,,,0.048,0.057,0.005,1.448,,,1,13
1153,RCLt2,+38.409677682,-82.265496308,479.816,13950199.605,1277922.899,581.522,6.995,09:01:02 5 Feb 2010,,,,0.048,0.057,0.005,1.448,,,1,13
1154,RCLt2,+38.409670733,-82.265513174,479.811,13950197.141,1277918.033,581.517,6.995,09:01:02 5 Feb 2010,,,,0.048,0.057,0.005,1.448,,,1,13
1155,RCLt2,+38.409663853,-82.265530065,479.794,13950194.702,1277913.160,581.500,6.995,09:01:02 5 Feb 2010,,,,0.048,0.057,0.005,1.448,,,1,13
1156,RCLt2,+38.409657048,-82.265546902,479.806,13950192.291,1277908.303,581.512,6.995,09:01:02 5 Feb 2010,,,,0.048,0.057,0.005,1.448,,,1,13
1157,RCLt2,+38.409650204,-82.265563814,479.842,13950189.866,1277903.424,581.548,6.995,09:01:03 5 Feb 2010,,,,0.048,0.057,0.005,1.447,,,1,13
1158,RCLt2,+38.409643503,-82.265580646,479.835,13950187.493,1277898.569,581.541,6.995,09:01:03 5 Feb 2010,,,,0.048,0.057,0.005,1.447,,,1,13
