Htn2PtPl_05nov2009,Y:\Documents\Engineering\Data\LOR\CSX_OhioRsub\Htn2PtPl_05nov2009,
UTM,17 North,(WGS 84),Geoid03
coord units ft, elevation units ft, distance units ft
PointID,FeatureCode,LatitudeDecimalDeg,LongitudeDecimalDeg,EllipsoidHeight,Northing,Easting,Elevation,AntennaHeight,StartTime,covXX,covYY,covZZ,HorizontalPrecision,VerticalPrecision,RMS,MaxPDOP,MaxHDOP,MaxVDOP,NbrGPSpos,MinSatellites
164_D,LRdot,+38.429176788,-82.376206353,441.665,13957752.855,1246315.306,550.482,7.435,10:25:43 5 Nov 2009,,,,0.041,0.059,0.004,,,,1,10
165_D,LRdot,+38.429188310,-82.376174885,441.672,13957756.915,1246324.380,550.489,7.435,10:25:44 5 Nov 2009,,,,0.041,0.059,0.004,,,,1,10
166_D,LRdot,+38.429199670,-82.376143704,441.721,13957760.918,1246333.372,550.538,7.435,10:25:44 5 Nov 2009,,,,0.041,0.059,0.004,,,,1,10
167_D,LRdot,+38.429210934,-82.376112834,441.709,13957764.886,1246342.273,550.527,7.435,10:25:45 5 Nov 2009,,,,0.038,0.055,0.004,,,,1,10
168_D,LRdot,+38.429221991,-82.376082497,441.743,13957768.782,1246351.021,550.560,7.435,10:25:45 5 Nov 2009,,,,0.038,0.055,0.004,,,,1,10
169_D,LRdot,+38.429232963,-82.376052444,441.738,13957772.648,1246359.688,550.555,7.435,10:25:45 5 Nov 2009,,,,0.038,0.055,0.004,,,,1,10
170_D,LRdot,+38.429243860,-82.376022634,441.760,13957776.488,1246368.284,550.578,7.435,10:25:46 5 Nov 2009,,,,0.043,0.062,0.005,,,,1,10
171_D,LRdot,+38.429254777,-82.375992533,441.802,13957780.334,1246376.964,550.620,7.435,10:25:46 5 Nov 2009,,,,0.043,0.062,0.005,,,,1,10
172_D,LRdot,+38.429263159,-82.375969698,441.773,13957783.288,1246383.549,550.591,7.435,10:25:47 5 Nov 2009,,,,0.040,0.057,0.005,,,,1,10
173_D,LRdot,+38.429271659,-82.375946478,441.778,13957786.283,1246390.245,550.596,7.435,10:25:47 5 Nov 2009,,,,0.040,0.057,0.004,,,,1,10
174_D,LRdot,+38.429283033,-82.375915175,441.780,13957790.290,1246399.271,550.598,7.435,10:25:47 5 Nov 2009,,,,0.040,0.057,0.004,,,,1,10
175_D,LRdot,+38.429291633,-82.375891703,441.795,13957793.321,1246406.039,550.613,7.435,10:25:48 5 Nov 2009,,,,0.040,0.057,0.004,,,,1,10
176_D,LRdot,+38.429300102,-82.375868363,441.801,13957796.304,1246412.770,550.619,7.435,10:25:48 5 Nov 2009,,,,0.040,0.057,0.004,,,,1,10
177_D,LRdot,+38.429311338,-82.375837408,441.791,13957800.263,1246421.696,550.609,7.435,10:25:48 5 Nov 2009,,,,0.040,0.057,0.004,,,,1,10
178_D,LRdot,+38.429319779,-82.375814241,441.792,13957803.237,1246428.376,550.610,7.435,10:25:49 5 Nov 2009,,,,0.043,0.062,0.004,,,,1,10
179_D,LRdot,+38.429328183,-82.375791105,441.773,13957806.197,1246435.047,550.591,7.435,10:25:49 5 Nov 2009,,,,0.043,0.062,0.005,,,,1,10
180_D,LRdot,+38.429339386,-82.375760446,441.767,13957810.145,1246443.889,550.586,7.435,10:25:49 5 Nov 2009,,,,0.043,0.062,0.005,,,,1,10
181_D,LRdot,+38.429350527,-82.375729800,441.749,13957814.070,1246452.726,550.567,7.435,10:25:50 5 Nov 2009,,,,0.044,0.063,0.005,,,,1,10
182_D,LRdot,+38.429361759,-82.375699177,441.761,13957818.028,1246461.556,550.579,7.435,10:25:50 5 Nov 2009,,,,0.044,0.063,0.005,,,,1,10
183_D,LRdot,+38.429372893,-82.375668442,441.796,13957821.950,1246470.419,550.615,7.435,10:25:50 5 Nov 2009,,,,0.044,0.063,0.005,,,,1,10
184_D,LRdot,+38.429384115,-82.375637641,441.763,13957825.904,1246479.300,550.581,7.435,10:25:51 5 Nov 2009,,,,0.042,0.060,0.005,,,,1,10
185_D,LRdot,+38.429395347,-82.375606785,441.769,13957829.862,1246488.198,550.587,7.435,10:25:51 5 Nov 2009,,,,0.042,0.060,0.005,,,,1,10
186_D,LRdot,+38.429406593,-82.375575883,441.770,13957833.824,1246497.109,550.589,7.435,10:25:51 5 Nov 2009,,,,0.042,0.060,0.005,,,,1,10
187_D,LRdot,+38.429417864,-82.375544868,441.771,13957837.795,1246506.052,550.590,7.435,10:25:52 5 Nov 2009,,,,0.038,0.055,0.004,,,,1,10
188_D,LRdot,+38.429429168,-82.375513808,441.781,13957841.777,1246515.009,550.600,7.435,10:25:52 5 Nov 2009,,,,0.038,0.055,0.004,,,,1,10
189_D,LRdot,+38.429440525,-82.375482654,441.806,13957845.779,1246523.992,550.625,7.435,10:25:53 5 Nov 2009,,,,0.044,0.063,0.005,,,,1,10
190_D,LRdot,+38.429451875,-82.375451462,441.811,13957849.777,1246532.986,550.630,7.435,10:25:53 5 Nov 2009,,,,0.044,0.063,0.005,,,,1,10
191_D,LRdot,+38.429463350,-82.375420037,441.812,13957853.821,1246542.048,550.631,7.435,10:25:53 5 Nov 2009,,,,0.044,0.063,0.005,,,,1,10
192_D,LRdot,+38.429474754,-82.375388544,441.752,13957857.838,1246551.129,550.572,7.435,10:25:54 5 Nov 2009,,,,0.042,0.068,0.005,,,,1,11
193_D,LRdot,+38.429486278,-82.375356874,441.768,13957861.898,1246560.261,550.588,7.435,10:25:54 5 Nov 2009,,,,0.042,0.068,0.005,,,,1,11
194_D,LRdot,+38.429492101,-82.375341042,441.754,13957863.951,1246564.827,550.573,7.435,10:25:54 5 Nov 2009,,,,0.042,0.068,0.005,,,,1,11
195_D,LRdot,+38.429497916,-82.375325167,441.796,13957866.000,1246569.405,550.615,7.435,10:25:55 5 Nov 2009,,,,0.047,0.074,0.006,,,,1,11
196_D,LRdot,+38.429503739,-82.375309206,441.773,13957868.052,1246574.008,550.593,7.435,10:25:55 5 Nov 2009,,,,0.047,0.074,0.006,,,,1,11
197_D,LRdot,+38.429509567,-82.375293146,441.780,13957870.105,1246578.638,550.600,7.435,10:25:55 5 Nov 2009,,,,0.047,0.074,0.006,,,,1,11
198_D,LRdot,+38.429515408,-82.375277062,441.756,13957872.163,1246583.276,550.576,7.435,10:25:55 5 Nov 2009,,,,0.047,0.074,0.006,,,,1,11
199_D,LRdot,+38.429521243,-82.375260909,441.812,13957874.218,1246587.934,550.631,7.435,10:25:55 5 Nov 2009,,,,0.047,0.074,0.006,,,,1,11
