 210,-1,  806, 5314,209.84249,    NaN,555.83180,    NaN,    NaN, 0.06818
 210,-1,  821, 5314,209.83957,    NaN,555.83113,    NaN,    NaN,-0.00431
 210,-1,  837, 5314,209.83666,    NaN,555.81403,    NaN,    NaN, 0.09176
 210,-1,  852, 5314,209.83374,    NaN,555.84327,    NaN,    NaN, 0.07287
 210,-1,  868, 5314,209.83082,    NaN,555.82470,    NaN,    NaN,-0.19082
 210,-1,  883, 5314,209.82791,    NaN,555.85776,    NaN,    NaN, 0.05957
 210,-1,  899, 5314,209.82499,    NaN,555.88384,    NaN,    NaN, 0.05103
 210,-1,  914, 5314,209.82207,    NaN,555.88168,    NaN,    NaN,-0.14819
 210,-1,  930, 5314,209.81916,    NaN,555.89221,    NaN,    NaN, 0.26628
 210,-1,  945, 5314,209.81624,    NaN,555.91043,    NaN,    NaN, 0.19644
 210,-1,  961, 5314,209.81332,    NaN,555.83870,    NaN,    NaN,-0.05397
 210,-1,  976, 5314,209.81040,    NaN,555.88302,    NaN,    NaN,-0.10375
 210,-1,  992, 5314,209.80749,    NaN,555.89761,    NaN,    NaN,-0.12610
 210,-1, 1007, 5314,209.80457,    NaN,555.92713,    NaN,    NaN,-0.01952
 210,-1, 1023, 5314,209.80165,    NaN,555.90602,    NaN,    NaN,-0.21449
 210,-1, 1038, 5314,209.79874,    NaN,555.91037,    NaN,    NaN,-0.25348
 210,-1, 1054, 5314,209.79582,    NaN,555.97211,    NaN,    NaN, 0.02296
 210,-1, 1069, 5314,209.79290,    NaN,555.96856,    NaN,    NaN, 0.70076
 210,-1, 1085, 5314,209.78999,    NaN,556.01842,    NaN,    NaN,-0.33284
 210,-1, 1100, 5314,209.78707,    NaN,556.08178,    NaN,    NaN,-0.51951
 210,-1, 1116, 5314,209.78415,    NaN,556.04186,    NaN,    NaN, 0.03872
 210,-1, 1131, 5314,209.78124,    NaN,556.11341,    NaN,    NaN, 0.05778
 210,-1, 1147, 5314,209.77832,    NaN,556.09995,    NaN,    NaN, 0.20092
 210,-1, 1162, 5314,209.77540,    NaN,556.12289,    NaN,    NaN, 0.24930
 210,-1, 1178, 5314,209.77249,    NaN,556.17210,    NaN,    NaN,-0.19291
 210,-1, 1193, 5314,209.76957,    NaN,556.14942,    NaN,    NaN,-0.28546
 210,-1, 1209, 5314,209.76665,    NaN,556.18589,    NaN,    NaN,-0.03408
 210,-1, 1224, 5314,209.76374,    NaN,556.18559,    NaN,    NaN, 0.20973
 210,-1, 1240, 5314,209.76082,    NaN,556.16815,    NaN,    NaN,-0.12751
 210,-1, 1255, 5314,209.75790,    NaN,556.20561,    NaN,    NaN,-0.12241
 210,-1, 1271, 5314,209.75498,    NaN,556.24000,    NaN,    NaN, 0.02870
 210,-1, 1286, 5314,209.75207,    NaN,556.26518,    NaN,    NaN, 0.10207
