1Mar2010_C&O,X:\Documents\Engineering\Data\LOR\1Mar2010_C&O,
UTM,17 North,(WGS 84),GEOID03 (Conus)
coord units ft, elevation units ft, distance units ft
PointID,FeatureCode,LatitudeDecimalDeg,LongitudeDecimalDeg,EllipsoidHeight,Northing,Easting,Elevation,AntennaHeight,StartTime,covXX,covYY,covZZ,HorizontalPrecision,VerticalPrecision,RMS,MaxPDOP,MaxHDOP,MaxVDOP,NbrGPSpos,MinSatellites
132,leftRail,+38.428881512,-82.377017106,449.258,13957648.823,1246081.516,550.362,7.435,12:25:26 1 Mar 2010,0.000,0.000,0.000,0.020,0.027,0.002,,,,1,12
133,leftRail,+38.428887387,-82.377001059,449.257,13957650.894,1246086.143,550.360,7.435,12:25:28 1 Mar 2010,0.000,0.000,0.000,0.020,0.027,0.002,,,,1,12
134,leftRail,+38.428893652,-82.376984007,449.270,13957653.101,1246091.061,550.374,7.435,12:26:42 1 Mar 2010,0.000,0.000,0.000,0.023,0.031,0.002,,,,1,12
135,leftRail,+38.428899564,-82.376967550,449.274,13957655.183,1246095.806,550.378,7.435,12:26:43 1 Mar 2010,0.000,0.000,0.000,0.024,0.032,0.003,,,,1,12
136,leftRail,+38.428905592,-82.376951156,449.268,13957657.308,1246100.533,550.371,7.435,12:26:46 1 Mar 2010,0.000,0.000,0.000,0.016,0.021,0.002,,,,1,12
137,leftRail,+38.428911386,-82.376935169,449.277,13957659.349,1246105.144,550.381,7.435,12:26:52 1 Mar 2010,0.000,0.000,0.000,0.021,0.028,0.002,,,,1,12
138,leftRail,+38.428917353,-82.376918768,449.258,13957661.451,1246109.873,550.361,7.435,12:27:07 1 Mar 2010,0.000,0.000,0.000,0.028,0.037,,,,,1,12
139,leftRail,+38.428923175,-82.376902876,449.307,13957663.503,1246114.456,550.411,7.435,12:27:14 1 Mar 2010,0.000,0.000,0.000,0.022,0.029,0.002,,,,1,12
140,leftRail,+38.428929044,-82.376886803,449.330,13957665.571,1246119.091,550.434,7.435,12:27:21 1 Mar 2010,0.000,0.000,0.000,0.022,0.029,0.002,,,,1,12
141,leftRail,+38.428934915,-82.376870486,449.301,13957667.638,1246123.795,550.405,7.435,12:27:28 1 Mar 2010,0.000,0.000,0.000,0.015,0.021,0.002,,,,1,12
142,leftRail,+38.428940879,-82.376854313,449.306,13957669.740,1246128.459,550.410,7.435,12:27:33 1 Mar 2010,0.000,0.000,0.000,0.022,0.029,0.002,,,,1,12
143,leftRail,+38.428946844,-82.376837851,449.245,13957671.842,1246133.206,550.349,7.435,12:27:37 1 Mar 2010,0.000,0.000,0.000,0.017,0.023,0.002,,,,1,12
144,leftRail,+38.428952803,-82.376821718,449.307,13957673.942,1246137.859,550.411,7.435,12:27:41 1 Mar 2010,0.000,0.000,0.000,0.016,0.021,0.002,,,,1,12
145,leftRail,+38.428958789,-82.376805132,449.289,13957676.050,1246142.642,550.393,7.435,12:27:44 1 Mar 2010,0.000,0.000,0.000,0.020,0.027,0.002,,,,1,12
146,leftRail,+38.428965175,-82.376787485,449.315,13957678.300,1246147.730,550.419,7.435,12:27:47 1 Mar 2010,0.000,0.000,0.000,0.025,0.029,0.002,,,,1,11
147,leftRail,+38.428971775,-82.376769711,449.304,13957680.627,1246152.856,550.408,7.435,12:27:48 1 Mar 2010,0.000,0.000,0.000,0.025,0.029,0.002,,,,1,11
148,leftRail,+38.428978291,-82.376751904,449.290,13957682.923,1246157.991,550.395,7.435,12:27:49 1 Mar 2010,0.000,0.000,0.000,0.025,0.029,0.002,,,,1,11
149,leftRail,+38.428985521,-82.376732075,449.353,13957685.470,1246163.709,550.458,7.435,12:27:50 1 Mar 2010,0.000,0.000,0.000,0.027,0.031,0.002,,,,1,11
150,leftRail,+38.428991689,-82.376714956,449.279,13957687.642,1246168.645,550.384,7.435,12:27:51 1 Mar 2010,0.000,0.000,0.000,0.025,0.029,0.002,,,,1,11
151,leftRail,+38.428998413,-82.376696801,449.278,13957690.013,1246173.881,550.383,7.435,12:27:52 1 Mar 2010,0.000,0.000,0.000,0.021,0.025,0.002,,,,1,11
152,leftRail,+38.429005244,-82.376677969,449.267,13957692.419,1246179.311,550.372,7.435,12:27:52 1 Mar 2010,0.000,0.000,0.000,0.021,0.025,0.002,,,,1,11
153,leftRail,+38.429012428,-82.376658194,449.268,13957694.950,1246185.013,550.373,7.435,12:27:53 1 Mar 2010,0.000,0.000,0.000,0.021,0.025,0.002,,,,1,11
154,leftRail,+38.429019865,-82.376637725,449.286,13957697.570,1246190.916,550.391,7.435,12:27:54 1 Mar 2010,0.000,0.000,0.000,0.025,0.029,0.002,,,,1,11
155,leftRail,+38.429027487,-82.376616708,449.255,13957700.255,1246196.976,550.359,7.435,12:27:55 1 Mar 2010,0.000,0.000,0.000,0.017,0.020,0.001,,,,1,11
156,leftRail,+38.429033393,-82.376600596,449.321,13957702.336,1246201.622,550.426,7.435,12:27:55 1 Mar 2010,0.000,0.000,0.000,0.017,0.020,0.001,,,,1,11
157,leftRail,+38.429039342,-82.376584147,449.294,13957704.432,1246206.365,550.398,7.435,12:27:56 1 Mar 2010,0.000,0.000,0.000,0.025,0.030,0.002,,,,1,11
158,leftRail,+38.429045439,-82.376567379,449.327,13957706.580,1246211.201,550.432,7.435,12:27:57 1 Mar 2010,0.000,0.000,0.000,0.027,0.031,0.002,,,,1,11
159,leftRail,+38.429051544,-82.376550475,449.336,13957708.730,1246216.075,550.441,7.435,12:27:57 1 Mar 2010,0.000,0.000,0.000,0.027,0.031,0.002,,,,1,11
160,leftRail,+38.429057794,-82.376533318,449.315,13957710.932,1246221.022,550.420,7.435,12:27:58 1 Mar 2010,0.000,0.000,0.000,0.021,0.025,0.002,,,,1,11
161,leftRail,+38.429064245,-82.376515722,449.336,13957713.206,1246226.097,550.441,7.435,12:27:58 1 Mar 2010,0.000,0.000,0.000,0.021,0.025,0.002,,,,1,11
162,leftRail,+38.429070779,-82.376497773,449.367,13957715.507,1246231.272,550.472,7.435,12:27:59 1 Mar 2010,0.000,0.000,0.000,0.018,0.021,0.001,,,,1,11
163,leftRail,+38.429077423,-82.376479340,449.356,13957717.847,1246236.587,550.461,7.435,12:28:00 1 Mar 2010,0.000,0.000,0.000,0.019,0.022,0.002,,,,1,11
164,leftRail,+38.429084316,-82.376460670,449.358,13957720.277,1246241.971,550.463,7.435,12:28:00 1 Mar 2010,0.000,0.000,0.000,0.019,0.022,0.002,,,,1,11
165,leftRail,+38.429091226,-82.376441548,449.361,13957722.711,1246247.485,550.466,7.435,12:28:01 1 Mar 2010,0.000,0.000,0.000,0.027,0.032,0.002,,,,1,11
166,leftRail,+38.429098418,-82.376422108,449.375,13957725.246,1246253.092,550.480,7.435,12:28:01 1 Mar 2010,0.000,0.000,0.000,0.027,0.032,0.002,,,,1,11
167,leftRail,+38.429105541,-82.376402286,449.366,13957727.755,1246258.807,550.471,7.435,12:28:02 1 Mar 2010,0.000,0.000,0.000,0.021,0.025,0.002,,,,1,11
168,leftRail,+38.429112908,-82.376382177,449.321,13957730.351,1246264.606,550.426,7.435,12:28:03 1 Mar 2010,0.000,0.000,0.000,0.021,0.025,0.002,,,,1,11
169,leftRail,+38.429120301,-82.376361737,449.367,13957732.955,1246270.500,550.472,7.435,12:28:03 1 Mar 2010,0.000,0.000,0.000,0.021,0.025,0.002,,,,1,11
170,leftRail,+38.429127881,-82.376341082,449.364,13957735.626,1246276.456,550.469,7.435,12:28:04 1 Mar 2010,0.000,0.000,0.000,0.018,0.021,0.002,,,,1,11
171,leftRail,+38.429135543,-82.376320010,449.319,13957738.325,1246282.532,550.425,7.435,12:28:04 1 Mar 2010,0.000,0.000,0.000,0.018,0.021,0.002,,,,1,11
172,leftRail,+38.429143349,-82.376298543,449.360,13957741.075,1246288.723,550.465,7.435,12:28:05 1 Mar 2010,0.000,0.000,0.000,0.025,0.030,0.002,,,,1,11
173,leftRail,+38.429151290,-82.376276714,449.365,13957743.873,1246295.017,550.470,7.435,12:28:06 1 Mar 2010,0.000,0.000,0.000,0.018,0.021,0.002,,,,1,11
174,leftRail,+38.429159383,-82.376254382,449.343,13957746.724,1246301.457,550.448,7.435,12:28:06 1 Mar 2010,0.000,0.000,0.000,0.018,0.021,0.002,,,,1,11
175,leftRail,+38.429167693,-82.376231663,449.353,13957749.652,1246308.008,550.458,7.435,12:28:07 1 Mar 2010,0.000,0.000,0.000,0.026,0.030,0.002,,,,1,11
176,leftRail,+38.429176223,-82.376208369,449.380,13957752.658,1246314.725,550.485,7.435,12:28:07 1 Mar 2010,0.000,0.000,0.000,0.026,0.030,0.002,,,,1,11
177,leftRail,+38.429184804,-82.376184762,449.380,13957755.681,1246321.533,550.485,7.435,12:28:08 1 Mar 2010,0.000,0.000,0.000,0.026,0.030,0.002,,,,1,11
178,leftRail,+38.429190722,-82.376168733,449.403,13957757.767,1246326.155,550.509,7.435,12:28:08 1 Mar 2010,0.000,0.000,0.000,0.026,0.030,0.002,,,,1,11
179,leftRail,+38.429196586,-82.376152557,449.378,13957759.833,1246330.820,550.484,7.435,12:28:09 1 Mar 2010,0.000,0.000,0.000,0.018,0.021,0.002,,,,1,11
180,leftRail,+38.429202531,-82.376136400,449.418,13957761.929,1246335.479,550.524,7.435,12:28:09 1 Mar 2010,0.000,0.000,0.000,0.018,0.021,0.002,,,,1,11
181,leftRail,+38.429208419,-82.376119900,449.336,13957764.001,1246340.236,550.442,7.435,12:28:09 1 Mar 2010,0.000,0.000,0.000,0.018,0.021,0.002,,,,1,11
182,leftRail,+38.429214497,-82.376103356,449.411,13957766.144,1246345.007,550.517,7.435,12:28:10 1 Mar 2010,0.000,0.000,0.000,0.018,0.021,0.002,,,,1,11
183,leftRail,+38.429220560,-82.376086688,449.422,13957768.280,1246349.814,550.528,7.435,12:28:10 1 Mar 2010,0.000,0.000,0.000,0.018,0.021,0.002,,,,1,11
184,leftRail,+38.429226657,-82.376069933,449.365,13957770.428,1246354.645,550.471,7.435,12:28:11 1 Mar 2010,0.000,0.000,0.000,0.026,0.030,0.002,,,,1,11
185,leftRail,+38.429232802,-82.376053147,449.417,13957772.593,1246359.485,550.523,7.435,12:28:11 1 Mar 2010,0.000,0.000,0.000,0.026,0.030,0.002,,,,1,11
